longitude,latitude,time,u10,v10,d2m,t2m,crr,mx2t,msdrswrf,mn2t,skt,sp,tcrw
18.399999618530273,45.29999923706055,2017-07-19 06:00:00,-0.7123282,0.03340149,285.6704,294.13583,2.910383e-11,295.5685,197.85838,293.6082,298.26068,100603.44,0.0
18.399999618530273,45.29999923706055,2017-07-19 07:00:00,-0.8996932,0.16007972,286.67654,295.9946,2.910383e-11,298.06848,345.19876,296.2836,302.1891,100611.516,0.0
18.399999618530273,45.29999923706055,2017-07-19 08:00:00,-1.407825,0.52518237,286.8644,300.14917,2.910383e-11,300.40005,490.77216,298.568,305.50616,100566.43,0.0
18.399999618530273,45.29999923706055,2017-07-19 09:00:00,-2.0644245,1.094194,286.81406,301.98105,2.910383e-11,302.3157,612.695,300.82666,307.77356,100553.83,0.0
18.399999618530273,45.29999923706055,2017-07-19 10:00:00,-1.834738,1.1737503,285.62045,304.26126,2.910383e-11,303.35742,701.33936,302.57678,308.98254,100494.37,0.0
18.399999618530273,45.29999923706055,2017-07-19 11:00:00,-1.5683454,1.3585659,285.70102,304.90942,2.910383e-11,304.11584,742.28613,303.5237,310.12265,100421.37,0.0
18.399999618530273,45.29999923706055,2017-07-19 12:00:00,-1.2140228,0.89346707,285.8122,305.42242,2.910383e-11,304.7096,738.7975,304.24826,310.78918,100349.12,0.0
18.399999618530273,45.29999923706055,2017-07-19 13:00:00,-1.0024153,0.59298885,286.01224,305.85913,2.910383e-11,305.13068,681.7212,304.80972,310.51227,100324.06,0.0
18.399999618530273,45.29999923706055,2017-07-19 14:00:00,-0.98146,0.59690535,285.91385,306.564,2.910383e-11,305.33908,586.89233,305.19318,309.32864,100241.44,0.0
18.399999618530273,45.29999923706055,2017-07-19 15:00:00,-1.0911672,0.898363,285.7905,306.536,2.910383e-11,305.3568,424.3965,305.28113,307.5375,100196.195,0.0
18.399999618530273,45.29999923706055,2017-07-19 16:00:00,-1.1154096,0.9691068,285.65994,306.1854,2.910383e-11,305.25818,295.67755,304.9535,305.69266,100125.19,0.0
18.399999618530273,45.29999923706055,2017-07-19 17:00:00,-0.8806554,0.45015442,288.02667,304.3837,2.910383e-11,304.89456,151.42938,304.09512,302.66193,100135.44,0.0
18.399999618530273,45.29999923706055,2017-07-19 18:00:00,-1.470554,-0.22179091,288.03403,302.40033,2.910383e-11,303.88342,39.39496,301.38196,299.6671,100146.67,0.0
18.399999618530273,45.29999923706055,2017-07-19 19:00:00,-1.7787201,-0.15422916,286.97964,300.05145,2.910383e-11,301.75595,0.58898926,299.59036,297.92667,100156.95,0.0
18.399999618530273,45.29999923706055,2017-07-19 20:00:00,-1.8815792,0.118220806,287.66257,297.03406,2.910383e-11,299.38635,-3.0517578e-05,298.56595,296.6186,100167.88,0.0
18.399999618530273,45.29999923706055,2017-07-19 21:00:00,-1.716676,0.5259167,287.83182,296.35428,2.910383e-11,298.31918,-3.0517578e-05,297.41498,295.9808,100151.92,0.0
18.399999618530273,45.29999923706055,2017-07-19 22:00:00,-0.32992816,1.6435002,287.36816,294.15182,2.910383e-11,297.23203,-3.0517578e-05,296.4005,294.8475,100153.445,0.0
18.399999618530273,45.29999923706055,2017-07-19 23:00:00,0.261751,1.5496236,287.43866,293.57523,2.910383e-11,296.28976,-3.0517578e-05,295.41586,294.35272,100154.81,0.00012226403
18.399999618530273,45.29999923706055,2017-07-20 00:00:00,0.25462896,1.4805931,287.84308,293.1407,2.910383e-11,295.37955,-3.0517578e-05,294.67905,293.79022,100113.83,0.0
18.399999618530273,45.29999923706055,2017-07-20 01:00:00,0.47390622,1.5113143,288.09967,293.05096,2.910383e-11,294.62943,-3.0517578e-05,294.21725,293.60297,100050.11,0.0
18.399999618530273,45.29999923706055,2017-07-20 02:00:00,0.9984736,1.0097419,288.3201,291.18857,2.910383e-11,294.11115,-3.0517578e-05,293.3805,293.1861,100043.5,0.0
18.399999618530273,45.29999923706055,2017-07-20 03:00:00,1.092567,1.0609027,289.14243,291.61328,2.910383e-11,293.15317,-3.0517578e-05,292.57733,292.4621,100032.01,0.0
18.399999618530273,45.29999923706055,2017-07-20 04:00:00,1.077775,1.1267508,289.07697,292.1441,2.910383e-11,292.90817,4.077667,292.34644,293.29807,100037.38,0.0
18.399999618530273,45.29999923706055,2017-07-20 05:00:00,1.6820548,1.4269844,289.42966,294.90863,2.910383e-11,295.17743,63.963013,293.40213,296.03452,100063.49,0.0
18.399999618530273,45.29999923706055,2017-07-20 06:00:00,1.8118956,0.810851,289.1529,296.49124,2.910383e-11,297.89923,187.69815,295.6827,300.05673,100115.13,0.0
18.399999618530273,45.29999923706055,2017-07-20 07:00:00,2.0404863,0.6308087,289.1155,298.7384,2.910383e-11,299.85632,301.06915,298.32715,303.80392,100119.32,0.0
18.399999618530273,45.29999923706055,2017-07-20 08:00:00,2.0847254,0.5407263,287.99838,301.90802,2.910383e-11,301.93463,423.88678,300.30377,306.82068,100093.734,0.0
18.399999618530273,45.29999923706055,2017-07-20 09:00:00,2.027338,0.75650775,287.04706,303.3275,2.910383e-11,303.59583,590.8114,302.28625,309.3801,100062.31,0.0
18.399999618530273,45.29999923706055,2017-07-20 10:00:00,1.6472664,0.99664557,286.5193,305.3861,2.910383e-11,304.6876,694.362,303.84814,310.39124,100053.68,0.0
18.399999618530273,45.29999923706055,2017-07-20 11:00:00,1.6719196,1.0955404,286.96088,306.0717,2.910383e-11,305.4683,742.10486,304.86554,311.3498,99966.06,0.0
18.399999618530273,45.29999923706055,2017-07-20 12:00:00,1.5665953,1.092358,286.9636,306.56763,2.910383e-11,306.0475,733.46246,305.58978,311.86273,99935.63,0.0
18.399999618530273,45.29999923706055,2017-07-20 13:00:00,1.5616646,1.0205125,287.21613,306.96692,2.910383e-11,306.476,674.2001,306.14978,311.59906,99887.07,0.0
18.399999618530273,45.29999923706055,2017-07-20 14:00:00,1.372519,1.0440122,286.96243,307.43414,2.910383e-11,306.7167,584.6949,306.5376,310.73093,99844.57,0.0
18.399999618530273,45.29999923706055,2017-07-20 15:00:00,1.2072048,0.94646394,286.69553,307.89267,2.910383e-11,306.74445,445.88364,306.62646,309.22803,99764.74,0.0
18.399999618530273,45.29999923706055,2017-07-20 16:00:00,0.7942621,0.7224821,287.72067,307.4665,2.910383e-11,306.59607,262.7389,306.2164,307.27197,99737.445,0.0
18.399999618530273,45.29999923706055,2017-07-20 17:00:00,-0.021761954,0.52946603,288.7942,306.12946,2.910383e-11,306.22873,157.07019,305.62515,304.9293,99713.82,0.0
18.399999618530273,45.29999923706055,2017-07-20 18:00:00,-1.0292599,0.6122047,287.63156,304.97083,2.910383e-11,305.56265,36.087494,303.8157,301.34854,99753.125,0.0
18.399999618530273,45.29999923706055,2017-07-20 19:00:00,-1.2289517,1.1768101,288.6019,301.80194,2.910383e-11,303.5221,0.5663147,300.67145,299.1375,99799.516,0.0
18.399999618530273,45.29999923706055,2017-07-20 20:00:00,-0.98118603,1.6956402,288.39523,299.16602,2.910383e-11,300.2571,-3.0517578e-05,299.49652,298.17026,99827.62,0.0
18.399999618530273,45.29999923706055,2017-07-20 21:00:00,-0.22830176,2.0775108,288.18683,298.36163,2.910383e-11,299.35947,-3.0517578e-05,298.94824,297.24652,99839.57,0.0
18.399999618530273,45.29999923706055,2017-07-20 22:00:00,0.70304495,1.6119224,289.68994,295.7926,2.910383e-11,298.82062,-3.0517578e-05,297.97675,296.11246,99852.36,0.0
18.399999618530273,45.29999923706055,2017-07-20 23:00:00,1.4126492,1.0796291,289.59467,294.95078,2.910383e-11,297.79834,-3.0517578e-05,296.97278,295.47012,99892.63,0.0
18.399999618530273,45.29999923706055,2017-07-21 00:00:00,1.7810788,0.48442495,289.61752,294.40543,2.910383e-11,296.75888,-3.0517578e-05,296.07434,294.9137,99893.125,0.0
18.399999618530273,45.29999923706055,2017-07-21 01:00:00,1.5327654,0.3615409,289.38162,294.08752,2.910383e-11,295.9713,-3.0517578e-05,295.44656,294.41663,99887.195,0.0
18.399999618530273,45.29999923706055,2017-07-21 02:00:00,2.0939019,-0.10514903,289.00977,293.36633,2.910383e-11,295.419,-3.0517578e-05,295.17297,294.41928,99918.49,0.0
18.399999618530273,45.29999923706055,2017-07-21 03:00:00,2.3486526,-0.77525854,289.1316,294.52097,2.910383e-11,295.42902,-3.0517578e-05,295.1759,294.54602,99960.625,0.0
18.399999618530273,45.29999923706055,2017-07-21 04:00:00,2.3113987,-1.1271424,288.68652,294.67245,2.910383e-11,295.7772,3.522644,295.38107,295.08505,100006.305,0.0
18.399999618530273,45.29999923706055,2017-07-21 05:00:00,2.6509295,-1.0401201,289.18118,296.81317,2.910383e-11,297.3498,57.85782,296.01035,297.39896,100064.12,0.0006346591
18.399999618530273,45.29999923706055,2017-07-21 06:00:00,2.446992,-1.0707186,289.44534,297.8279,2.910383e-11,299.48697,170.52655,297.7806,300.40057,100116.19,0.0008302815
18.399999618530273,45.29999923706055,2017-07-21 07:00:00,2.435076,-1.2966588,289.976,299.14642,1.5262252e-05,299.40637,202.08331,298.98303,302.72736,100161.89,0.00019562244
18.399999618530273,45.29999923706055,2017-07-21 08:00:00,2.6620233,-1.3041248,290.4817,301.93307,2.910383e-11,300.51184,335.89938,299.59152,305.4748,100197.94,0.0
18.399999618530273,45.29999923706055,2017-07-21 09:00:00,2.8687,-1.1703477,290.43948,302.97693,2.910383e-11,302.0035,537.64294,300.74686,307.85187,100217.81,0.0
18.399999618530273,45.29999923706055,2017-07-21 10:00:00,2.1877213,-0.64772356,290.63626,303.7319,2.910383e-11,303.097,594.69653,302.2652,309.183,100245.07,0.0
18.399999618530273,45.29999923706055,2017-07-21 11:00:00,1.7208152,-0.9282515,290.754,304.7601,2.910383e-11,304.2719,715.62256,303.3054,310.18848,100220.76,0.0
18.399999618530273,45.29999923706055,2017-07-21 12:00:00,1.3258147,-1.3167315,290.71973,305.52744,2.910383e-11,305.08496,712.8022,304.45636,310.9178,100151.92,0.0
18.399999618530273,45.29999923706055,2017-07-21 13:00:00,1.2756863,-1.6875865,290.44818,306.2279,2.0985579e-05,305.58722,632.24524,305.18643,310.58603,100114.32,0.0
18.399999618530273,45.29999923706055,2017-07-21 14:00:00,1.2230926,-1.9411879,290.074,306.5778,2.910383e-11,305.6541,497.36444,305.47958,308.72153,100072.0,0.0
18.399999618530273,45.29999923706055,2017-07-21 15:00:00,0.9590283,-1.1920116,289.65936,306.78998,2.910383e-11,305.68213,382.7701,305.50357,307.5311,100057.56,0.0
18.399999618530273,45.29999923706055,2017-07-21 16:00:00,0.4928071,-1.2676513,289.46063,306.3235,2.910383e-11,305.45917,257.40393,305.08005,305.58862,100035.18,0.0
18.399999618530273,45.29999923706055,2017-07-21 17:00:00,-0.29486567,-1.0070735,290.44492,304.8084,2.910383e-11,304.9603,143.52321,304.3827,303.54596,100056.82,0.0
18.399999618530273,45.29999923706055,2017-07-21 18:00:00,-0.7121912,-0.7719538,291.3081,302.63794,2.910383e-11,304.10983,29.959656,301.90192,300.78226,100072.81,0.0
18.399999618530273,45.29999923706055,2017-07-21 19:00:00,-0.9544783,-0.87305164,290.20087,300.83658,2.910383e-11,302.66104,0.30581665,300.90265,298.97107,100127.61,0.0
18.399999618530273,45.29999923706055,2017-07-21 20:00:00,-1.0834973,-0.88859576,290.59808,298.06662,2.910383e-11,300.6991,-3.0517578e-05,299.55557,297.83435,100141.43,0.0
18.399999618530273,45.29999923706055,2017-07-21 21:00:00,-1.5209563,-0.7196914,290.6899,297.3843,2.910383e-11,299.29315,-3.0517578e-05,298.18832,296.8395,100135.805,0.0
18.399999618530273,45.29999923706055,2017-07-21 22:00:00,-1.0569265,-0.9338817,290.332,295.00635,2.910383e-11,297.93896,-3.0517578e-05,297.00085,296.3224,100139.195,0.0
18.399999618530273,45.29999923706055,2017-07-21 23:00:00,-1.404264,-0.92543644,290.1821,294.54276,2.910383e-11,296.81805,-3.0517578e-05,296.22604,295.76178,100133.51,0.0
18.399999618530273,45.29999923706055,2017-07-22 00:00:00,-1.6124474,-0.6777102,290.1081,294.5337,2.910383e-11,296.13712,-3.0517578e-05,295.86566,295.45425,100110.32,0.0
18.399999618530273,45.29999923706055,2017-07-22 01:00:00,-1.6223087,-0.0990293,290.08737,294.2739,2.910383e-11,295.82895,-3.0517578e-05,295.593,295.0688,100119.695,0.0
18.399999618530273,45.29999923706055,2017-07-22 02:00:00,-1.6194324,0.5140444,290.14566,293.20938,2.910383e-11,295.52905,-3.0517578e-05,295.16248,294.83728,100113.516,0.0
18.399999618530273,45.29999923706055,2017-07-22 03:00:00,-1.7855684,0.7545494,290.89423,293.5738,2.910383e-11,295.06738,-3.0517578e-05,294.62906,294.67462,100121.25,0.0
18.399999618530273,45.29999923706055,2017-07-22 04:00:00,-1.9730704,0.63227737,290.919,293.92838,2.910383e-11,294.73035,2.2200623,294.43472,295.19666,100149.44,0.0
18.399999618530273,45.29999923706055,2017-07-22 05:00:00,-1.7496841,0.79408276,291.57306,296.4484,2.910383e-11,296.5356,36.49527,295.09903,298.03143,100181.64,0.0
18.399999618530273,45.29999923706055,2017-07-22 06:00:00,-0.9661201,0.7708279,291.56107,297.42172,2.910383e-11,298.59106,120.93736,296.90207,301.0739,100249.016,0.0
18.399999618530273,45.29999923706055,2017-07-22 07:00:00,-0.6460382,0.91072476,291.63736,298.5462,2.910383e-11,300.4012,215.8002,299.16248,303.84137,100279.69,0.00029343367
18.399999618530273,45.29999923706055,2017-07-22 08:00:00,-0.79204047,0.6137959,291.55524,301.38412,2.910383e-11,302.0287,331.3233,300.73636,306.5332,100240.26,0.0003912449
18.399999618530273,45.29999923706055,2017-07-22 09:00:00,-1.2267603,0.04857838,291.93756,302.445,2.910383e-11,303.54922,443.43704,302.3406,309.66266,100233.24,0.00043903664
18.399999618530273,45.29999923706055,2017-07-22 10:00:00,-3.2324429,-1.1327727,292.83408,304.09122,2.910383e-11,304.2502,433.1522,303.76544,308.5755,100167.445,0.0003167726
18.399999618530273,45.29999923706055,2017-07-22 11:00:00,-5.2363453,-0.8304584,292.43704,305.35922,2.910383e-11,304.82825,413.3188,304.26346,307.82727,100165.555,0.0
18.399999618530273,45.29999923706055,2017-07-22 12:00:00,-5.348518,0.05996108,291.9885,305.72037,2.910383e-11,305.1158,491.7916,304.45343,308.8698,100122.37,0.0
18.399999618530273,45.29999923706055,2017-07-22 13:00:00,-4.1414647,0.5075575,291.9184,306.61957,2.910383e-11,305.1081,521.5021,304.319,309.2318,100088.12,0.0
18.399999618530273,45.29999923706055,2017-07-22 14:00:00,-3.0604177,0.2904297,291.25156,307.61908,2.910383e-11,305.37598,363.4351,305.04556,308.96512,100041.2,0.0
18.399999618530273,45.29999923706055,2017-07-22 15:00:00,-2.6892486,-0.42300737,291.05673,308.23383,2.910383e-11,305.7013,328.89935,305.3884,307.56512,99993.51,0.0
18.399999618530273,45.29999923706055,2017-07-22 16:00:00,-2.713902,-1.1388924,290.44238,307.91373,2.910383e-11,305.65097,165.8712,305.39542,305.20203,99979.195,0.0
18.399999618530273,45.29999923706055,2017-07-22 17:00:00,-2.4399765,-1.6509906,291.7307,306.10547,2.910383e-11,305.31192,87.57962,304.66913,303.2006,99980.5,0.0
18.399999618530273,45.29999923706055,2017-07-22 18:00:00,-2.407653,-1.8129184,292.41168,304.7492,2.910383e-11,304.36627,21.068024,302.575,301.0868,100028.94,0.0
18.399999618530273,45.29999923706055,2017-07-22 19:00:00,-2.3986137,-1.4595658,291.63156,302.92422,2.910383e-11,302.69763,0.39642334,301.68884,299.76547,100049.305,0.0
18.399999618530273,45.29999923706055,2017-07-22 20:00:00,-1.8934951,-1.1634936,291.3056,300.1779,2.910383e-11,301.46808,-3.0517578e-05,300.62558,298.59317,100087.62,0.0
18.399999618530273,45.29999923706055,2017-07-22 21:00:00,-1.3963201,-0.92555887,291.3054,299.66885,2.910383e-11,300.4115,-3.0517578e-05,299.2566,297.6562,100105.01,0.0
18.399999618530273,45.29999923706055,2017-07-22 22:00:00,-1.3548205,-0.6008464,290.76312,296.12357,2.910383e-11,298.9518,-3.0517578e-05,297.75314,296.6632,100112.984,0.0
18.399999618530273,45.29999923706055,2017-07-22 23:00:00,-0.5555058,-0.96325636,290.64362,296.01022,2.910383e-11,297.60193,-3.0517578e-05,297.04877,296.36475,100114.13,0.0
18.399999618530273,45.29999923706055,2017-07-23 00:00:00,-0.13722157,-0.85665077,290.68893,296.33722,2.910383e-11,297.2243,-3.0517578e-05,296.91812,295.73492,100078.18,0.0
18.399999618530273,45.29999923706055,2017-07-23 01:00:00,0.61333436,-0.18470538,290.10114,297.62192,2.910383e-11,297.91925,-3.0517578e-05,296.99033,294.95795,100067.0,0.0
18.399999618530273,45.29999923706055,2017-07-23 02:00:00,1.7346485,-0.05190742,290.44684,295.60294,2.910383e-11,298.2057,-3.0517578e-05,297.4384,294.45258,100080.14,0.0
18.399999618530273,45.29999923706055,2017-07-23 03:00:00,1.9599524,0.36643684,290.6899,293.9542,2.910383e-11,296.94357,-3.0517578e-05,294.6583,293.73007,100092.0,0.0
18.399999618530273,45.29999923706055,2017-07-23 04:00:00,1.545229,0.05677879,290.59946,294.59943,2.910383e-11,294.9456,2.7071228,294.3903,294.32547,100109.63,0.0
18.399999618530273,45.29999923706055,2017-07-23 05:00:00,1.9733746,-0.21836388,290.8915,296.9705,2.910383e-11,296.93613,51.57138,295.34338,297.40427,100151.484,0.0
18.399999618530273,45.29999923706055,2017-07-23 06:00:00,1.563719,-0.031589985,290.83902,298.13928,2.910383e-11,299.38748,164.16083,297.38986,301.19836,100156.484,0.0
18.399999618530273,45.29999923706055,2017-07-23 07:00:00,1.6842463,0.03389108,291.0234,299.9203,2.910383e-11,301.27628,329.6809,299.6599,304.87558,100130.44,0.0
18.399999618530273,45.29999923706055,2017-07-23 08:00:00,2.3715253,-0.027550936,290.86032,303.21817,2.910383e-11,303.22107,463.15717,301.6903,307.63132,100112.055,0.0
18.399999618530273,45.29999923706055,2017-07-23 09:00:00,3.627063,-0.30122483,290.94382,304.52612,2.910383e-11,304.87683,595.12695,303.588,309.8155,100130.99,0.0023685805
18.399999618530273,45.29999923706055,2017-07-23 10:00:00,3.355055,0.08003378,289.44107,307.01196,2.910383e-11,305.8345,631.62225,305.11337,311.27374,100110.94,0.0
18.399999618530273,45.29999923706055,2017-07-23 11:00:00,3.012511,-0.2982874,289.17633,307.83853,2.910383e-11,306.3868,608.8325,305.97586,312.20013,100081.5,0.0
18.399999618530273,45.29999923706055,2017-07-23 12:00:00,2.6717477,-0.29645145,288.80136,308.6858,2.910383e-11,306.69986,542.11707,306.46863,312.5005,100027.26,0.0
18.399999618530273,45.29999923706055,2017-07-23 13:00:00,2.8602085,-0.11922431,288.43378,308.63712,2.910383e-11,306.79248,350.62436,306.47653,311.36945,99972.8,0.0
18.399999618530273,45.29999923706055,2017-07-23 14:00:00,2.677774,-0.8914108,288.85135,308.17712,2.910383e-11,306.46887,278.3134,305.63684,310.1635,99906.016,0.0010725856
18.399999618530273,45.29999923706055,2017-07-23 15:00:00,2.229769,-1.9734999,289.4428,307.9675,2.910383e-11,305.23846,130.56523,304.7828,307.362,99917.56,0.0025875457
18.399999618530273,45.29999923706055,2017-07-23 16:00:00,0.4736324,-3.175658,290.07672,306.91315,2.910383e-11,304.7539,136.37593,304.37918,305.10632,99934.83,0.0
18.399999618530273,45.29999923706055,2017-07-23 17:00:00,-0.4036141,-3.3101695,290.47162,304.51593,2.910383e-11,304.24133,105.23825,303.65494,303.36438,99926.26,0.0
18.399999618530273,45.29999923706055,2017-07-23 18:00:00,-0.6422032,-3.0823934,290.46506,303.1782,2.910383e-11,303.4026,31.148956,302.0454,301.61145,99957.12,0.0
18.399999618530273,45.29999923706055,2017-07-23 19:00:00,-0.49798146,-2.8894997,290.84253,302.22882,2.910383e-11,302.5807,0.27182007,301.51553,300.0692,100002.33,0.0
18.399999618530273,45.29999923706055,2017-07-23 20:00:00,-0.45360553,-2.703338,291.42258,299.26593,2.910383e-11,301.30313,-3.0517578e-05,300.36807,299.0373,100042.875,0.0
18.399999618530273,45.29999923706055,2017-07-23 21:00:00,-0.12393618,-2.1173134,291.53143,298.50006,2.910383e-11,300.15308,-3.0517578e-05,298.95117,297.94595,100070.76,0.0
18.399999618530273,45.29999923706055,2017-07-23 22:00:00,-0.06901407,-1.6380168,291.90695,296.26236,2.910383e-11,298.66766,-3.0517578e-05,297.76746,295.62524,100117.62,0.0026353374
18.399999618530273,45.29999923706055,2017-07-23 23:00:00,-0.89010584,-1.5129297,291.9515,295.9361,2.910383e-11,297.6122,-3.0517578e-05,297.19638,295.4879,100103.89,0.0006346591
18.399999618530273,45.29999923706055,2017-07-24 00:00:00,0.30229193,-0.8586091,292.08707,295.45688,2.910383e-11,297.09393,-3.0517578e-05,296.45224,295.4588,100063.68,0.00024452806
18.399999618530273,45.29999923706055,2017-07-24 01:00:00,0.016724586,-0.69056153,292.08786,295.402,2.910383e-11,296.34152,-3.0517578e-05,295.92645,294.703,99998.016,0.0
18.399999618530273,45.29999923706055,2017-07-24 02:00:00,-0.20145708,-0.7491884,292.18893,294.60416,2.910383e-11,295.91013,-3.0517578e-05,295.69614,294.4628,99926.94,0.0
18.399999618530273,45.29999923706055,2017-07-24 03:00:00,0.30955094,-0.43989778,292.17114,294.62524,2.910383e-11,295.656,-3.0517578e-05,294.95642,294.187,99903.93,0.0
18.399999618530273,45.29999923706055,2017-07-24 04:00:00,0.618128,0.40756118,292.20483,294.80582,2.910383e-11,295.0365,2.299347,294.76907,294.51233,99872.82,0.0
18.399999618530273,45.29999923706055,2017-07-24 05:00:00,0.64497274,0.20646715,292.3857,295.92447,2.910383e-11,296.4976,50.846466,295.29895,296.5206,99821.19,0.0
18.399999618530273,45.29999923706055,2017-07-24 06:00:00,0.00015211105,-0.05251944,292.56912,296.50616,2.910383e-11,298.15854,163.79837,296.81583,299.0418,99797.0,0.0
18.399999618530273,45.29999923706055,2017-07-24 07:00:00,-0.6609671,0.12911391,293.14822,297.8697,2.910383e-11,299.07675,316.92682,297.61197,302.1989,99754.62,0.0
18.399999618530273,45.29999923706055,2017-07-24 08:00:00,-1.4726084,0.5112294,293.56134,300.9761,2.910383e-11,300.51813,394.64072,299.4027,305.97183,99689.26,0.0
18.399999618530273,45.29999923706055,2017-07-24 09:00:00,-1.8880165,0.9669038,293.5346,302.3244,2.910383e-11,302.15933,559.4812,300.8097,308.66025,99616.76,0.0
18.399999618530273,45.29999923706055,2017-07-24 10:00:00,-2.312738,0.4243294,292.8391,304.64783,1.9317755e-05,303.52664,626.80835,302.45374,309.62256,99464.805,7.335842e-05
18.399999618530273,45.29999923706055,2017-07-24 11:00:00,-1.9733443,0.6510037,292.44016,305.12668,3.0512456e-05,304.35684,567.37604,303.75928,309.6184,99399.82,0.0059320163
18.399999618530273,45.29999923706055,2017-07-24 12:00:00,-1.3109924,0.8901626,291.83453,305.8061,2.0865584e-05,305.14328,576.5735,304.4885,308.5199,99267.7,0.01069808
18.399999618530273,45.29999923706055,2017-07-24 13:00:00,1.7677934,1.3490192,290.85858,307.11298,2.0265667e-05,305.4466,411.801,305.17798,301.64322,99299.25,0.016597863
18.399999618530273,45.29999923706055,2017-07-24 14:00:00,-0.6165912,-0.99434453,289.97504,307.27066,1.1878728e-06,306.17612,362.24576,305.026,300.71417,99167.07,0.002806507
18.399999618530273,45.29999923706055,2017-07-24 15:00:00,-2.4403872,-2.0898972,293.9485,302.51404,2.910383e-11,305.38425,114.31113,299.80664,300.92072,99066.75,0.0
18.399999618530273,45.29999923706055,2017-07-24 16:00:00,-2.4055986,-1.5086459,292.59897,302.01447,2.910383e-11,299.52014,76.79642,298.93567,302.0805,99008.44,0.0
18.399999618530273,45.29999923706055,2017-07-24 17:00:00,-0.88901013,-0.31872725,292.46222,301.23624,2.910383e-11,299.3495,84.66861,299.00757,300.54773,99006.36,0.0
18.399999618530273,45.29999923706055,2017-07-24 18:00:00,0.8182307,0.7578541,292.64874,301.05457,2.910383e-11,298.90295,24.726624,298.23248,298.7706,99005.555,0.0003912449
18.399999618530273,45.29999923706055,2017-07-24 19:00:00,1.1061263,0.04539609,293.10233,299.23978,2.3877365e-06,300.41034,0.056610107,298.38358,297.4542,98995.43,0.0007813759
18.399999618530273,45.29999923706055,2017-07-24 20:00:00,1.4886634,-1.4604225,292.2089,296.99554,3.2156531e-06,298.59564,-3.0517578e-05,298.06558,296.6988,98980.06,0.0018550754
18.399999618530273,45.29999923706055,2017-07-24 21:00:00,1.4223735,-2.563441,292.4783,295.98624,0.0001761875,298.22427,-3.0517578e-05,297.52136,295.63318,99012.51,0.0037835091
18.399999618530273,45.29999923706055,2017-07-24 22:00:00,1.2062461,-3.1244972,291.5105,294.22412,0.0002037243,297.24887,-3.0517578e-05,296.28333,292.74692,99168.56,0.015347438
18.399999618530273,45.29999923706055,2017-07-24 23:00:00,0.8374054,-3.0404122,291.58798,293.51093,0.0002449755,296.00818,-3.0517578e-05,294.8699,292.51996,99210.38,0.018908648
18.399999618530273,45.29999923706055,2017-07-25 00:00:00,1.648773,-3.0350268,291.46808,292.9049,0.0003110158,294.67688,-3.0517578e-05,293.8905,292.4303,99165.86,0.031161703
18.399999618530273,45.29999923706055,2017-07-25 01:00:00,2.0284336,-4.501924,291.5572,292.6008,0.00025308656,293.73465,-3.0517578e-05,293.29047,292.02368,99144.5,0.010030076
18.399999618530273,45.29999923706055,2017-07-25 02:00:00,1.2624009,-4.6473284,291.28738,291.51883,0.0002707245,293.1643,-3.0517578e-05,292.82285,291.79218,99182.38,0.0009769984
18.399999618530273,45.29999923706055,2017-07-25 03:00:00,1.0806513,-3.288261,290.65213,291.3219,0.0007863045,292.6889,-3.0517578e-05,292.1553,291.80728,99241.93,0.009133104
18.399999618530273,45.29999923706055,2017-07-25 04:00:00,1.4440136,-2.5259883,289.63864,290.63522,0.00041127612,292.01596,-3.0517578e-05,291.40417,291.58298,99278.82,0.025590919
18.399999618530273,45.29999923706055,2017-07-25 05:00:00,1.729718,-2.569316,288.29956,289.83484,0.00010883933,291.1066,-3.0517578e-05,290.5218,291.05566,99314.74,0.059630267
18.399999618530273,45.29999923706055,2017-07-25 06:00:00,2.0980108,-2.3351755,287.69858,289.55582,3.3140153e-05,290.3925,0.18121338,289.92557,291.05792,99351.81,0.07144095
18.399999618530273,45.29999923706055,2017-07-25 07:00:00,2.4880807,-2.0275984,287.4776,289.54346,2.910383e-11,291.76526,35.170013,291.22443,292.15643,99364.7,0.0728392
18.399999618530273,45.29999923706055,2017-07-25 08:00:00,2.3880978,-2.3727505,287.44196,290.4085,2.910383e-11,292.05743,20.637604,291.75665,293.27954,99391.99,0.05491644
18.399999618530273,45.29999923706055,2017-07-25 09:00:00,2.4117923,-2.4091017,287.54034,291.2525,2.910383e-11,293.1283,98.906525,292.1322,294.34894,99416.805,0.026644612
18.399999618530273,45.29999923706055,2017-07-25 10:00:00,2.133758,-2.4590387,285.89874,294.84833,2.910383e-11,294.71576,250.74371,293.3162,297.41675,99457.88,0.0014149249
18.399999618530273,45.29999923706055,2017-07-25 11:00:00,2.5245128,-1.7888068,285.42194,295.9677,2.910383e-11,296.04163,376.6536,294.969,300.2266,99427.7,0.0
18.399999618530273,45.29999923706055,2017-07-25 12:00:00,2.5797088,-1.9938174,284.98346,296.80698,2.910383e-11,296.8615,427.78326,296.23334,300.5602,99381.69,0.0
18.399999618530273,45.29999923706055,2017-07-25 13:00:00,1.8649001,-2.1414251,284.86453,297.3407,2.910383e-11,297.5436,478.26727,296.99557,299.30624,99360.82,0.00019562244
18.399999618530273,45.29999923706055,2017-07-25 14:00:00,1.585907,-1.6396079,284.11093,298.04337,2.910383e-11,297.68054,369.15518,297.59882,298.17102,99366.875,0.0
