,u10,v10,d2m,t2m,cdir,skt,tcrw,T
1127,1.248551,-1.498077,287.58487,287.99982,2492633.5,288.67734,0.18997662,17/07/2020 12:00
1128,2.189809,0.03454584,285.08276,286.67673,0,287.01837,0.002738357,18/07/2020 00:00
1129,0.001354426,-1.1485356,287.38077,294.7759,2577987.5,300.55582,0.000582427,18/07/2020 12:00
1130,0.44066074,-1.1583227,286.8247,288.63657,0,288.331,0.00440383,19/07/2020 00:00
1131,2.1502125,-0.28633326,288.79095,294.8488,2483396,296.15814,0.013998181,19/07/2020 12:00
1132,1.8787489,-0.36789298,288.6426,290.53607,0,290.0149,0.000929832,20/07/2020 00:00
1133,0.25370932,0.03361374,289.45132,299.312,2566902.5,302.6425,0.00353533,20/07/2020 12:00
1134,1.0480068,1.0430894,289.34164,290.48468,0,290.7568,2.98E-08,21/07/2020 00:00
1135,-0.1761411,1.3863392,289.2068,303.44138,2602990,307.90018,2.98E-08,21/07/2020 12:00
1136,0.7511302,1.3224895,289.72238,292.70078,0,292.0281,2.98E-08,22/07/2020 00:00
1137,-2.1691735,-1.3603578,291.06198,302.95035,2551876.2,307.1025,2.98E-08,22/07/2020 12:00
1138,-0.40840214,-1.4603266,290.1081,294.35956,0,293.447,0.002237678,23/07/2020 00:00
1139,-1.4193977,-1.3132861,290.4241,301.4893,2516650.8,298.56952,0.1535303,23/07/2020 12:00
1140,-0.0912348,-0.82882166,290.22678,292.55026,0,292.49908,4.09E-05,24/07/2020 00:00
1141,-2.4136484,1.3655996,291.20718,301.72104,2538328,304.23257,0.000572205,24/07/2020 12:00
1142,2.0974169,-0.8178693,291.69403,292.33282,0,291.93494,9.20E-05,25/07/2020 00:00
1143,2.919294,-1.3011687,291.40228,296.4078,2486721.5,298.1418,0.000766337,25/07/2020 12:00
1144,0.77043605,-1.6702845,290.26855,292.13034,0,291.68304,0.001205713,26/07/2020 00:00
1145,0.31655177,-0.52192426,291.4324,299.93085,2502240.5,302.58215,0.0007357,26/07/2020 12:00
1146,1.2320032,-1.2885852,290.36206,291.48282,0,291.80637,2.98E-08,27/07/2020 00:00
1147,0.7678751,-1.4733762,288.08563,302.5173,2588210.2,306.54425,9.20E-05,27/07/2020 12:00
1148,-0.34851468,1.6995282,288.47,290.71646,0,291.08218,2.98E-08,28/07/2020 00:00
1149,-1.3618742,2.8078077,287.8348,305.0392,2597940.5,308.16058,2.98E-08,28/07/2020 12:00
1150,-0.68676084,-0.058665276,289.512,292.24802,0,292.4007,2.98E-08,29/07/2020 00:00
1151,-2.0860403,0.013806343,288.95413,306.11322,2586116.5,310.03998,2.98E-08,29/07/2020 12:00
1152,-1.9499142,-0.06821942,290.15887,294.65823,0,294.20267,2.98E-08,30/07/2020 00:00
1153,-2.3685358,-0.460638,290.83633,307.17288,2520838.5,311.30405,2.98E-08,30/07/2020 12:00
1154,-1.3717241,-1.278099,292.37057,296.08823,0,296.58124,2.98E-08,31/07/2020 00:00
1155,0.764132,-1.0937741,292.60434,306.2918,2455191,311.81635,2.98E-08,31/07/2020 12:00
1156,-1.3002137,-2.7920797,291.51422,295.17612,0,296.8128,2.98E-08,01/08/2020 00:00
1157,-0.54295206,-1.852046,286.36978,304.3481,2520469,307.37933,4.09E-05,01/08/2020 12:00
1158,-1.5809363,-0.823462,285.88562,292.26773,0,293.06586,2.98E-08,02/08/2020 00:00
1159,-2.2692487,1.1465538,285.2927,303.58234,2604837.5,308.70898,2.98E-08,02/08/2020 12:00
1160,-3.1202815,0.5243699,284.77213,293.95398,0,294.31354,2.98E-08,03/08/2020 00:00
1161,-1.0033371,-0.8379097,288.7442,304.56256,2525765,304.91348,0.000797004,03/08/2020 12:00
1162,1.6510187,-1.8452883,291.27957,295.01843,0,293.38336,0.000623286,04/08/2020 00:00
1163,-0.54177004,-1.4542679,291.39645,302.2258,2501994,298.22842,0.008654356,04/08/2020 12:00
1164,-0.6233274,-3.1299698,290.82465,291.20148,0,291.12088,0.0792889,05/08/2020 00:00
1165,0.31517282,-3.7710288,290.8215,293.00006,2265638.5,294.0964,0.04511091,05/08/2020 12:00
1166,-0.1385144,-1.1587888,292.05682,292.5186,0,292.18158,0.6313174,06/08/2020 00:00
1167,-1.7154862,-0.9071189,291.99252,298.7744,2418118,300.28424,0.001563311,06/08/2020 12:00
1168,0.72177744,-2.442305,291.90036,292.62912,0,292.19537,4.09E-05,07/08/2020 00:00
1169,-2.7432268,-1.498543,290.4084,302.46652,2489923.8,304.17026,0.01197511,07/08/2020 12:00
1170,-0.73778343,-1.1310585,291.1047,293.6165,0,292.9373,2.98E-08,08/08/2020 00:00
1171,-1.2499791,-1.481765,292.79538,302.4964,2443367,306.43668,2.98E-08,08/08/2020 12:00
1172,0.26434723,-2.1356406,290.8759,294.0137,0,293.95142,2.98E-08,09/08/2020 00:00
1173,-1.0951384,-2.745241,293.2939,304.6641,2441766,306.171,2.98E-08,09/08/2020 12:00
1174,0.58446956,-1.4225761,291.2499,292.91403,0,294.99313,2.98E-08,10/08/2020 00:00
1175,-2.0438826,-0.7381739,292.0222,304.13068,2444968.2,306.07916,2.98E-08,10/08/2020 12:00
1176,-0.5719108,-1.3137522,291.24585,293.96594,0,294.2735,2.98E-08,11/08/2020 00:00
1177,-2.5229826,-0.65941054,291.02783,304.728,2437701.5,306.8657,2.98E-08,11/08/2020 12:00
1178,-0.89006317,-0.34156084,291.6639,294.2138,0,294.14493,0.000235021,12/08/2020 00:00
1179,-1.3435533,-2.1908681,292.2128,301.88232,2376118.5,304.5409,0.000143081,12/08/2020 12:00
1180,1.13902,-0.47461963,291.33035,292.53235,0,293.22986,2.98E-08,13/08/2020 00:00
1181,-2.1926162,1.881989,289.18878,304.09662,2479701,306.34747,2.98E-08,13/08/2020 12:00
1182,-0.10699467,-1.5332642,290.80487,294.5788,0,293.8681,2.98E-08,14/08/2020 00:00
1183,0.4507077,-1.3060622,293.0341,302.0012,2342986.8,305.72888,0.000102192,14/08/2020 12:00
1184,1.9084957,-0.28866357,291.42477,292.80292,0,293.29874,0.002809882,15/08/2020 00:00
1185,1.7635047,0.6145516,290.9469,299.2953,2353086.5,300.96844,0.000429153,15/08/2020 12:00
1186,1.1983165,-0.46879393,290.96985,292.3591,0,292.9445,0.000378072,16/08/2020 00:00
1187,-1.6800265,0.16807061,291.88867,302.01852,2361215.5,305.0834,0.000388294,16/08/2020 12:00
1188,-1.5273528,1.4215262,290.55942,293.84705,0,293.84778,2.98E-08,17/08/2020 00:00
1189,-1.8338822,0.6912177,293.0624,303.61578,2398534.5,306.60526,2.98E-08,17/08/2020 12:00
1190,0.31891575,-0.26629287,291.7228,292.79156,0,292.90778,0.006304294,18/08/2020 00:00
1191,0.25883126,-1.0921428,291.10605,299.79886,2360969,304.16043,2.98E-08,18/08/2020 12:00
1192,2.7374647,-0.56083983,289.4576,290.79352,0,290.40454,0.001798332,19/08/2020 00:00
1193,3.3889382,-3.1803036,288.53427,300.27493,2362693.5,303.25714,2.98E-08,19/08/2020 12:00
1194,2.1443026,-0.103173554,288.29108,290.91357,0,291.73486,2.98E-08,20/08/2020 00:00
1195,1.6305308,-2.4970665,288.00922,301.7748,2415778,304.3605,2.98E-08,20/08/2020 12:00
1196,1.0909524,-0.70252067,288.5082,291.30423,0,290.9195,2.98E-08,21/08/2020 00:00
1197,-1.2287033,1.830956,289.45987,303.2771,2397795.5,306.438,2.98E-08,21/08/2020 12:00
1198,-0.19111297,1.8943393,289.01526,291.60767,0,292.2964,2.98E-08,22/08/2020 00:00
1199,-2.0694923,1.1647298,288.80353,304.56433,2382153.5,308.4912,2.98E-08,22/08/2020 12:00
1200,-0.25592542,-1.1932769,290.3189,293.44028,0,293.22656,2.98E-08,23/08/2020 00:00
1201,0.88193715,-3.7670672,291.29214,300.08078,2205164,302.1354,2.98E-08,23/08/2020 12:00
1202,0.5025183,-1.532099,290.0465,293.1685,0,292.4827,3.07E-05,24/08/2020 00:00
1203,-0.6451942,-2.702597,287.22928,300.5025,2331039.5,301.57193,0.001358956,24/08/2020 12:00
1204,0.9160178,-1.7530093,286.91235,292.68048,0,290.6046,0.29703707,25/08/2020 00:00
1205,1.7741426,-1.6556036,285.53995,299.5151,2357274,302.0836,2.98E-08,25/08/2020 12:00
1206,1.143945,0.44840294,285.5035,287.64142,0,288.73114,2.98E-08,26/08/2020 00:00
1207,-0.19268896,3.3747642,287.6325,301.38358,2351362,304.76523,2.98E-08,26/08/2020 12:00
1208,1.7144521,-0.25021398,287.63116,290.66388,0,290.97525,2.98E-08,27/08/2020 00:00
1209,-1.9700081,-0.49768937,283.54492,301.31488,2358013,304.392,2.98E-08,27/08/2020 12:00
1210,-1.9130756,-0.5494215,284.8301,290.42676,0,291.1025,2.98E-08,28/08/2020 00:00
1211,-2.5308623,1.7272587,286.50824,302.83566,2310347.8,305.43237,2.98E-08,28/08/2020 12:00
1212,-0.001403555,1.8740659,288.90692,292.39914,0,292.8789,2.98E-08,29/08/2020 00:00
1213,-1.2832718,2.0514,289.26657,307.17706,2300371.5,308.84805,2.98E-08,29/08/2020 12:00
1214,0.4016551,2.2156844,287.8348,294.49994,0,294.62183,2.98E-08,30/08/2020 00:00
1215,0.66070795,2.3156533,289.0481,307.24158,2330547,309.8681,2.98E-08,30/08/2020 12:00
1216,1.5822662,-0.60231876,287.2441,295.17133,0,295.5225,2.98E-08,31/08/2020 00:00
1217,-0.08079389,-4.4556637,290.11572,294.8637,2136807,294.3811,0.1724227,31/08/2020 12:00
1218,1.5239547,-2.390107,287.44415,288.32834,0,288.2326,0.000929832,01/09/2020 00:00
1219,4.0717344,-1.9934938,286.48126,294.46948,2210583.5,297.16046,0.005987555,01/09/2020 12:00
1220,1.7991614,-0.63587475,283.52603,285.2455,0,286.46735,2.98E-08,02/09/2020 00:00
1221,-0.671592,-1.2750696,282.61304,294.97662,2297415.5,299.19467,2.98E-08,02/09/2020 12:00
1222,0.061438918,-1.6546717,283.27115,286.1027,0,287.1522,2.98E-08,03/09/2020 00:00
1223,-0.18993098,-2.2088113,284.0776,296.04166,2235093.5,299.3593,2.98E-08,03/09/2020 12:00
1224,2.0588052,-1.0641795,284.25473,286.0567,0,287.26373,2.98E-08,04/09/2020 00:00
1225,1.3186824,-1.5549358,284.435,298.06122,2243468.5,301.0465,2.98E-08,04/09/2020 12:00
1226,1.1673877,0.6112892,285.55927,286.37866,0,287.8331,2.98E-08,05/09/2020 00:00
1227,-1.4178218,1.8130128,287.14432,300.16263,2191615.8,303.0328,2.98E-08,05/09/2020 12:00
1228,0.29980692,1.0943556,285.45227,287.86182,0,288.1191,2.98E-08,06/09/2020 00:00
1229,-0.7155226,-0.24625254,287.1888,301.8274,2207011.5,305.26837,2.98E-08,06/09/2020 12:00
1230,0.09492865,-1.3946128,286.4219,289.9704,0,291.18845,2.98E-08,07/09/2020 00:00
1231,1.497754,-2.8596575,289.4005,297.9728,2093575.6,296.62585,0.000326991,07/09/2020 12:00
1232,1.3909808,-2.3854463,285.21942,290.4118,0,290.38028,0.000122637,08/09/2020 00:00
1233,-0.85736144,-1.4628899,285.4518,297.74283,2138654.5,301.61523,2.98E-08,08/09/2020 12:00
1234,-0.92611384,-1.2596898,283.39117,286.65582,0,287.9289,2.98E-08,09/09/2020 00:00
1235,-2.337804,0.8864948,285.73593,300.44577,2176589.5,303.79834,2.98E-08,09/09/2020 12:00
1236,0.3496475,-1.151565,285.05173,288.14853,0,288.16043,2.98E-08,10/09/2020 00:00
1237,1.1078942,-1.3911173,288.22815,300.87643,2132742.5,304.331,2.98E-08,10/09/2020 12:00
1238,0.98851323,-1.7476497,286.07217,288.73752,0,289.9637,2.98E-08,11/09/2020 00:00
1239,-2.2926915,0.7303663,286.6067,301.6213,2102443.5,304.4097,2.98E-08,11/09/2020 12:00
1240,-1.4306266,-1.1142805,285.3372,289.3432,0,290.17822,2.98E-08,12/09/2020 00:00
1241,-1.6083192,-1.1592548,288.63046,302.5107,2098009.5,305.52945,2.98E-08,12/09/2020 12:00
1242,-0.06582202,-1.0702382,287.00586,289.35812,0,290.7463,2.98E-08,13/09/2020 00:00
1243,-1.1632999,-1.0467025,288.01147,303.51483,2065247.5,306.171,2.98E-08,13/09/2020 12:00
1244,0.18121392,-1.9865029,287.18658,290.58743,0,292.5319,2.98E-08,14/09/2020 00:00
1245,-2.097269,-1.8366662,287.00766,302.62958,2068080.2,304.8689,2.98E-08,14/09/2020 12:00
1246,-1.3991069,-1.362688,286.4871,290.33835,0,291.25272,2.98E-08,15/09/2020 00:00
1247,-2.6476824,1.1174252,288.0708,303.39178,2040737.4,306.16183,2.98E-08,15/09/2020 12:00
1248,-2.215074,0.4768322,286.372,291.30902,0,291.83722,2.98E-08,16/09/2020 00:00
1249,-1.983404,0.94265455,287.1695,302.65707,2027928.1,305.25592,2.98E-08,16/09/2020 12:00
1250,0.08212376,-0.43686914,286.60757,290.43213,0,290.9405,2.98E-08,17/09/2020 00:00
1251,-1.2866209,-1.8147616,288.4147,301.53708,1990732,304.8059,2.98E-08,17/09/2020 12:00
1252,-2.6498494,-4.6535044,287.4437,294.36075,0,293.281,2.98E-08,18/09/2020 00:00
1253,0.14201126,-2.6531951,279.87897,293.27362,1958832,292.88153,0.001338542,18/09/2020 12:00
1254,-1.0023522,-1.3769027,277.57242,282.70328,0,284.6923,2.98E-08,19/09/2020 00:00
1255,-1.1891067,-0.95186025,280.10373,293.9032,2080396.9,298.1687,2.98E-08,19/09/2020 12:00
1256,0.2937,-1.2652824,279.65646,283.4434,0,284.69754,2.98E-08,20/09/2020 00:00
1257,-1.8342762,0.002388001,283.39566,297.5117,1981125.1,301.0701,2.98E-08,20/09/2020 12:00
1258,-2.471566,0.66511863,280.90704,286.18033,0,287.01443,2.98E-08,21/09/2020 00:00
1259,-2.573611,0.4964066,282.5946,299.37952,1948362.9,301.51093,2.98E-08,21/09/2020 12:00
1260,-1.9987699,0.20791835,280.54337,287.79013,0,288.14142,2.98E-08,22/09/2020 00:00
1261,0.2089907,0.18181926,285.29358,299.84006,1910920.5,303.54184,2.98E-08,22/09/2020 12:00
1262,0.18830585,1.427119,287.66397,288.77634,0,289.55832,2.98E-08,23/09/2020 00:00
1263,1.9136176,0.7564655,287.4145,299.542,1884439.8,302.8406,0.000684589,23/09/2020 12:00
1264,1.4780542,0.6453113,286.72894,287.69876,0,289.41403,2.98E-08,24/09/2020 00:00
1265,2.9015644,1.0162914,287.10162,299.91653,1869167.2,301.44992,0.001175046,24/09/2020 12:00
1266,-0.5090683,1.4877062,286.234,288.88324,0,289.866,2.98E-08,25/09/2020 00:00
1267,-2.839165,3.822643,288.22095,295.4264,1823842,294.97214,0.003177702,25/09/2020 12:00
1268,3.0374932,0.04060453,288.24118,289.5421,0,289.38123,0.6695927,26/09/2020 00:00
1269,0.20386875,-2.1708279,282.10776,288.38388,1859437,291.48233,0.006917357,26/09/2020 12:00
1270,0.2529213,-0.9539575,281.58136,283.18353,0,283.1973,0.00036785,27/09/2020 00:00
1271,-2.8267539,1.6692348,281.68338,289.5863,1856234.8,293.14523,0.000143081,27/09/2020 12:00
1272,-4.384223,1.3544142,283.62448,288.2453,0,287.19745,0.001747251,28/09/2020 00:00
1273,1.7971914,-0.28540117,286.11444,291.6429,1802534.5,291.4292,0.01271078,28/09/2020 12:00
1274,1.2930727,0.042468727,283.94363,284.45703,0,282.49213,2.98E-08,29/09/2020 00:00
1275,3.3960302,-0.77965283,282.74744,290.48767,1769033.2,293.37482,0.003463805,29/09/2020 12:00
1276,1.9908409,0.036643088,282.8742,286.13315,0,284.89694,0.005885392,30/09/2020 00:00
1277,4.585112,-4.479899,281.6191,293.0729,1759426.2,293.6477,0.000602871,30/09/2020 12:00
1278,3.9287136,-2.1848094,282.4957,287.7322,0,286.80847,6.13E-05,01/10/2020 00:00
1279,3.7118185,-0.907818,285.1547,293.01736,1747848.8,295.1204,0.000602871,01/10/2020 12:00
1280,1.7857656,2.052565,283.56198,287.0883,0,286.41028,2.98E-08,02/10/2020 00:00
1281,0.6614959,2.9150004,285.46622,297.69626,1739719.8,298.32812,2.98E-08,02/10/2020 12:00
1282,-1.991481,2.3149543,284.8908,289.9017,0,288.74164,2.98E-08,03/10/2020 00:00
1283,-1.3207015,5.7227507,287.47427,302.62183,1724200.8,302.64905,2.98E-08,03/10/2020 12:00
1284,-0.53743607,6.6576576,285.97598,295.52615,0,294.059,0.000970691,04/10/2020 00:00
1285,2.7786372,1.4821134,283.42084,297.3456,1776669.5,299.16055,2.98E-08,04/10/2020 12:00
1286,-1.5671464,0.9727151,282.43906,285.79208,0,286.3565,2.98E-08,05/10/2020 00:00
1287,1.737698,-0.5778509,286.09915,296.99857,1697473.8,298.86996,0.000633508,05/10/2020 12:00
1288,0.5888035,0.007048547,286.63815,288.4263,0,287.19485,0.012792498,06/10/2020 00:00
1289,1.1226691,1.7393761,284.18008,295.31708,1707943,297.6761,2.98E-08,06/10/2020 12:00
1290,1.0442637,1.9362843,281.44693,286.78125,0,286.50015,2.98E-08,07/10/2020 00:00
1291,-1.029932,0.14639908,286.2529,288.2244,1558296.2,288.10272,0.4363035,07/10/2020 12:00
1292,4.1440325,-3.2040725,283.6874,285.81955,0,284.7428,0.029212266,08/10/2020 00:00
1293,3.4557207,-5.5727983,281.6618,291.23972,1658676.5,291.73224,2.98E-08,08/10/2020 12:00
1294,2.706339,-0.435704,279.6816,281.4704,0,282.24155,2.98E-08,09/10/2020 00:00
1295,1.3360183,-0.4557444,282.6598,293.51376,1635028.8,295.74158,2.98E-08,09/10/2020 12:00
1296,1.2729789,1.0405262,281.35208,281.77563,0,282.95395,2.98E-08,10/10/2020 00:00
1297,-1.3459173,1.0845683,283.19113,293.75568,1641556.5,296.45004,2.98E-08,10/10/2020 12:00
1298,0.6662239,-1.5609945,282.79913,285.19354,0,285.2925,0.006130606,11/10/2020 00:00
1299,-0.7498003,-1.1308255,283.5683,288.94656,1523070.8,288.52057,0.007888049,11/10/2020 12:00
1300,2.9973054,-1.0182731,284.95734,285.90436,0,284.60767,0.099182665,12/10/2020 00:00
1301,3.2250357,-1.7746809,280.26108,281.10245,1400151,281.28708,0.11651178,12/10/2020 12:00
1302,3.1450543,-2.0452259,279.38043,280.31876,0,280.23557,0.15151742,13/10/2020 00:00
1303,5.87683,-2.271263,279.0743,281.109,1431558.5,280.71246,0.010636598,13/10/2020 12:00
1304,1.373054,2.3774056,277.88348,279.96753,0,279.24307,0.000705034,14/10/2020 00:00
1305,3.3755424,3.2740963,279.79715,290.24518,1586870.8,290.86176,0.000286102,14/10/2020 12:00
1306,-1.7933006,0.52926344,279.64117,280.7339,0,279.9233,4.09E-05,15/10/2020 00:00
1307,-2.3104212,-0.8334822,284.91687,285.90497,1462350,285.8383,0.30531335,15/10/2020 12:00
1308,2.6125677,-0.010894597,282.92184,283.0623,0,282.65808,0.000592649,16/10/2020 00:00
1309,1.86358,-0.95092815,281.87668,284.88235,1456438,285.84024,0.014897347,16/10/2020 12:00
1310,0.67016387,0.60686165,280.0435,281.56775,0,281.14343,0.003198147,17/10/2020 00:00
1311,2.7782433,-1.7679231,280.06104,285.6947,1479716.2,287.8272,0.003739685,17/10/2020 12:00
1312,1.61418,0.52600116,278.70883,279.11334,0,278.02426,0.00027591,18/10/2020 00:00
1313,-0.040803224,-1.885835,279.51395,287.62228,1486367.2,289.74332,0.0007357,18/10/2020 12:00
1314,1.3054836,1.4247887,277.54456,279.3487,0,277.32825,2.98E-08,19/10/2020 00:00
1315,-1.9426253,2.6295416,278.29123,288.9,1518760,290.35403,2.98E-08,19/10/2020 12:00
1316,-1.3090786,1.5923355,276.45532,278.8063,0,278.4441,2.98E-08,20/10/2020 00:00
1317,-1.6729345,0.9275077,277.66278,288.94357,1514079.8,290.74762,2.98E-08,20/10/2020 12:00
1318,-0.47873056,2.0180771,276.58884,278.44852,0,278.7163,2.98E-08,21/10/2020 00:00
1319,0.18909386,3.4202044,280.34918,292.43915,1488091.5,292.6014,2.98E-08,21/10/2020 12:00
1320,0.5553138,2.042778,279.09857,280.38327,0,280.45465,2.98E-08,22/10/2020 00:00
1321,1.8588519,2.2243066,280.83737,294.25323,1485258.8,294.3391,2.98E-08,22/10/2020 12:00
1322,1.1967405,2.0187762,279.59036,280.47644,0,281.54688,2.98E-08,23/10/2020 00:00
1323,1.6571256,1.680187,282.44086,294.5292,1393007.5,295.6353,2.98E-08,23/10/2020 12:00
1324,1.8038895,1.6042199,283.19968,285.97485,0,284.731,0.000449598,24/10/2020 00:00
1325,1.012941,1.1143959,286.55948,288.67,1249396,289.02567,0.12659658,24/10/2020 12:00
1326,-1.0953355,0.014971495,285.71796,285.9396,0,284.9409,0.063298315,25/10/2020 00:00
1327,0.4355388,-0.44758838,286.46912,287.24716,1177467,288.71277,0.001430482,25/10/2020 12:00
1328,0.112855494,1.6524568,282.7978,282.82693,0,283.11005,2.98E-08,26/10/2020 00:00
1329,0.45582965,2.9928317,284.8009,293.40204,1353963.8,294.26236,2.98E-08,26/10/2020 12:00
1330,-0.0563661,2.1373873,281.4276,283.54074,0,282.7309,2.98E-08,27/10/2020 00:00
1331,-3.2550285,1.7086163,284.5114,294.13498,1326990.5,294.40732,2.98E-08,27/10/2020 12:00
1332,1.1766467,-1.1702071,282.02774,282.75107,0,284.09534,2.98E-08,28/10/2020 00:00
1333,-0.37136647,0.50502867,284.55365,287.68622,1280680,291.5971,2.98E-08,28/10/2020 12:00
1334,0.6075183,0.9452178,283.05087,283.73187,0,285.038,0.000326991,29/10/2020 00:00
1335,-0.24646951,0.7793022,283.86948,286.80157,1237202.5,289.05258,0.001083076,29/10/2020 12:00
1336,1.2796768,-0.100610256,283.02704,283.10767,0,281.94308,6.13E-05,30/10/2020 00:00
1337,-0.11960257,0.744348,281.5674,288.59354,1229689.2,290.05753,0.000664175,30/10/2020 12:00
1338,1.866338,0.8690178,283.80295,284.65237,0,282.81226,0.001737028,31/10/2020 00:00
1339,2.456151,-3.0789366,283.36734,291.97144,1204317.2,292.60403,4.09E-05,31/10/2020 12:00
1340,-2.120909,0.2305221,282.17337,283.978,0,284.2567,2.98E-08,01/11/2020 00:00
1341,-1.4016678,1.0556729,281.76566,288.75842,1244346,291.52954,2.98E-08,01/11/2020 12:00
1342,-0.56304586,1.3898346,280.80817,283.00015,0,281.53833,2.98E-08,02/11/2020 00:00
1343,1.0844514,1.1060069,284.82022,291.9786,1178206,292.08057,2.98E-08,02/11/2020 12:00
1344,1.728242,0.15688533,284.2772,285.9008,0,284.2941,2.98E-08,03/11/2020 00:00
1345,1.5296677,-0.6964619,284.68088,293.25153,1162564,293.92453,2.98E-08,03/11/2020 12:00
1346,-1.6061522,-0.11482495,284.9879,285.61465,0,284.0514,2.04E-05,04/11/2020 00:00
1347,-0.5366481,-2.375193,285.5215,287.20834,1043708.75,286.8498,0.007039964,04/11/2020 12:00
1348,1.1254271,-2.2847784,284.78653,284.8901,0,284.5283,0.017492622,05/11/2020 00:00
1349,0.37328735,-3.2022083,283.47028,284.83932,1014518.25,283.91296,0.014887124,05/11/2020 12:00
1350,1.0824814,-1.7837689,281.89648,282.64117,0,282.71384,0.000347406,06/11/2020 00:00
1351,0.6636629,-0.7829152,280.41302,286.18033,1132265,288.3723,2.98E-08,06/11/2020 12:00
1352,1.4069377,0.38129097,277.1867,277.4862,0,278.429,2.98E-08,07/11/2020 00:00
1353,-0.3898843,0.98133713,280.68002,285.87033,1152710.5,288.90433,2.98E-08,07/11/2020 12:00
1354,-1.026386,1.2432601,276.54388,277.00775,0,277.0042,2.98E-08,08/11/2020 00:00
1355,0.34629855,0.14336973,280.0736,281.48233,1159238.5,286.97705,2.98E-08,08/11/2020 12:00
1356,0.94674957,0.07369441,276.87204,276.89844,0,278.21777,2.98E-08,09/11/2020 00:00
1357,0.3730903,-0.2933241,280.1905,282.0994,1088048.5,284.3223,0.000122637,09/11/2020 12:00
1358,-1.1248852,-0.019516647,279.4173,280.34564,0,281.11588,0.001348764,10/11/2020 00:00
1359,-2.104558,0.113309085,278.75378,279.87732,1078072,281.91486,0.001307875,10/11/2020 12:00
1360,-1.3882719,-0.70788026,278.55508,280.624,0,280.49927,0.000245243,11/11/2020 00:00
1361,-2.0147269,0.90397197,278.58432,280.6831,1082382.8,281.57965,0.001297653,11/11/2020 12:00
1362,0.46430054,0.11354214,279.52475,280.9089,0,280.002,0.001021773,12/11/2020 00:00
1363,0.15658912,0.5523332,277.91226,282.2517,1054054.8,284.61816,0.001593977,12/11/2020 12:00
1364,0.6429781,-0.5687628,279.27435,280.3761,0,278.4021,2.98E-08,13/11/2020 00:00
1365,-0.10246371,0.68772227,279.19794,281.41425,1055163.2,285.29315,2.98E-08,13/11/2020 12:00
1366,-0.26459336,1.3958933,279.86548,280.78586,0,278.86783,2.98E-08,14/11/2020 00:00
1367,-0.48089755,0.36427993,280.29163,281.4961,1021662,284.55585,3.07E-05,14/11/2020 12:00
1368,-0.7226145,1.4198952,281.16193,281.68842,0,279.74225,2.98E-08,15/11/2020 00:00
1369,-2.118742,1.4473925,280.58698,282.5659,1016365.75,285.35547,2.98E-08,15/11/2020 12:00
1370,-1.4712082,1.6119099,279.06577,279.46277,0,279.4628,2.98E-08,16/11/2020 00:00
1371,0.3236437,-0.9968346,283.09628,286.1248,989762,286.14133,0.019239843,16/11/2020 12:00
1372,1.2706149,-1.1534292,280.2031,281.0642,0,279.61435,0.007152379,17/11/2020 00:00
1373,1.9646401,-1.4987762,282.4894,283.40396,973381,282.82077,0.039174467,17/11/2020 12:00
1374,1.5781293,-0.06495702,276.49445,276.71985,0,276.1921,2.98E-08,18/11/2020 00:00
1375,-0.62726736,0.96316093,280.7088,281.63943,977691.75,284.74542,2.98E-08,18/11/2020 12:00
1376,-2.339183,0.684926,278.6288,279.36124,0,279.99744,2.98E-08,19/11/2020 00:00
1377,-0.8638624,1.2926619,279.74365,281.7619,991732.75,284.30786,2.98E-08,19/11/2020 12:00
1378,2.107267,-2.6711383,278.71918,279.55597,0,279.61172,0.02046597,20/11/2020 00:00
1379,-0.5860947,-4.37224,280.17792,281.04092,891968.25,281.5042,0.035158932,20/11/2020 12:00
1380,0.6729218,-3.5146983,272.52686,277.05136,0,275.93234,2.98E-08,21/11/2020 00:00
1381,-0.94226766,-3.3837368,271.54868,279.92212,1041738,281.169,2.98E-08,21/11/2020 12:00
1382,-1.2413112,-1.194209,270.71884,272.88678,0,273.43173,2.98E-08,22/11/2020 00:00
1383,-0.8670143,1.2959244,273.6579,278.21854,981756.25,281.22214,2.98E-08,22/11/2020 12:00
1384,-0.103448704,1.9703064,272.26703,273.00266,0,271.63174,2.98E-08,23/11/2020 00:00
1385,-0.073504955,-1.0240988,276.21527,280.6461,963774,283.0346,2.98E-08,23/11/2020 12:00
1386,1.6063001,-0.83581245,275.5666,276.9074,0,276.13568,2.98E-08,24/11/2020 00:00
1387,-1.3256265,-1.1058915,275.973,279.50577,974243,282.33405,2.98E-08,24/11/2020 12:00
1388,-2.4053745,0.7991095,275.6246,276.8799,0,276.71228,2.98E-08,25/11/2020 00:00
1389,-0.9174459,0.3983019,275.29327,278.14627,963035,280.5255,2.98E-08,25/11/2020 12:00
1390,-0.8000349,1.2397647,274.88824,276.06635,0,273.4803,2.98E-08,26/11/2020 00:00
1391,-0.40741718,0.056916416,274.4756,274.6716,950349,278.38373,2.98E-08,26/11/2020 12:00
1392,-0.6532711,0.70077187,274.29892,274.65546,0,275.08087,2.04E-05,27/11/2020 00:00
1393,0.3529965,-0.06845242,274.35825,275.00012,899235,278.47623,2.98E-08,27/11/2020 12:00
1394,0.51571715,0.7578636,274.7889,275.52817,0,276.0806,2.98E-08,28/11/2020 00:00
