,Time,Wind speed.mean,Rainfall.mean,Wind direction.mean,Global radiation.mean,Air temperature.mean,Ground moisture.mean,Air moisture.mean,u10,v10,d2m,t2m,cdir,tcrw
1112,10/07/2020 02:00,0.075,0,213.1194444,265.5986111,18.94305556,200,85.06666667,-1.7221156,0.6430981,287.1155,289.62625,0,1.49E-08
1113,10/07/2020 14:00,0.211111111,0,209.4577465,390.0180556,29.0875,200,56.04722222,-1.6492649,0.71097255,286.44962,306.09912,2533803.5,1.49E-08
1114,11/07/2020 02:00,0.091666667,0,235.3597222,259.2472222,20.54861111,200,84.6125,-0.5871544,-0.6507704,288.85892,293.78464,0,1.49E-08
1115,11/07/2020 14:00,1.238888889,0.086111111,87.61944444,364.7263889,27.00138889,200,62.50416667,1.1891882,-1.3800048,288.2316,305.6152,2496369.8,1.49E-08
1116,12/07/2020 02:00,0.702777778,0.076388889,30.14583333,243.7472222,16.22916667,200,89.62916667,1.3735198,-1.2492493,286.02786,288.49768,0,0.012018934
1117,12/07/2020 14:00,1.111111111,0.011111111,40.70416667,389.7958333,19.8125,200,64.2125,-0.20757425,-4.6463013,282.5081,295.63034,2528870,0.000120878
1118,13/07/2020 02:00,0.208333333,0.004166667,37.05277778,253.1138889,13.92638889,200,87.0056338,-0.2583809,-1.3339537,284.1449,285.33615,0,1.49E-08
1119,13/07/2020 14:00,0.302777778,0.002777778,237.4236111,239.0388889,20.10972222,200,67.30138889,-2.902215,-1.3792651,281.12607,296.6441,2517749.5,6.80E-05
1120,14/07/2020 02:00,0.097222222,0.001388889,318.5236111,251.9833333,14.89305556,200,85.60277778,-1.7525576,-0.30048645,281.5661,285.8956,0,1.49E-08
1121,14/07/2020 14:00,0.325,0,295.3194444,319.0763889,20.74084507,200,62.38888889,-3.6036406,-1.247215,279.72272,297.4398,2548487.5,1.49E-08
1122,15/07/2020 02:00,0.088888889,0,336.7986111,253.4323944,14.25972222,200,84.12083333,-1.6459059,0.22771382,281.8219,285.57782,0,1.49E-08
1123,15/07/2020 14:00,0.383333333,0,63.83333333,356.775,23.70694444,200,59.67222222,0.46571863,0.8746481,282.81616,298.7937,2502674,1.49E-08
1124,16/07/2020 02:00,0.111111111,0,20.64027778,223.7027778,16.475,200,85.025,1.1383816,-0.012713432,284.51083,290.57477,0,1.49E-08
1125,16/07/2020 14:00,0.086111111,0.019444444,23.77638889,196.3722222,21.36111111,200,83.83472222,0.71408325,-1.736207,286.90945,299.393,2424673.5,1.49E-08
1126,17/07/2020 02:00,0.063888889,0.005555556,26.92638889,30.19861111,15.58888889,200,99.44444444,-0.50800514,-1.4238366,287.40936,290.21954,0,0.03510493
1127,17/07/2020 14:00,0.15,0.008333333,36.0875,144.4916667,15.6375,200,94.52916667,1.1085695,-1.2091165,286.4877,288.82394,2369814.5,0.007977366
1128,18/07/2020 02:00,0.094444444,0.005555556,39.78888889,192.2111111,14.94027778,200,91.52638889,1.5870335,-1.0826148,284.11697,285.32104,0,0.000536367
1129,18/07/2020 14:00,0.163888889,0.004166667,121.625,154.4013889,16.84166667,200,94.4125,0.56229323,-2.0328574,285.9091,293.9792,2429137.2,0.00600569
1130,19/07/2020 02:00,0.219444444,0.005555556,293.5125,182.5972222,16.57222222,200,94.7,1.4547684,-1.0942663,285.72284,286.98428,0,0.000491038
1131,19/07/2020 14:00,0.516666667,0.006944444,42.55138889,236.5458333,20.98472222,200,80.32638889,2.102448,-1.5244461,286.0309,295.87503,2381444.2,0.000400394
1132,20/07/2020 02:00,0.275,0.004166667,27.21805556,234,18.84305556,200,91.25277778,1.6376302,-0.9124663,287.66263,289.9072,0,1.49E-08
1133,20/07/2020 14:00,0.422222222,0.004166667,40.91111111,364.8611111,25.03055556,200,72.41944444,0.6888899,-0.25979877,288.81577,300.03162,2410420.2,1.49E-08
1134,21/07/2020 02:00,0.052777778,0.004166667,44.8625,240.0777778,19.17222222,200,89.78333333,0.95824903,0.37955284,288.8777,292.21747,0,1.49E-08
1135,21/07/2020 14:00,0.172222222,0.002777778,170.0958333,364.0930556,26.71666667,200,70.70138889,-0.89640296,1.3407071,290.1181,303.3037,2439592,1.49E-08
1136,22/07/2020 02:00,0.138888889,0.004166667,204.9847222,220.0458333,19.96527778,200,89.82638889,-0.008966446,-0.08095789,288.67618,293.46747,0,1.49E-08
1137,22/07/2020 14:00,0.280555556,0.008450704,244.0690141,358.0444444,27.56944444,200,70.35,-2.4411764,-1.3861079,290.49014,303.26746,2394796.8,1.49E-08
1138,23/07/2020 02:00,0.061111111,0.011111111,64.08472222,215.6972222,21.6875,200,92.2,-0.32682288,-1.7221513,290.24957,293.2542,0,0.002039686
1139,23/07/2020 14:00,0.158333333,0.011111111,63.73888889,120.9263889,20.5125,200,94.88333333,-2.2421489,-0.533146,292.14825,299.60205,2318284,0.02774702
1140,24/07/2020 02:00,0.052777778,0.008333333,39.8375,219.875,18.67638889,200,93.87361111,-0.04486704,0.11489797,290.412,291.75168,0,1.49E-08
1141,24/07/2020 14:00,0.322222222,0.008333333,92.66666667,318.8708333,24.57777778,200,81.82638889,-3.3223147,0.98764896,291.087,301.14084,2357519.5,1.49E-08
1142,25/07/2020 02:00,0.2,0.008333333,39.925,72.96944444,17.94027778,200,98.90277778,1.4595971,0.42135024,291.2281,291.31305,0,7.56E-05
1143,25/07/2020 14:00,0.430555556,0.006944444,37.23194444,160.4958333,20.18194444,200,92.18028169,1.4113098,-2.8114717,290.81598,293.68616,2221057.5,0.001881033
1144,26/07/2020 02:00,0.127777778,0.005555556,22.94027778,228.4,19.74027778,200,91.25138889,0.9181496,-0.6799916,289.88364,290.73972,0,0.000120878
1145,26/07/2020 14:00,0.255555556,0.006944444,69.42916667,266.1180556,24.17361111,200,80.79444444,1.0126247,0.011699081,291.30066,299.67032,2352350.5,1.49E-08
1146,27/07/2020 02:00,0.094444444,0.004166667,39.76388889,222.8408451,19.97605634,200,89.25,1.1581165,-0.98921806,289.3025,290.52344,0,1.49E-08
1147,27/07/2020 14:00,0.241666667,0.001388889,36.10694444,359.7027778,26.52222222,200,69.37916667,0.11028218,-1.2337141,288.34122,302.3848,2418251.5,1.49E-08
1148,28/07/2020 02:00,0.030555556,0,33.02222222,230.5277778,19.23055556,200,90.2,-0.7162703,0.53694034,288.48334,290.67084,0,1.49E-08
1149,28/07/2020 14:00,0.141666667,0,205.6375,363.9236111,27.53055556,200,68.88888889,-0.7569996,1.8210068,287.33325,305.48288,2440023,1.49E-08
1150,29/07/2020 02:00,0.047222222,0,183.2638889,227.9763889,20.09583333,200,88.98472222,-0.3276626,-0.8223985,289.2558,293.68073,0,1.49E-08
1151,29/07/2020 14:00,0.116666667,0,192.8513889,359.025,28.81666667,200,67.68055556,-1.7836295,-0.9274467,290.52615,305.87076,2396128,1.49E-08
1152,30/07/2020 02:00,0.066666667,0,43.22361111,216.1833333,22.275,200,88.97638889,-0.9499389,-1.2166992,289.75522,294.24744,0,1.49E-08
1153,30/07/2020 14:00,0.094444444,0,121.6805556,346.9486111,30.19722222,200,69.41111111,-2.2669225,-0.715131,291.0408,306.9389,2354386.8,1.49E-08
1154,31/07/2020 02:00,0.05,0,107.9097222,215.8569444,23.31527778,200,90.23194444,-0.4840715,-0.9864439,291.90262,295.67322,0,1.49E-08
1155,31/07/2020 14:00,0.397222222,0,48.98611111,324.0763889,29.78611111,200,71.84722222,-0.47147477,-1.1752717,294.9458,304.70895,2289464.5,1.49E-08
1156,01/08/2020 02:00,0.052777778,0,61.92777778,210.4902778,22.10416667,200,87.86944444,-1.6295301,-1.3304398,292.36954,294.0402,0,1.49E-08
1157,01/08/2020 14:00,0.175,0,229.7319444,343.0472222,28.20555556,200,65.83055556,-0.9293643,-1.5629145,288.99493,304.2214,2347534.5,3.78E-05
1158,02/08/2020 02:00,0.075,0,288.2027778,227.6777778,19.525,200,87.92083333,-1.5466019,-1.1994994,287.9834,291.57162,0,1.49E-08
1159,02/08/2020 14:00,0.275,0,197.6805556,349.6736111,26.77916667,200,62.47361111,-2.519486,0.6817515,286.97443,303.2161,2427962.5,1.49E-08
1160,03/08/2020 02:00,0.122222222,0,157.1847222,143.2958333,19.42777778,200,88.94444444,-2.7241821,0.22845352,286.8998,293.11343,0,1.49E-08
1161,03/08/2020 14:00,0.194444444,0,232.2,275.2805556,27.07361111,200,70.02777778,-1.8873423,-2.205225,290.22113,303.97128,2354778.5,0.004064232
1162,04/08/2020 02:00,0.330555556,0.232394366,59.02816901,158.5833333,21.57222222,200,93.19444444,-0.45467925,-0.4976368,291.56357,293.83176,0,0.003610984
1163,04/08/2020 14:00,0.280555556,0.254166667,36.40972222,95.24166667,21.80833333,200,96.79583333,-1.2929887,-1.7632089,292.18024,300.63333,2305714.8,0.003036842
1164,05/08/2020 02:00,0.455555556,0.059722222,48.02916667,112.7083333,17.31805556,200,95.87638889,-0.4550991,-2.98273,288.64523,289.19852,0,0.022360787
1165,05/08/2020 14:00,0.347222222,0.051388889,53.57083333,126.7361111,19.54027778,200,92.73333333,-0.60017097,-3.5394115,288.998,292.10025,2136792,0.019399494
1166,06/08/2020 02:00,0.191666667,0.004166667,47.90138889,118.3125,19.09722222,200,97.63472222,0.19677937,-1.5323987,290.53024,290.95358,0,0.31629926
1167,06/08/2020 14:00,0.169444444,0,108.1472222,231.3375,23.1375,200,85.5125,-1.8827235,-1.7789291,292.33047,297.51047,2216045.5,0.004366413
1168,07/08/2020 02:00,0.044444444,0,50.54444444,209.4,20.77361111,200,90.31690141,1.1133982,-1.4234667,290.67334,290.90707,0,1.49E-08
1169,07/08/2020 14:00,0.283333333,0,201.9236111,320.8458333,26.03194444,200,74.34444444,-3.016005,-2.0448787,289.9821,301.63382,2303600.2,0.001397565
1170,08/08/2020 02:00,0.197222222,0,106.0625,200.0916667,21.54583333,200,89.31111111,-0.40198302,-1.5164936,291.03778,292.26096,0,1.49E-08
1171,08/08/2020 14:00,0.138888889,0,74.80138889,319.7704225,27.45352113,200,78.20138889,-1.6608118,-1.2068971,292.2127,302.5195,2274036.8,1.49E-08
1172,09/08/2020 02:00,0.027777778,0,0.430555556,195.7708333,22.34583333,200,91.45833333,0.04079044,-1.3748264,291.1134,293.32367,0,1.49E-08
1173,09/08/2020 14:00,0.255555556,0,64.64722222,213.1097222,26.32638889,200,79.94166667,-0.9742924,-2.5802917,291.93307,304.20932,2279323,0.000611916
1174,10/08/2020 02:00,0.044444444,0,55.97083333,209.1125,21.24305556,200,91.52361111,0.67503357,-0.7419478,290.95148,292.70563,0,1.49E-08
1175,10/08/2020 14:00,0.252777778,0.001388889,61.31527778,268.6763889,26.79444444,200,79.24305556,-1.6492649,-0.53758466,291.52246,303.78098,2268006.8,0.008702591
1176,11/08/2020 02:00,0.030555556,0,38.51805556,214.9805556,21.00277778,200,91.44861111,0.25346446,-1.2718126,291.44785,293.72604,0,1.49E-08
1177,11/08/2020 14:00,0.216666667,0,107.5611111,290.525,27.96666667,200,72.36388889,-2.3985577,-0.6572435,291.91833,304.0299,2252657,1.49E-08
1178,12/08/2020 02:00,0.088888889,0,11.64583333,211.2097222,22.3875,200,89.57222222,-1.3282593,-0.94871527,291.2154,292.81497,0,1.49E-08
1179,12/08/2020 14:00,0.25,0.001388889,38.24861111,235.2361111,25.25,200,82.9,-1.6347786,-1.6198772,291.8214,301.78064,2204455,0.000241756
1180,13/08/2020 02:00,0.044444444,0,31.22083333,214.7138889,20.67777778,200,91.51805556,-0.06271231,-0.073375106,291.31946,293.5569,0,1.49E-08
1181,13/08/2020 14:00,0.286111111,0,190.5875,321.9972222,27.24444444,200,73.34166667,-2.1808448,1.6854427,290.6896,303.7713,2263582,1.49E-08
1182,14/08/2020 02:00,0.208333333,0,28.84861111,193.65,21.4875,200,91.80694444,0.30511087,-0.72863185,291.47375,294.50238,0,1.49E-08
1183,14/08/2020 14:00,0.216666667,0,138.2472222,283.6152778,27.11805556,200,76.59861111,1.0256413,-2.2301927,293.39124,302.21503,2183349.5,1.49E-08
1184,15/08/2020 02:00,0.194444444,0.041666667,31.00416667,175.4361111,20.13611111,200,94.09027778,1.0546137,-0.18064272,291.5514,293.2409,0,0.003210604
1185,15/08/2020 14:00,0.208333333,0,92.72083333,211.5111111,23.16805556,200,85.77222222,1.627553,-0.5910335,291.32352,298.8384,2158054,0.002077445
1186,16/08/2020 02:00,0.066666667,0,101.7577465,199.7319444,19.65138889,200,93.47916667,0.6828015,-0.36447704,290.47745,291.06293,0,1.49E-08
1187,16/08/2020 14:00,0.191666667,0,197.4444444,308.6347222,25.70555556,200,77.225,-1.8111323,0.7239187,290.90884,301.5571,2190554.2,0.000188872
1188,17/08/2020 02:00,0.055555556,0,200.4111111,205.9694444,20.03472222,200,92.14861111,-1.2102703,0.2266041,290.53836,292.28635,0,1.49E-08
1189,17/08/2020 14:00,0.25,0,189.4972222,276.9291667,26.32916667,200,80.18888889,-1.0515522,0.82730246,291.58743,303.584,2216828.5,1.49E-08
1190,18/08/2020 02:00,0.088888889,0.140277778,81.11944444,165.2222222,19.08888889,200,95.43333333,-0.100292444,-0.23871505,291.59708,293.70248,0,1.49E-08
1191,18/08/2020 14:00,0.280555556,1.158333333,36.72222222,78.75833333,19.19166667,200,95.525,1.3558844,0.0128088,291.12152,296.96735,2173247,0.040627122
1192,19/08/2020 02:00,0.127777778,0.004166667,8.655555556,203.5763889,18.23888889,200,93.85833333,2.3256192,-0.054140925,289.23703,289.6643,0,1.49E-08
1193,19/08/2020 14:00,0.533333333,0,40.25277778,324.2222222,23.62222222,200,74.58450704,2.581542,-2.2039306,288.86194,299.27036,2190828.5,1.49E-08
1194,20/08/2020 02:00,0.072222222,0,42.73472222,210.4958333,18.18472222,200,89.82222222,1.4894092,-0.8654905,288.02908,289.23657,0,1.49E-08
1195,20/08/2020 14:00,0.113888889,0,52.91944444,298.8152778,25.23888889,200,74.77083333,0.6945584,-1.7325082,288.49146,301.55527,2225404,1.49E-08
1196,21/08/2020 02:00,0.075,0,33.90277778,205.5958333,18.6915493,200,90.61527778,0.01685667,-0.09963715,287.97427,291.8006,0,1.49E-08
1197,21/08/2020 14:00,0.147222222,0,189.55,315.7887324,25.70277778,200,74.13611111,-1.2031323,1.5877924,288.80865,303.31396,2201714,1.49E-08
1198,22/08/2020 02:00,0.013888889,0,191.5652778,200.2361111,19.57222222,200,90.95555556,-0.66567373,0.5347209,289.03198,290.83395,0,1.49E-08
1199,22/08/2020 14:00,0.066666667,0,158.5930556,305.5125,27.25416667,200,75.80694444,-1.1561047,0.7978964,290.16684,305.00198,2193765.2,1.49E-08
1200,23/08/2020 02:00,0.283333333,0,56.93472222,100.1708333,19.76666667,200,96.20277778,0.4760059,-1.4713671,290.6505,294.13446,0,1.49E-08
1201,23/08/2020 14:00,0.238888889,0,35.65972222,178.4944444,23.35833333,200,85.25833333,-0.15424824,-3.1332743,290.84033,298.10376,2029815.2,0.000173762
1202,24/08/2020 02:00,0.211111111,0,36.49861111,153.7708333,20.00972222,200,91.74444444,0.25871307,-1.0230628,290.36478,291.70395,0,1.49E-08
1203,24/08/2020 14:00,0.175,0,94.675,240.1736111,23.825,200,74.5125,-1.767044,-2.1401248,287.84586,299.1187,2129156.2,0.000407949
1204,25/08/2020 02:00,0.119444444,0.105555556,43.82638889,191.2041667,18.82361111,200,93.2125,-1.208171,-1.3459752,288.54526,290.91733,0,0.28176093
1205,25/08/2020 14:00,0.102777778,0,308.4444444,227.5597222,21.14861111,200,80.64305556,0.68951976,-1.9807031,284.86356,298.82874,2182683.8,1.49E-08
1206,26/08/2020 02:00,0.066666667,0,323.4111111,202.5416667,15.80416667,200,91.4875,0.1361053,0.864846,286.22327,289.62747,0,1.49E-08
1207,26/08/2020 14:00,0.116666667,0,59.79444444,275.6652778,24.12222222,200,73.69027778,0.3783816,2.2291782,286.91757,301.81143,2171328.2,1.49E-08
1208,27/08/2020 02:00,0.15,0,39.97083333,157.8555556,17.53611111,200,91.04861111,1.1501385,-1.0916771,288.20773,290.5385,0,1.49E-08
1209,27/08/2020 14:00,0.208333333,0,209.2708333,285.2638889,23.34722222,200,70.69861111,-2.7789774,1.4261513,284.65445,301.1644,2154177.5,1.49E-08
1210,28/08/2020 02:00,0.052777778,0,199.8583333,193.5194444,17.07777778,200,89.80694444,-1.3244804,-0.7262276,285.1691,289.5743,0,1.49E-08
1211,28/08/2020 14:00,0.147222222,0,207.9746479,289.5458333,25.48055556,200,76.34166667,-1.5226682,1.1398578,289.18372,302.7521,2104291.8,1.49E-08
1212,29/08/2020 02:00,0.019444444,0,191.5791667,185.2430556,19.79722222,200,92.53472222,-0.29407144,0.95824265,290.28662,291.86584,0,1.49E-08
1213,29/08/2020 14:00,0.166666667,0,170.7763889,284.5625,27.66111111,200,71.91805556,-1.0876626,2.8459668,288.1448,307.13766,2104722.5,1.49E-08
1214,30/08/2020 02:00,0.041666667,0,22.98611111,160.8,19.11527778,200,90.30416667,-0.37301064,1.1108215,288.81372,291.93835,0,1.49E-08
1215,30/08/2020 14:00,0.205555556,0,192.0277778,192.9277778,27.19722222,200,71.18472222,1.148459,3.2030935,287.4505,307.5678,2116312.8,1.51E-05
1216,31/08/2020 02:00,0.061111111,0.134722222,25.36805556,49.90277778,18.87361111,200,96.275,1.2874424,-0.60379463,289.68924,294.21722,0,0.000143543
1217,31/08/2020 14:00,0.152777778,0.530555556,211.1958333,76.49583333,18.85833333,200,96.81527778,-2.2734308,-3.504642,290.9246,292.88022,1905492,0.002734676
1218,01/09/2020 02:00,0.363888889,0.016666667,79.36666667,182.3930556,16.33472222,200,95.94647887,-0.16999412,0.21365798,287.69815,288.4113,0,1.49E-08
1219,01/09/2020 14:00,0.611111111,0,22.41805556,215.4125,18.35,200,83.96805556,2.5744038,-2.5926828,285.3772,294.06436,2019556.1,0.000778109
1220,02/09/2020 02:00,0.130555556,0,50.18611111,186.4555556,13.12361111,200,90.97222222,-0.017994046,-0.724933,283.91345,286.2309,0,1.49E-08
1221,02/09/2020 14:00,0.191666667,0,197.3180556,271.925,18.15492958,200,76.16666667,-1.9410881,-0.68017656,282.66898,294.87454,2097165,1.49E-08
1222,03/09/2020 02:00,0.027777778,0,211.6958333,170.3152778,12.84861111,200,91.41666667,-0.5090549,-1.0262069,282.5832,284.36166,0,1.49E-08
1223,03/09/2020 14:00,0.116666667,0,80.82083333,212.084507,18.92916667,200,77.14027778,-0.87708795,-1.9394605,283.71652,295.2467,2028288.1,1.49E-08
1224,04/09/2020 02:00,0.091666667,0,7.805555556,192.9944444,13.55555556,200,91.04166667,1.2383153,-0.94557124,283.94543,284.8184,0,1.49E-08
1225,04/09/2020 14:00,0.144444444,0,54.69166667,232.8180556,20.61388889,200,77.79583333,0.6147794,-1.6039721,284.1388,297.92007,2035649.6,1.49E-08
1226,05/09/2020 02:00,0.027777778,0,13.19861111,185.8805556,14.91666667,200,92.17361111,0.5419286,0.5336113,285.2843,288.64993,0,1.49E-08
1227,05/09/2020 14:00,0.197222222,0,218.275,271.1444444,21.89027778,200,76.30972222,-1.8806239,1.6454949,286.92926,300.0473,2012351.2,1.49E-08
1228,06/09/2020 02:00,0.05,0,227.8083333,186.5833333,15.72916667,200,91.92638889,-0.19140851,-0.4136722,284.6555,288.57745,0,1.49E-08
1229,06/09/2020 14:00,0.147222222,0,180.2097222,270.9833333,23.4375,200,75.05416667,-1.3288893,-1.0088221,288.00522,301.3408,1996218.6,1.49E-08
1230,07/09/2020 02:00,0.105555556,0,43.79166667,137.3222222,16.19583333,200,94.92083333,0.5486468,-1.6374469,287.4718,289.41602,0,7.56E-05
1231,07/09/2020 14:00,0.563888889,0,47.92361111,190.5388889,21.12222222,200,80.93194444,0.69161916,-2.8780515,288.48334,297.85062,1896016.1,0.000241756
1232,08/09/2020 02:00,0.05,0,34.20555556,176.0555556,16.66527778,200,88.99722222,0.37481254,-1.0948211,285.63046,289.17496,0,1.49E-08
1233,08/09/2020 14:00,0.094444444,0,134.95,254.2277778,20.87916667,200,75.80972222,-1.4428891,-0.82887155,285.71674,297.57996,1919823.5,1.49E-08
1234,09/09/2020 02:00,0.052777778,0,178.3194444,179.5138889,14.97083333,200,90.75972222,-0.5210217,-1.2718126,284.02664,286.38013,0,1.49E-08
1235,09/09/2020 14:00,0.166666667,0,145.1930556,246.6666667,22.15277778,200,76.24305556,-1.7890881,0.9502902,287.3358,299.96152,1961838.9,1.49E-08
1236,10/09/2020 02:00,0.047222222,0,111.0211268,159.2375,16.14444444,200,92.70138889,1.2005253,-0.62524813,285.51675,287.90744,0,1.49E-08
1237,10/09/2020 14:00,0.341666667,0,57.62083333,242.1541667,22.44861111,200,74.3375,0.44367445,-2.618205,287.43323,300.22192,1926676,1.49E-08
1238,11/09/2020 02:00,0.027777778,0,24.96527778,152.0430556,15.79027778,200,92.525,0.13967443,-1.1362486,285.7822,287.3359,0,1.49E-08
1239,11/09/2020 14:00,0.186111111,0,192.6625,248.3430556,22.82777778,200,74.25555556,-2.2121267,0.59667706,287.70578,300.61642,1885404.6,1.49E-08
1240,12/09/2020 02:00,0.072222222,0,192.6513889,167.8944444,16.25277778,200,90.73611111,-1.6473755,-1.2054176,285.31476,288.5436,0,1.49E-08
1241,12/09/2020 14:00,0.169444444,0,109.0347222,242.95,23.96388889,200,74.20694444,-1.8258284,-1.7350974,288.89392,301.8054,1883525,1.49E-08
1242,13/09/2020 02:00,0.044444444,0,30.39444444,155.1958333,17.30555556,200,91.8375,0.037221313,-1.2498043,287.43323,288.192,0,1.49E-08
1243,13/09/2020 14:00,0.188888889,0,291.4041667,210.5125,24.17361111,200,75.22676056,-2.0464802,-1.7902107,288.23108,302.64578,1856663.5,9.07E-05
1244,14/09/2020 02:00,0.097222222,0,81.10972222,158.6805556,17.62083333,200,91.31111111,-0.1200273,-1.4129249,287.43423,289.6498,0,1.49E-08
1245,14/09/2020 14:00,0.213888889,0,295.2930556,226.425,23.62222222,200,70.98472222,-2.531663,-2.0620785,287.58295,302.0084,1854940.5,1.49E-08
1246,15/09/2020 02:00,0.038888889,0,320.7791667,149.7763889,16.63521127,200,91.34722222,-0.89346373,-1.2483246,286.90182,289.0209,0,1.49E-08
1247,15/09/2020 14:00,0.283333333,0,187.9402778,231.4861111,23.89027778,200,71.80277778,-3.3565354,0.67786765,287.65146,302.6512,1831446.4,1.49E-08
1248,16/09/2020 02:00,0.055555556,0,157.7972222,138.0859155,16.58194444,200,91.925,-1.5029334,-0.6248783,286.66736,290.0715,0,1.49E-08
1249,16/09/2020 14:00,0.113888889,0,226.175,195.4652778,23.04305556,200,77.19444444,-1.2388228,0.005595923,288.27676,301.41873,1808461.2,1.49E-08
1250,17/09/2020 02:00,0.027777778,0,190.4430556,132.9430556,17.42638889,200,92.94583333,1.0149341,-0.5939926,288.32803,289.6456,0,1.49E-08
1251,17/09/2020 14:00,0.525,0,51.96111111,206.1402778,24.69861111,200,71.35833333,-1.5892206,-3.2189035,288.4737,300.83572,1774159.9,1.49E-08
1252,18/09/2020 02:00,0.161111111,0.026388889,70.65555556,40.625,16.29722222,200,89.20416667,-1.3148228,-3.7434049,287.48755,292.2519,0,1.49E-08
1253,18/09/2020 14:00,0.133333333,0.001388889,208.1,109.2361111,16.88194444,200,85.67222222,-1.0324472,-2.3537352,283.15112,292.14075,1729286,0.0013749
1254,19/09/2020 02:00,0.022222222,0,287.6944444,113.1111111,10.32083333,200,93.88888889,-0.8187233,-1.0508044,282.4431,283.12253,0,1.49E-08
1255,19/09/2020 14:00,0.058333333,0,73.33611111,157.7541667,15.12083333,200,77.40833333,-2.0788116,-0.8157405,279.37708,293.33032,1855841.1,1.49E-08
1256,20/09/2020 02:00,0.027777778,0,45.39027778,149.6347222,10.51805556,200,90.10972222,0.05317712,-0.7519348,280.03384,282.57455,0,1.49E-08
1257,20/09/2020 14:00,0.180555556,0,167.5986111,223.7027778,19.64166667,200,72.96527778,-1.3387567,-0.50263023,283.84543,297.22833,1760024.2,1.49E-08
1258,21/09/2020 02:00,0.069444444,0,110.3763889,145.0930556,13.00416667,200,92.45555556,0.20769656,-0.8286866,283.77084,285.81586,0,1.49E-08
1259,21/09/2020 14:00,0.133333333,0,243.3041667,204.0638889,20.34305556,200,74.46527778,-1.8216296,-0.5255633,284.5367,299.3924,1712761.9,1.49E-08
1260,22/09/2020 02:00,0.027777778,0,263.1847222,99.89027778,12.76388889,200,94.70972222,-1.6051766,-0.69700646,282.03607,287.02777,0,0.00036262
1261,22/09/2020 14:00,0.183333333,0,108.5577465,147.1375,20.52222222,200,80.56111111,0.118260026,1.0636609,287.215,299.67273,1673839.9,0.000143543
1262,23/09/2020 02:00,0.102777778,0,30,141.0013889,14.76666667,200,92.89444444,-0.11708808,0.91607547,286.96933,287.54916,0,0.000294626
1263,23/09/2020 14:00,0.255555556,0,97.01805556,181.7791667,21.20972222,200,76.22083333,2.1347795,1.5195479,287.1683,297.7044,1674153.1,0.002236098
1264,24/09/2020 02:00,0.083333333,0,80.57222222,151.5763889,14.4875,200,93.06805556,1.3008789,-0.36873078,285.87103,287.30447,0,1.51E-05
1265,24/09/2020 14:00,0.255555556,0,89.00138889,209.4319444,21.49305556,200,77.07361111,2.4914756,0.62219954,287.1749,299.39786,1653595.8,0.000158653
1266,25/09/2020 02:00,0.138888889,0.086111111,114.9722222,41.45555556,12.59861111,200,100,-0.44229245,1.4832988,285.86646,287.27005,0,1.49E-08
1267,25/09/2020 14:00,0.222222222,0.148611111,106.0347222,140.2833333,17.83611111,200,93.24861111,-1.0494527,2.7523851,288.9178,297.4416,1624737.1,0.005899936
1268,26/09/2020 02:00,0.411111111,0.290277778,56.20555556,87.11944444,12.0625,200,97.62394366,2.6178622,-0.3624426,286.88763,287.16916,0,0.29723972
1269,26/09/2020 14:00,0.255555556,0.0125,85.35138889,138.0222222,13.15416667,200,88.31944444,-1.561508,-1.5790046,280.9276,287.7727,1654731.2,0.000536367
1270,27/09/2020 02:00,0.066666667,0.031944444,41.50972222,106.7972222,11.00704225,200,96.56388889,-0.42906594,-1.2451806,281.49554,282.79932,0,0.023025572
1271,27/09/2020 14:00,0.138888889,0.036111111,137.1583333,165.0708333,14.8625,200,83.61388889,-3.0365796,1.4849634,281.559,289.0221,1645177,0.002054781
1272,28/09/2020 02:00,0.047222222,0.016666667,177.925,76.48888889,12.625,200,98.87083333,-3.4753642,0.47313452,284.32254,286.77887,0,0.00210011
1273,28/09/2020 14:00,0.163888889,0,129.8583333,126.7577465,15.16527778,200,88.46666667,2.6900835,1.1213634,283.92004,291.39642,1612246,0.000196427
1274,29/09/2020 02:00,0.022222222,0.001388889,47.18194444,67.07916667,9.829166667,200,98.37916667,0.5881164,-1.207267,282.07565,282.8434,0,1.49E-08
1275,29/09/2020 14:00,0.244444444,0,46.02222222,161.7125,14.14861111,200,85.60972222,3.0199065,-0.9886632,283.11865,289.91684,1552296.9,0.003021747
1276,30/09/2020 02:00,0.291666667,0,15.7625,119.7444444,12.22222222,200,93.2375,1.4999065,-0.35338044,282.21826,284.38522,0,0.011203066
1277,30/09/2020 14:00,0.594444444,0,55.16388889,185.0125,15.94027778,200,80.34166667,3.2159948,-2.866585,280.72916,293.37866,1579863.2,3.78E-05
1278,01/10/2020 02:00,0.061111111,0,79.00833333,103.2583333,12.31111111,200,95.33888889,1.801807,-1.0145553,282.28375,284.95312,0,1.49E-08
1279,01/10/2020 14:00,0.227777778,0,118.7625,184.2347222,16.59305556,200,82.70833333,3.2023487,0.3440436,283.79773,293.8511,1559815,0.001178488
1280,02/10/2020 02:00,0.066666667,0,45.91944444,85.32916667,11.93194444,200,96.95416667,1.0182933,1.7135541,282.603,284.58276,0,1.49E-08
1281,02/10/2020 14:00,0.152777778,0,183.1319444,167.2847222,18.58611111,200,83.08611111,-0.13409352,3.2680087,285.44418,297.35458,1511338.8,0.000143543
