,air-temp-1.8m-2m,dew2m,temp2m
782,15.3,7.2231,14.55636
783,11.9,7.16885,13.20568
784,10.5,7.42034,11.81042
785,9.7,7.4413,11.17425
786,8.7,7.16885,10.45364
787,7.9,6.58898,9.8418
788,7.5,6.2773,9.51086
789,7.1,6.32995,9.05163
790,7.0,6.5116,9.1435
791,6.8,6.4557,9.20156
792,6.3,5.9108,8.94427
793,6.7,5.6136,9.49804
794,8.2,5.2557,9.73306
795,8.7,4.75106,9.96945
796,8.6,4.74517,9.50143
797,7.8,4.94454,8.85308
798,7.4,5.19067,8.1237
799,7.0,5.55395,8.39318
800,7.8,6.32995,9.60946
801,8.4,6.22784,11.0
802,8.4,6.51428,11.5396
803,9.1,6.8276,11.58282
804,10.8,7.2344,11.0905
805,12.1,7.19195,10.45703
806,11.0,7.1941,9.8026
807,8.9,6.7459,8.25744
808,8.1,6.338,7.2552
809,6.4,6.7416,7.31735
810,4.4,5.9065,6.6663
811,2.9,3.89608,4.61126
812,2.0,2.6434,3.34902
813,1.2,2.53805,3.07552
814,1.2,2.65734,3.1944
815,1.4,2.0963,2.5339
816,1.6,1.95336,2.7777
817,1.6,0.9264,1.86666
818,1.4,-0.28223,0.94277
819,1.4,-0.96042,0.23028
820,1.2,-1.39142,-0.33024
821,1.2,-1.5489,-0.35184
822,1.1,-1.21354,0.18032
823,1.3,0.09716,2.32656
824,3.2,0.09988,3.96563
825,4.3,-1.21732,4.8868
826,4.9,-1.92722,5.6256
827,5.5,-2.45978,5.93087
828,5.6,-2.6941,6.08013
829,6.2,-3.09608,5.91195
830,5.5,-3.1901,5.33724
831,5.0,-3.3207,3.85485
832,3.1,-3.23203,2.3691
833,1.6,-3.15894,1.81262
834,1.0,-3.04716,1.44253
835,0.4,-3.09714,0.51327
836,0.3,-3.0864,-0.22623
837,0.4,-3.42817,-1.04746
838,0.4,-3.41636,-0.89347
839,0.4,-3.14658,-0.73884
840,0.1,-3.03855,-0.77192
841,0.0,-2.97837,-0.93265
842,-0.1,-2.90314,-1.1562
843,-0.1,-2.53608,-0.7152
844,-0.3,-2.20344,-0.09254
845,-0.5,-1.95515,0.4714
846,-0.3,-1.8004,0.4606
847,-0.1,-1.76868,0.8408
848,0.2,-2.11317,1.1089
849,0.3,-2.41733,1.10485
850,0.6,-2.6323,1.25546
851,0.8,-2.74622,1.53573
852,0.7,-2.6828,1.85586
853,0.4,-2.6468,2.0051
854,0.7,-2.5576,2.17797
855,0.9,-2.07767,2.13476
856,0.9,-1.71064,0.89282
857,0.9,-1.7445,0.51528
858,1.0,-1.59028,0.337
859,0.6,-1.51182,0.14926
860,0.7,-1.86057,-0.4707
861,-0.7,-1.9127,-0.61524
862,-0.8,-2.2115,-1.2602
863,-1.2,-2.75965,-2.14557
864,-1.3,-2.62046,-2.0213
865,-1.5,-3.11057,-2.75742
866,-2.5,-3.61304,-3.27744
867,-3.4,-3.78232,-3.26597
868,-2.8,-4.04618,-3.12278
869,-3.1,-4.19504,-2.70002
870,-2.7,-4.13163,-1.95716
871,-1.3,-3.00526,0.17153
872,0.7,-2.62046,1.90447
873,1.8,-1.82404,3.49154
874,2.8,-1.32746,4.82195
875,4.4,-1.39628,5.49597
876,5.5,-1.56394,5.79647
877,5.3,-1.5634,5.81606
878,6.0,-1.66013,4.98538
879,5.3,-2.2862,1.86056
880,2.6,-2.87195,-0.03107
881,1.3,-3.31638,-1.41147
882,0.6,-3.8108,-2.53525
883,-0.4,-3.91398,-2.8216
884,-0.7,-3.20838,-1.8849
885,-1.7,-2.75696,-1.35
886,-1.8,-2.99503,-1.73224
887,-2.0,-3.4115,-2.31238
888,-2.9,-3.6684,-2.698
889,-3.5,-4.41215,-3.55298
890,-3.5,-4.56855,-3.76438
891,-4.3,-4.76362,-4.0784
892,-4.2,-5.04844,-4.38636
893,-5.3,-5.36228,-4.73145
894,-5.4,-4.86143,-4.1446
895,-4.9,-3.1987,-1.86124
896,-3.8,-1.83585,0.11886
897,-2.2,-0.83896,1.93893
898,0.8,-0.58964,3.48004
899,4.4,-0.9169,4.80236
900,5.6,-1.09962,5.7411
901,6.2,-1.5016,6.23547
902,6.3,-1.7386,5.6864
903,5.2,-2.24967,2.4731
904,2.9,-2.53824,1.1805
905,1.4,-2.76447,-0.02296
906,0.7,-3.3814,-1.7228
907,0.3,-3.4889,-2.21244
908,0.0,-2.80854,-1.4324
909,-0.7,-3.42228,-2.31373
910,-1.1,-3.53513,-2.64127
911,-0.9,-3.31638,-2.5116
912,-1.1,-2.60596,-1.7147
913,-1.6,-2.6898,-1.98484
914,-1.6,-3.55717,-3.1201
915,-2.1,-3.85004,-3.51517
916,-2.3,-3.6958,-3.38416
917,-1.9,-3.0203,-2.6622
918,-1.3,-2.4066,-1.8099
919,-1.1,-1.76813,-1.02045
920,-0.5,-1.299,-0.23368
921,0.3,-0.36445,1.15685
922,2.5,0.19338,3.15182
923,4.0,0.23852,4.59368
924,5.4,0.57385,5.4095
925,6.3,0.74688,6.19494
926,6.2,1.47292,5.75594
927,5.3,0.23635,3.84677
928,4.0,-0.65842,1.50533
929,2.5,-1.57307,-0.1425
930,1.6,-1.93473,-0.82526
931,0.8,-2.3206,-1.3534
932,0.1,-2.66453,-1.7255
933,-1.0,-2.97623,-2.33265
934,-1.1,-2.99985,-2.38868
935,-1.2,-2.66614,-1.9261
936,-1.6,-2.41248,-1.48914
937,-1.4,-2.4571,-1.5067
938,-1.8,-2.36573,-1.49723
939,-2.1,-2.34263,-1.58097
940,-2.1,-2.32114,-1.64377
941,-1.6,-2.0648,-1.4486
942,-1.4,-1.98203,-1.38514
943,-1.0,-1.12595,-0.5099
944,0.2,-0.47678,0.42886
945,1.4,0.3605,1.9396
946,4.7,0.88986,3.57662
947,6.7,1.23916,5.2069
948,7.4,1.4568,6.6035
949,8.7,1.6293,7.74755
950,7.9,1.48742,7.33965
951,6.8,1.28216,4.66934
952,4.2,0.51797,2.89858
953,1.1,-0.5504,1.17376
954,0.5,-0.71592,0.91238
955,0.2,-1.0679,0.5146
956,0.0,-1.1265,0.47408
957,-0.3,-1.03138,0.16274
958,-0.2,-1.1566,0.09725
959,-0.3,-0.97602,0.31405
960,-0.5,-1.27265,-0.14048
961,-0.4,-0.82017,-0.0027
962,-0.5,-0.51975,0.16885
963,-0.7,-0.26826,0.414
964,-0.7,-0.1984,0.46868
965,-0.8,-0.1393,0.57202
966,-1.1,-0.11027,0.50854
967,-0.5,1.0328,1.9288
968,1.9,1.87704,3.22408
969,5.5,2.89004,5.4345
970,7.4,3.40167,6.7953
971,10.0,3.97775,8.58972
972,10.2,4.3792,9.89108
973,11.6,4.93112,10.62722
974,10.9,4.7672,10.96017
975,10.1,4.53558,10.95272
976,9.9,4.39102,10.44894
977,10.1,4.43185,10.17947
978,9.5,4.50332,10.01333
979,10.1,4.53826,10.2254
980,10.0,4.4743,10.24362
981,9.7,4.75536,10.16732
982,9.1,5.09072,10.1572
983,9.3,5.24603,9.72564
984,9.4,5.09985,8.6316
985,9.0,4.56997,7.0776
986,5.4,4.9225,7.38152
987,4.4,3.8144,5.54525
988,4.2,1.9249,4.37625
989,3.6,1.58096,3.38348
990,2.4,1.75344,2.96746
991,2.4,2.4526,3.4814
992,2.6,3.05236,4.06558
993,3.3,3.1394,3.6259
994,4.4,3.76977,4.63693
995,5.4,3.72787,6.0018
996,6.1,2.70303,6.8507
997,6.9,0.44702,7.46322
998,6.9,-1.12058,7.37002
999,7.2,-2.40012,6.66497
1000,5.9,-1.87778,5.63644
1001,4.9,-1.3984,5.05496
1002,4.3,-1.0867,4.40798
1003,3.3,-1.0201,4.22024
1004,4.0,-1.11628,4.1446
1005,4.1,-1.67948,4.02505
1006,2.7,-1.54566,3.55163
1007,1.6,-1.47687,3.24435
1008,1.9,-1.64777,2.99313
1009,3.1,-2.34318,2.29617
1010,2.6,-2.80585,1.74508
1011,1.8,-3.25138,1.37298
1012,0.8,-3.55607,1.15957
1013,1.9,-3.65226,0.91104
1014,-0.4,-3.36585,1.36758
1015,1.6,-3.19816,3.65835
1016,3.8,-3.85325,5.06915
1017,5.4,-4.52393,6.79733
1018,6.6,-5.60627,7.6888
1019,7.4,-6.27802,7.65707
1020,9.0,-6.93094,7.5686
1021,7.4,-6.3538,7.52334
1022,7.7,-6.23072,6.9628
1023,6.8,-4.97266,5.69653
1024,5.7,-3.2831,4.68823
1025,4.8,-1.96912,3.9798
1026,2.6,-1.5532,3.39227
1027,2.1,-1.65366,2.7635
1028,1.6,-2.1658,2.34344
1029,1.8,-3.33036,2.44476
1030,1.6,-3.24332,1.85586
1031,0.6,-3.28953,1.6688
1032,0.9,-3.17023,1.59585
1033,0.9,-2.81016,1.13052
1034,0.7,-2.6484,0.88268
1035,0.0,-2.6124,0.31674
1036,0.6,-2.5393,-0.1148
1037,0.6,-2.32865,-0.51325
1038,-0.3,-2.00138,-0.0628
1039,0.7,-1.529,1.7944
1040,2.6,-1.62574,3.94872
1041,3.7,-0.6412,5.0671
1042,3.6,-0.84705,6.18414
1043,5.7,-0.94056,6.9486
1044,7.3,-1.06467,7.70904
1045,7.5,-1.10337,8.01632
1046,8.0,-1.50214,8.0555
1047,7.2,-1.73267,8.09805
1048,6.5,-0.28654,5.91534
1049,5.4,-0.94163,4.8787
1050,4.9,-1.07758,4.11758
1051,4.8,-1.37314,3.56243
1052,4.5,-1.5446,3.05187
1053,4.5,-1.65583,1.90716
1054,3.6,-1.71387,1.50738
1055,1.8,-1.79017,1.22305
1056,1.4,-1.9428,0.8874
1057,1.2,-2.15723,0.3046
1058,0.4,-2.09434,0.1999
1059,0.2,-1.98148,0.36874
1060,0.8,-1.8665,0.31875
1061,0.3,-1.94926,-0.0189
1062,-0.1,-1.5263,0.57067
1063,1.6,-0.8379,2.4157
1064,4.0,-0.35425,5.08398
1065,6.9,-0.0823,7.0999
1066,9.1,0.5513,8.8281
1067,10.5,1.2182,10.26995
1068,11.9,1.61212,11.08444
1069,12.3,2.03774,11.66726
1070,12.7,2.43594,11.40588
1071,11.4,2.75408,9.04962
1072,10.4,1.71584,7.69015
1073,7.7,1.0677,4.8341
1074,5.6,0.5384,3.73464
1075,5.5,0.1837,3.2322
1076,5.4,-0.23118,2.78512
1077,4.5,-0.31446,2.87225
1078,3.3,-0.59876,2.6683
1079,2.3,-0.63907,2.47582
1080,3.6,-0.84974,1.96322
1081,3.0,-0.81748,1.65594
1082,2.5,-0.81693,1.47494
1083,2.3,-1.18293,1.36486
1084,2.1,-1.4742,1.01708
1085,1.4,-1.72675,0.60174
1086,1.9,-1.1222,1.5418
1087,3.6,-0.17045,3.66238
1088,5.4,0.43197,5.7634
1089,7.6,0.77914,7.17553
1090,9.3,1.6766,8.35806
1091,8.4,2.05923,8.74572
1092,9.0,1.70938,9.24478
1093,9.5,1.59707,9.6088
1094,9.6,1.43798,9.29003
1095,9.7,1.70507,7.96838
1096,7.3,1.28915,5.03875
1097,4.6,0.85385,4.01696
1098,3.0,0.92263,3.91836
1099,2.7,-0.21882,1.72415
1100,2.2,-1.64615,-0.5119
1101,1.6,-1.86487,-1.10486
1102,1.2,-1.7816,-1.03666
1103,-0.7,-1.84608,-1.0576
1104,-0.9,-1.63486,-0.8516
1105,-1.2,-2.3523,-1.67484
1106,-1.4,-2.2975,-1.69984
1107,-1.5,-2.25126,-1.79642
1108,-1.1,-2.535,-2.07264
1109,-1.6,-2.7602,-2.27726
1110,-1.9,-1.63218,-1.22913
1111,0.1,0.27236,1.67147
1112,2.1,1.42132,4.24185
1113,5.7,2.38757,7.4943
1114,7.6,2.27096,9.60473
1115,9.9,1.76797,11.0878
1116,11.1,1.61855,12.1481
1117,12.1,1.16714,12.83965
1118,13.0,0.99786,12.49252
1119,13.1,1.96087,9.779
1120,9.8,0.89523,5.33523
1121,7.2,0.1837,3.41793
1122,5.1,-0.52354,2.14556
1123,3.5,-1.2044,0.98803
1124,2.4,-1.5075,0.37615
1125,2.7,-1.6456,-0.30594
1126,1.1,-1.68268,-0.43156
1127,1.0,-1.7977,-0.7152
1128,1.0,-1.9643,-0.9826
1129,-0.4,-2.4141,-1.6951
1130,-0.4,-2.6941,-2.07126
1131,-1.2,-2.8209,-2.34547
1132,-1.0,-2.96708,-2.48594
1133,-1.1,-2.97675,-2.59266
1134,-1.2,-1.81974,-1.57896
1135,0.7,-0.12424,1.95107
1136,3.4,0.6491,4.93002
1137,6.4,1.81793,8.275
1138,8.4,2.21346,10.63058
1139,10.2,2.31826,12.36486
1140,12.7,2.523,13.51635
1141,14.0,2.8906,14.03906
1142,14.7,2.997,13.58456
1143,14.6,2.34512,8.7538
1144,11.1,0.2283,4.7085
1145,8.4,-0.38865,3.3335
1146,6.5,-0.79813,2.14828
1147,4.8,-1.21247,1.26693
1148,4.0,-1.55857,0.7719
1149,3.1,-1.76493,0.35928
1150,2.0,-2.1986,-0.12968
1151,1.4,-1.73322,0.41262
1152,0.7,-1.49515,0.42208
1153,0.2,-1.8423,-0.53016
1154,-0.5,-1.93583,-0.8766
1155,-0.4,-2.06586,-1.10892
1156,-1.6,-2.26523,-1.49116
1157,-1.2,-2.43183,-1.74036
1158,-1.7,-1.42637,-0.94614
1159,0.8,0.58676,2.70678
1160,3.4,1.33535,5.5905
1161,5.3,1.93188,8.7268
1162,8.3,2.17532,11.04458
1163,11.1,2.04955,12.78155
1164,13.3,2.16348,13.77633
1165,14.5,2.71917,14.21465
1166,15.4,3.34844,13.904
1167,15.1,2.38598,9.54193
1168,11.5,0.7888,6.03622
1169,9.3,0.05688,4.3364
1170,7.6,-0.56275,2.7885
1171,6.2,-1.1915,1.479
1172,5.2,-1.39518,1.02178
1173,4.0,-1.2576,1.13256
1174,4.0,-1.2458,1.0495
1175,2.1,-1.37424,0.7071
1176,1.3,-1.2216,0.70303
1177,1.2,-1.59296,0.183
1178,0.2,-1.86164,-0.16614
1179,0.2,-2.06104,-0.64496
1180,0.2,-2.384,-1.1008
1181,-0.6,-2.12122,-1.14808
1182,-0.6,-0.86048,0.1371
1183,2.0,0.70553,3.46316
1184,4.2,1.4955,6.54678
1185,8.0,1.5288,9.2171
1186,9.6,1.69808,11.3289
1187,11.0,1.51162,12.88894
1188,13.0,1.32836,13.97085
1189,14.0,0.75442,14.74883
1190,14.6,1.88296,15.01492
1191,14.8,-0.2919,14.93456
1192,12.6,0.74688,11.92388
1193,8.0,0.6679,8.92263
1194,6.7,-0.02375,5.3386
1195,5.1,-0.2301,3.7961
1196,4.3,-0.5692,3.09307
1197,2.9,-1.12327,2.47512
1198,2.8,-1.2517,1.95107
1199,2.9,-1.3651,1.45538
1200,0.7,-1.23774,1.2521
1201,1.1,-1.96592,0.00204
1202,1.0,-1.98472,-0.15262
1203,1.2,-2.1266,-0.38358
1204,0.0,-2.64573,-1.0468
1205,0.0,-1.6494,0.22354
1206,0.6,-0.49882,1.76602
1207,0.4,1.3004,4.74563
1208,4.2,2.24624,7.35314
1209,7.7,2.5445,10.27334
1210,10.5,2.98626,11.54702
1211,10.9,3.12866,12.17578
1212,11.5,3.2458,12.62893
1213,11.4,3.13833,13.00308
1214,12.2,3.27697,12.72213
1215,12.1,2.48754,11.8111
1216,10.3,2.6966,9.0611
1217,8.2,2.68154,7.6773
1218,6.8,2.8578,7.65707
1219,7.1,3.1018,7.6611
1220,6.1,2.83578,6.74804
1221,5.0,1.43585,5.59387
1222,4.0,1.66424,6.16927
1223,3.8,0.94573,4.331
1224,3.9,0.24014,2.36102
1225,3.1,-0.30964,1.3696
1226,1.7,-0.21128,1.47967
1227,1.6,-0.2677,1.24264
1228,1.5,-0.3607,0.86782
1229,-0.4,-0.0001,1.09338
1230,0.3,0.50723,1.5756
1231,1.7,2.0963,4.5714
1232,5.4,2.86318,7.5983
1233,9.7,2.31234,10.63598
1234,12.1,2.1925,11.98602
1235,13.5,2.36553,12.94634
1236,14.3,2.3951,13.71557
1237,14.7,2.13555,14.33486
1238,15.3,2.56545,14.2248
1239,15.1,3.1507,11.91036
1240,12.9,2.32845,7.6064
1241,10.5,1.97378,6.34487
1242,7.2,2.07644,6.17468
1243,7.1,2.51708,6.12402
1244,6.6,2.9379,6.8473
1245,7.6,3.20443,6.90405
1246,7.1,3.05288,6.5819
1247,6.4,3.0475,6.82977
1248,6.4,2.85406,6.0254
1249,6.2,2.89813,5.34738
1250,5.9,2.9567,5.1083
1251,4.8,2.7858,5.47097
1252,3.7,2.3838,4.15673
1253,4.3,3.46398,5.14208
1254,4.7,4.06805,5.43313
1255,4.8,4.75216,6.40768
1256,6.4,5.57385,7.70837
1257,7.5,6.28213,9.13134
1258,9.7,6.03976,10.532
1259,11.2,5.89736,11.07293
1260,11.9,4.6151,10.75417
1261,9.7,1.9249,10.25106
1262,9.7,0.3573,8.99896
1263,9.4,-1.5634,7.44702
1264,6.1,-3.72645,5.71407
1265,4.7,-5.00275,4.26074
1266,3.4,-5.84757,3.1883
1267,1.9,-7.08518,2.3725
1268,1.5,-7.95255,1.55465
1269,0.7,-9.44922,0.66656
1270,0.2,-10.34507,0.23773
1271,-0.7,-11.29844,-0.077
1272,-1.3,-11.35377,-0.51124
1273,-1.9,-11.838,-1.75995
1274,-2.4,-12.29746,-2.15772
1275,-2.8,-12.3082,-2.6926
1276,-3.4,-12.277,-3.26865
1277,-3.9,-12.1921,-3.6077
1278,-4.2,-11.80735,-2.94382
1279,-2.7,-12.08732,-1.73023
1280,-1.9,-12.17545,-0.90293
1281,-1.1,-12.6876,0.4248
1282,-0.4,-12.26307,0.96777
1283,0.8,-12.0513,1.69106
1284,1.3,-11.78962,2.1287
1285,1.8,-11.96802,2.1226
1286,2.3,-11.889,1.8052
1287,1.8,-12.22706,0.97384
1288,0.6,-11.96104,-0.09656
1289,-0.5,-11.37635,-0.72666
1290,-1.2,-11.18772,-1.14066
1291,-1.8,-10.98887,-1.64243
1292,-3.0,-10.8685,-2.2712
1293,-3.1,-10.7664,-2.7284
1294,-2.7,-10.66535,-3.2403
1295,-3.1,-10.51542,-3.71372
1296,-3.9,-10.39557,-3.89066
1297,-3.6,-10.29832,-4.49375
1298,-4.1,-10.2521,-5.1954
1299,-4.5,-9.89365,-5.93964
1300,-5.1,-9.7265,-6.5292
1301,-5.5,-9.1832,-6.50425
1302,-4.9,-8.64203,-4.1527
1303,-2.9,-8.1976,-2.06183
1304,-1.7,-8.93653,-0.6659
1305,-1.1,-9.1483,0.59567
1306,0.5,-9.7878,1.75927
1307,1.7,-9.93558,2.9384
1308,2.5,-10.33378,3.4787
1309,3.8,-10.72825,3.9582
1310,3.5,-10.11506,3.69818
1311,3.3,-12.49146,4.02706
1312,2.7,-12.018,4.52953
1313,1.9,-10.92655,3.57528
1314,1.6,-8.57163,1.27844
1315,1.5,-8.66675,1.66607
1316,1.6,-8.85056,1.6546
1317,1.5,-7.17225,1.33517
1318,1.1,-6.79554,1.43173
1319,1.0,-6.3124,1.28384
1320,1.2,-6.67463,0.98736
1321,0.9,-6.10068,0.86376
1322,1.1,-6.21836,0.57876
1323,1.0,-6.1098,1.00356
1324,1.2,-6.31455,0.439
1325,1.2,-5.97867,0.16747
1326,-0.1,-5.80994,1.82073
1327,2.9,-5.61002,4.61395
1328,5.6,-4.86735,6.17602
1329,6.3,-4.96677,6.8149
1330,7.8,-4.9834,7.61315
1331,9.0,-4.9372,8.3756
1332,9.7,-4.64646,8.8497
1333,10.4,-4.54758,9.71414
1334,9.7,-4.13325,9.69253
1335,8.9,-1.97935,8.354
1336,8.5,-2.78867,5.6263
1337,5.8,-3.14927,4.0021
1338,4.3,-3.53513,3.54354
1339,2.5,-3.84412,3.04647
1340,2.7,-4.15366,1.5864
1341,1.9,-4.417,1.0333
1342,2.4,-4.30897,0.8293
1343,2.5,-4.14078,0.4491
1344,1.2,-3.56953,0.61794
1345,1.5,-2.57532,1.13592
1346,1.2,-1.8826,1.45873
1347,1.5,-1.615,1.4493
1348,1.7,-1.20603,1.57354
1349,1.7,-0.83845,1.7566
1350,1.7,-0.13013,2.78918
1351,3.1,0.6518,5.2562
1352,5.1,1.10696,8.87402
1353,8.8,1.47668,12.37838
1354,12.1,2.07858,15.34652
1355,17.2,1.44766,17.37795
1356,18.9,-0.11402,18.4038
1357,17.9,-0.79868,18.32275
1358,17.4,-2.22333,17.70278
1359,17.2,-2.9542,16.67086
1360,15.6,-3.0853,15.70513
1361,13.7,-1.88315,14.15927
1362,12.1,-1.10285,12.70052
1363,9.7,-0.7874,11.58822
1364,8.8,-0.92173,10.35708
1365,8.9,-0.6208,10.68868
1366,10.2,-0.64014,9.98293
1367,7.7,-0.6396,9.49938
1368,8.7,-1.00504,8.99154
1369,8.6,-1.35435,8.01702
1370,7.3,-1.43336,7.55776
1371,6.9,-1.3651,6.87838
1372,6.3,-1.48817,6.0376
1373,6.1,-1.26407,5.1245
1374,5.1,-0.6509,6.5029
1375,7.4,-0.29996,8.8335
1376,9.4,-0.566,10.22875
1377,10.8,-0.8347,11.2877
1378,12.4,-1.055,12.39593
1379,13.1,-1.3479,13.37655
1380,13.7,-1.71656,14.03094
1381,14.4,-2.3179,14.57662
1382,15.0,-2.48557,14.451
1383,14.3,1.25204,12.43917
1384,12.6,-2.61884,11.39575
1385,8.7,-2.0562,8.2993
1386,6.3,-1.3882,5.1549
1387,4.2,-1.6112,3.0978
1388,3.7,-1.6021,3.0478
1389,3.5,-2.67097,2.3617
1390,2.5,-2.88004,2.70205
1391,2.5,-2.86014,2.7689
1392,2.3,-3.07886,2.6649
1393,2.5,-2.97407,1.61813
1394,-0.2,-2.7833,1.25952
1395,2.0,-2.69623,0.9259
1396,1.1,-2.80427,0.5592
1397,-0.6,-2.66614,0.58956
1398,-0.6,-1.18775,3.75964
1399,5.8,-0.1162,8.02578
1400,8.6,0.159,11.39306
1401,12.8,0.70443,14.8731
1402,16.6,1.4052,17.78112
1403,18.3,1.5315,19.77947
1404,20.1,0.8377,21.17135
1405,21.3,-0.4042,21.66842
1406,22.4,-0.34458,21.35168
1407,21.5,-0.5246,19.4067
1408,18.6,-1.82618,17.13955
1409,14.7,-1.1985,15.90234
1410,12.5,-0.3811,14.51248
1411,12.0,0.16058,13.74597
1412,12.3,-0.10004,13.14016
1413,11.4,-0.26557,11.9671
1414,14.6,-1.4124,12.0765
1415,11.2,-1.03943,11.88268
1416,9.4,-0.5332,11.13104
1417,8.7,0.13586,8.00622
1418,6.2,0.2987,7.03506
1419,6.6,-0.00492,6.12133
1420,5.6,-0.25428,5.92953
1421,5.4,0.05312,5.735
1422,5.3,1.60244,8.28243
1423,7.3,2.24517,11.37887
1424,9.3,2.7025,12.46618
1425,14.3,2.1737,14.82583
1426,16.8,2.8062,15.03924
1427,17.9,3.99816,14.9582
1428,17.3,5.19122,15.02844
1429,18.4,4.16424,15.20266
1430,17.6,3.19207,15.4262
1431,17.0,5.44326,14.04244
1432,12.5,5.03857,12.11297
1433,11.6,5.27987,10.18893
1434,10.9,4.6076,8.71465
1435,9.6,4.65542,8.90576
1436,9.7,4.28784,9.05636
1437,8.0,2.40048,6.6859
1438,7.7,1.84695,5.72085
1439,7.2,1.6035,5.38183
1440,6.5,1.29772,4.69296
1441,4.5,0.92263,3.69885
1442,4.7,1.29073,3.9879
1443,4.5,1.8631,4.51873
1444,5.2,2.16348,4.68554
1445,5.2,2.5499,4.96444
1446,5.3,3.4543,5.6972
1447,5.9,4.72097,6.80273
1448,7.3,4.98754,7.57736
1449,7.5,5.6652,8.02377
1450,8.2,4.7844,8.74032
1451,9.2,4.54955,9.4447
1452,10.2,4.54202,9.66213
1453,10.2,4.54687,9.6932
1454,10.9,4.45605,9.83572
1455,10.3,4.27062,9.27316
1456,9.2,4.25182,8.0832
1457,7.4,3.92025,7.07827
1458,6.0,3.24368,5.90453
1459,5.6,3.14694,5.4507
1460,4.7,2.67242,5.57025
1461,4.1,1.52612,3.72656
1462,3.7,1.5331,3.8731
1463,2.6,1.4321,3.23626
1464,1.8,1.17144,2.53256
1465,2.1,1.28375,2.2563
1466,1.6,1.61263,2.65478
1467,1.6,1.95443,2.91747
1468,1.9,1.7384,2.542
1469,2.1,1.6605,2.4029
1470,1.6,2.4107,3.47396
1471,3.3,3.21624,5.9606
1472,7.0,3.80847,8.25137
1473,11.7,4.47485,12.05828
1474,14.0,4.5141,14.1032
1475,16.5,3.68218,15.7882
1476,17.1,2.87017,16.75866
1477,18.2,2.0297,17.2152
1478,18.6,2.07266,16.92953
1479,18.0,1.6884,15.86382
1480,14.9,1.78408,13.70477
1481,10.8,1.72228,12.2683
1482,10.1,1.36868,11.59432
1483,9.5,0.81085,10.88183
1484,7.5,0.41586,10.35708
1485,9.0,-0.50956,8.65386
1486,8.7,-0.53965,8.56606
1487,8.3,-0.70408,8.65252
1488,8.1,-0.74708,8.52218
1489,8.7,-0.45313,8.45666
1490,8.9,-0.17368,8.5323
1491,9.4,0.08267,8.32226
1492,9.6,0.57223,8.29727
1493,9.8,0.86404,8.2311
1494,9.9,1.8577,9.64663
1495,11.1,2.6391,12.09542
1496,13.4,2.52838,14.02487
1497,14.9,1.71313,15.91042
1498,16.5,1.77654,16.88293
1499,17.8,2.13445,17.51235
1500,18.0,2.286,17.93783
1501,18.0,0.97207,17.5002
1502,16.3,0.84524,16.5135
1503,15.3,0.39974,15.65853
1504,14.5,0.55288,14.6759
1505,13.2,1.02044,13.64263
1506,12.5,1.55514,12.93826
1507,11.7,3.11306,10.53063
1508,9.7,3.3646,9.7209
1509,6.3,4.08093,7.08907
1510,5.3,3.9987,7.081
1511,4.7,2.5101,6.3003
1512,3.8,2.84976,5.86132
1513,3.3,2.23763,4.81994
1514,2.5,1.9281,4.13513
1515,1.3,1.78945,3.67724
1516,1.2,1.85394,3.65902
1517,1.2,1.96517,3.76708
1518,1.5,2.50903,4.60046
1519,4.7,3.50753,6.6089
1520,7.6,4.22766,8.6748
1521,9.4,5.3863,10.41516
1522,11.9,2.87286,12.2271
1523,14.1,1.64813,13.14153
1524,14.8,0.87856,14.17007
1525,15.3,0.3014,14.74343
1526,15.9,2.19305,14.28622
1527,15.5,2.9771,13.44137
1528,13.4,1.82116,11.1101
1529,9.7,2.293,10.3753
1530,8.8,3.33178,8.36144
1531,7.9,3.65154,7.50308
1532,7.4,4.02505,7.0418
1533,6.4,3.12222,6.0146
1534,5.0,3.1464,5.85592
1535,5.4,2.55364,4.84088
1536,4.8,2.28817,4.1858
1537,4.2,1.44015,2.91073
1538,3.9,1.16015,2.69125
1539,4.2,1.30956,2.99178
1540,4.1,0.77484,2.39544
1541,3.1,1.17037,2.74325
1542,3.5,2.49935,5.21502
1543,7.5,2.54666,8.45938
1544,9.7,1.6293,10.4496
1545,11.2,1.467,11.8077
1546,11.7,2.1855,12.94366
1547,12.7,3.2673,13.94384
1548,14.8,3.64187,14.96224
1549,15.3,4.1454,14.98657
1550,15.9,4.78546,14.7333
1551,15.0,5.01064,13.89587
1552,13.6,4.63983,12.7336
1553,11.1,3.65048,12.68026
1554,9.8,1.66906,12.841
1555,11.0,-0.06135,12.63433
1556,11.5,-0.25913,12.57287
1557,11.0,0.16488,11.42413
1558,10.8,0.76302,11.49032
1559,10.6,1.23754,11.54772
1560,10.4,1.45303,11.5072
1561,10.8,1.66262,12.10488
1562,11.1,2.09954,12.37097
1563,12.2,3.0862,12.6404
1564,12.5,4.0745,12.93148
1565,12.5,4.56085,12.98013
1566,12.1,5.22076,13.1145
1567,12.8,5.87908,14.20248
1568,14.7,6.3622,15.7497
1569,16.2,6.27407,16.8343
1570,16.6,6.39337,18.40988
1571,18.7,6.23,19.55258
1572,19.5,5.66787,20.26843
1573,20.5,5.07028,20.9242
1574,20.9,4.14434,20.85464
1575,20.8,3.24258,19.9652
1576,18.9,2.7095,18.65975
1577,15.8,3.16143,17.3354
