,soil-temp,soil1,soil2,soil3,soil4
531,0.9,-0.88596,0.75488,3.21658,6.68636
532,0.9,-0.9389,0.74017,3.20715,6.6827
533,1.0,-0.96537,0.72506,3.19833,6.67904
534,0.9,-1.0189,0.70992,3.18954,6.67538
535,0.9,-1.20713,0.69647,3.18102,6.6715
536,0.9,-1.26353,0.68218,3.1719,6.66854
537,0.9,-1.2054,0.66412,3.16158,6.66464
538,0.9,-1.43677,0.6528,3.15246,6.66097
539,0.9,-1.47935,0.64227,3.14337,6.65777
540,0.9,-1.38495,0.6322,3.13424,6.6541
541,0.9,-1.23417,0.6238,3.12573,6.65048
542,0.9,-1.20884,0.61624,3.11572,6.6468
543,0.9,-1.08912,0.60867,3.1066,6.64337
544,0.9,-0.80482,0.60027,3.09747,6.64016
545,0.9,-0.82206,0.59353,3.08898,6.6365
546,0.9,-0.63215,0.58557,3.07986,6.63375
547,0.9,-0.63328,0.57757,3.07104,6.63012
548,0.9,-0.6028,0.57128,3.06133,6.62646
549,0.9,-0.31788,0.56036,3.0525,6.6221
550,0.9,-0.2989,0.5511,3.04373,6.61843
551,0.9,-0.42206,0.5423,3.0352,6.61456
552,0.9,-0.40076,0.53472,3.0261,6.6109
553,0.9,-0.48365,0.5263,3.01757,6.60723
554,0.9,-0.53776,0.5179,3.00878,6.60336
555,0.9,-0.62235,0.5099,2.99996,6.5997
556,0.9,-0.48997,0.50195,2.99087,6.59603
557,0.9,-0.4986,0.49313,2.98174,6.59304
558,0.9,-0.5032,0.48556,2.972,6.5894
559,0.9,-0.59128,0.47756,2.96353,6.58575
560,0.8,-0.7812,0.47,2.9544,6.58184
561,0.8,-0.9671,0.48303,2.9468,6.57818
562,0.8,-1.14265,0.48135,2.9389,6.5743
563,0.9,-0.99647,0.47967,2.9304,6.57064
564,0.8,-0.90726,0.47967,2.9222,6.56744
565,0.9,-0.59183,0.47924,2.9134,6.56378
566,0.9,-0.2655,0.48177,2.90518,6.5599
567,0.8,0.04415,0.48345,2.89608,6.55624
568,0.9,-0.0042,0.48345,2.88848,6.55233
569,0.8,0.1115,0.4847,2.88058,6.5487
570,0.9,0.1535,0.48513,2.87298,6.5448
571,0.8,0.123,0.48388,2.86477,6.5425
572,0.8,0.18057,0.48263,2.8572,6.53954
573,0.9,0.27957,0.4906,2.849,6.5336
574,0.8,0.24676,0.48892,2.8423,6.52972
575,0.8,0.39526,0.4868,2.8341,6.52606
576,0.8,0.25826,0.48345,2.8262,6.52377
577,0.8,-0.45658,0.47842,2.8186,6.51986
578,0.8,-0.7087,0.4721,2.8116,6.5162
579,0.8,-1.07474,0.4658,2.80374,6.51232
580,0.8,-1.08048,0.45907,2.79644,6.50866
581,0.7,-1.26008,0.45068,2.78945,6.5048
582,0.8,-1.1271,0.44186,2.78124,6.50112
583,0.7,-1.06324,0.4326,2.77365,6.49722
584,0.7,-1.3038,0.42465,2.76635,6.494
585,0.7,-1.95246,0.4112,2.76028,6.48968
586,0.7,-1.77692,0.40194,2.75268,6.4858
587,0.7,-1.49778,0.39437,2.7436,6.48214
588,0.7,-1.22495,0.38766,2.7363,6.47823
589,0.7,-0.80134,0.38177,2.7293,6.47503
590,0.7,-0.41285,0.37673,2.7217,6.4714
591,0.7,-0.33112,0.37213,2.7141,6.4675
592,0.7,-0.5429,0.36706,2.70773,6.46362
593,0.7,-0.75532,0.36202,2.69982,6.45995
594,0.7,-1.0103,0.35613,2.69222,6.45605
595,0.6,-1.05747,0.34942,2.68435,6.45193
596,0.6,-1.1507,0.3444,2.67706,6.4483
597,0.6,-1.6722,0.34396,2.67068,6.4444
598,0.6,-2.1522,0.33807,2.664,6.4405
599,0.6,-2.0135,0.3326,2.6558,6.43685
600,0.6,-2.1044,0.3259,2.6494,6.43295
601,0.6,-3.0351,0.31918,2.6421,6.42977
602,0.6,-3.29124,0.3116,2.63452,6.42587
603,0.6,-3.5577,0.30322,2.62814,6.422
604,0.6,-3.47425,0.29647,2.62023,6.41833
605,0.6,-3.64002,0.28723,2.61355,6.41442
606,0.6,-3.18015,0.2763,2.60656,6.41055
607,0.6,-2.37552,0.26623,2.59988,6.40667
608,0.6,-3.221,0.25698,2.59197,6.403
609,0.6,-3.91974,0.20153,2.5838,6.3991
610,0.6,-3.52894,0.18893,2.5762,6.39523
611,0.6,-3.1715,0.17758,2.5692,6.39132
612,0.6,-2.65293,0.1679,2.5616,6.38745
613,0.6,-2.14414,0.1595,2.5543,6.38424
614,0.6,-1.705,0.15112,2.5461,6.38036
615,0.6,-1.4742,0.14312,2.53912,6.37646
616,0.5,-1.5208,0.13598,2.53124,6.37234
617,0.6,-1.6192,0.1284,2.52426,6.36846
618,0.5,-1.73838,0.12127,2.51635,6.3646
619,0.6,-1.65836,0.1137,2.50784,6.36093
620,0.5,-1.9398,0.10613,2.50115,6.35702
621,0.5,-2.5263,0.10153,2.49417,6.35314
622,0.5,-2.0906,0.0952,2.48538,6.34927
623,0.5,-1.68598,0.08892,2.47897,6.34536
624,0.5,-1.30497,0.0826,2.4717,6.3415
625,0.5,-1.89435,0.07507,2.4632,6.33758
626,0.5,-1.7424,0.06793,2.4565,6.33416
627,0.5,-1.90644,0.06118,2.44952,6.33026
628,0.4,-2.27305,0.05322,2.441,6.32638
629,0.4,-2.32545,0.04522,2.43432,6.3225
630,0.4,-2.7997,0.03683,2.42703,6.3186
631,0.4,-2.81467,0.028,2.41912,6.31448
632,0.4,-3.4656,0.02044,2.41155,6.3106
633,0.5,-4.18394,0.0053,2.40518,6.30673
634,0.5,-4.02103,-0.0014,2.39727,6.3026
635,0.4,-3.63367,-0.00687,2.38906,6.2987
636,0.4,-3.13468,-0.0115,2.38116,6.29482
637,0.5,-2.59595,-0.01444,2.37417,6.29092
638,0.5,-2.14298,-0.01697,2.3678,6.2875
639,0.4,-1.8391,-0.01948,2.3599,6.28362
640,0.4,-1.80857,-0.02115,2.3526,6.27972
641,0.4,-1.827,-0.0237,2.34622,6.27584
642,0.4,-1.82065,-0.0241,2.33895,6.27172
643,0.4,-1.33433,-0.02494,2.33166,6.2676
644,0.4,-1.07474,-0.02662,2.32498,6.26373
645,0.4,-1.28885,-0.0451,2.31768,6.2596
646,0.4,-1.14265,-0.051,2.3113,6.2557
647,0.4,-0.94813,-0.05436,2.304,6.25182
648,0.4,-0.8566,-0.0577,2.2961,6.2477
649,0.4,-0.60163,-0.06107,2.28942,6.2445
650,0.4,-0.57746,-0.06403,2.28213,6.24038
651,0.4,-0.58668,-0.0661,2.27606,6.2365
652,0.4,-0.21543,-0.06864,2.26937,6.2324
653,0.5,-0.13944,-0.0699,2.26208,6.22848
654,0.4,-0.1849,-0.07285,2.2551,6.22415
655,0.4,-0.6212,-0.07368,2.24932,6.22027
656,0.4,-0.8094,-0.07578,2.24172,6.21636
657,0.4,-0.55845,-0.0535,2.23474,6.21224
658,0.4,-0.79905,-0.04804,2.22927,6.20812
659,0.4,-0.86753,-0.043,2.2226,6.20425
660,0.4,-0.55442,-0.03672,2.21652,6.20013
661,0.4,-0.05485,-0.02997,2.21197,6.1967
662,0.5,0.36245,-0.02244,2.20345,6.1928
663,0.4,0.63238,-0.01487,2.1983,6.18868
664,0.4,0.64388,-0.0073,2.1931,6.1848
665,0.4,0.87353,-0.00098,2.18704,6.18047
666,0.4,1.14636,0.00448,2.18157,6.17657
667,0.4,1.5481,0.01034,2.17764,6.17245
668,0.4,1.97976,0.01666,2.17126,6.16833
669,0.4,2.21633,0.0322,2.16668,6.16424
670,0.4,2.25027,0.03976,2.1603,6.16033
671,0.4,2.23702,0.04733,2.15515,6.1562
672,0.4,2.32394,0.05322,2.15212,6.1521
673,0.4,2.0828,0.06075,2.14633,6.14868
674,0.4,2.23934,0.06664,2.14056,6.14434
675,0.4,2.252,0.07253,2.13723,6.14022
676,0.4,2.16567,0.07757,2.13207,6.13632
677,0.4,2.14437,0.0839,2.1284,6.1322
678,0.4,1.92452,0.08892,2.12264,6.12853
679,0.4,1.35757,0.0948,2.119,6.12444
680,0.4,0.81252,0.09985,2.11352,6.121
681,0.4,1.02838,0.13262,2.1114,6.1155
682,0.4,1.7904,0.15194,2.10745,6.11138
683,0.4,2.5893,0.1759,2.1038,6.10726
684,0.4,2.89547,0.2057,2.10046,6.10385
685,0.4,2.93865,0.2347,2.09652,6.09973
686,0.4,2.8621,0.26287,2.09258,6.0956
687,0.4,2.5536,0.28304,2.09106,6.09194
688,0.4,1.38348,0.29437,2.0871,6.08782
689,0.4,1.2822,0.30154,2.085,6.08373
690,0.4,1.19183,0.30868,2.08285,6.07937
691,0.4,1.35412,0.3154,2.0798,6.07525
692,0.4,1.26263,0.32,2.0777,6.07113
693,0.4,1.5268,0.33135,2.07525,6.067
694,0.4,1.43356,0.33557,2.07314,6.06268
695,0.4,1.32937,0.33935,2.06918,6.05926
696,0.4,1.1383,0.3427,2.06765,6.05514
697,0.4,0.91555,0.3448,2.06555,6.05123
698,0.4,1.07498,0.3452,2.06402,6.0471
699,0.4,1.0652,0.3473,2.06127,6.04278
700,0.4,0.9737,0.34817,2.05978,6.03866
701,0.4,0.7613,0.34774,2.05642,6.03454
702,0.4,0.1633,0.34817,2.05428,6.03042
703,0.4,-0.06232,0.3473,2.05248,6.027
704,0.4,-0.39155,0.3469,2.05065,6.02288
705,0.4,-0.36393,0.37295,2.04882,6.0183
706,0.4,-0.1354,0.38177,2.0467,6.01397
707,0.4,0.3003,0.39395,2.0455,6.0103
708,0.5,0.92706,0.4112,2.04366,6.0062
709,0.5,1.26205,0.43218,2.04275,6.00207
710,0.5,1.24938,0.4532,2.0403,5.99774
711,0.6,1.41055,0.47,2.03973,5.99474
712,0.6,1.09283,0.48513,2.0379,5.99108
713,0.6,0.9472,0.49523,2.03698,5.9872
714,0.6,1.17513,0.50152,2.03668,5.98287
715,0.6,0.9472,0.5074,2.03515,5.97875
716,0.5,0.77798,0.5112,2.03454,5.9751
717,0.6,0.66403,0.51833,2.03393,5.9705
718,0.6,0.58346,0.5196,2.03393,5.9664
719,0.5,0.34747,0.52126,2.03274,5.96298
720,0.5,0.30776,0.52126,2.03182,5.95886
721,0.5,0.41598,0.51876,2.03152,5.9554
722,0.6,0.26574,0.51705,2.02938,5.9513
723,0.5,0.44244,0.5137,2.02908,5.94787
724,0.5,0.35897,0.51034,2.02847,5.94375
725,0.5,0.26345,0.50613,2.02755,5.93942
726,0.5,-0.1688,0.50027,2.02694,5.93575
727,0.5,-0.74897,0.49563,2.02453,5.93163
728,0.5,-1.22324,0.4927,2.02422,5.9282
729,0.5,-1.1674,0.5158,2.0236,5.92318
730,0.5,-1.11848,0.51916,2.0227,5.91952
731,0.5,-0.8307,0.52505,2.0224,5.9156
732,0.5,-0.27817,0.53262,2.02148,5.9122
733,0.5,0.09652,0.5423,2.02026,5.90783
734,0.5,0.27667,0.55404,2.02026,5.90417
735,0.5,0.40618,0.56497,2.01937,5.9003
736,0.5,0.3774,0.5738,2.01846,5.89572
737,0.5,0.34286,0.57968,2.01876,5.8932
738,0.5,0.78146,0.5864,2.01876,5.88885
739,0.5,1.17053,0.5906,2.01846,5.88473
740,0.5,1.32937,0.5931,2.01785,5.8813
741,0.5,1.38348,0.58178,2.01663,5.8779
742,0.5,1.0836,0.57968,2.01602,5.87444
743,0.5,0.75726,0.5759,2.0154,5.87103
744,0.5,0.44186,0.57253,2.0154,5.86666
745,0.5,0.2554,0.5675,2.0151,5.863
746,0.5,0.09423,0.5637,2.01357,5.85912
747,0.5,-0.13657,0.5595,2.01418,5.85455
748,0.5,-0.24363,0.5574,2.01418,5.85204
749,0.5,-0.42838,0.5536,2.013,5.84747
750,0.5,-0.62293,0.55026,2.01238,5.8431
751,0.5,-0.95905,0.54858,2.01055,5.83923
752,0.5,-1.1749,0.54733,2.01086,5.83627
753,0.4,-1.13114,0.53344,2.00903,5.8319
754,0.5,-1.32166,0.53137,2.0078,5.8285
755,0.5,-1.13517,0.53094,2.0078,5.82504
756,0.5,-0.4589,0.53387,2.0072,5.8207
757,0.6,0.09423,0.53976,2.00662,5.8173
758,0.7,0.80734,0.5515,2.0048,5.81292
759,0.8,1.5245,0.57,2.00448,5.81017
760,0.9,1.5924,0.59564,2.00356,5.8063
761,1.0,1.7599,0.6284,2.00448,5.80172
762,1.1,2.06436,0.67422,2.00448,5.79897
763,1.2,2.4517,0.73388,2.00448,5.79485
764,1.3,2.82928,0.82504,2.0054,5.79052
765,1.4,4.1059,0.83135,2.0063,5.78594
766,1.6,4.69125,0.97842,2.0075,5.78365
767,1.6,5.14477,1.14816,2.01055,5.77908
768,1.7,5.39858,1.32125,2.0157,5.77474
769,1.8,5.38824,1.48934,2.02148,5.77062
770,1.9,5.55285,1.65026,2.02755,5.76788
771,2.0,5.79632,1.80276,2.03515,5.76376
772,2.1,5.96093,1.95318,2.04397,5.75942
773,2.2,5.96496,2.12713,2.05248,5.75668
774,2.2,6.129,2.31747,2.06402,5.75256
775,2.3,6.83117,2.51245,2.07708,5.7482
776,2.4,7.47463,2.73135,2.09136,5.7457
777,2.4,8.35986,3.13513,2.10806,5.74087
778,2.6,8.63842,3.46118,2.1281,5.73837
779,2.8,9.294,3.82208,2.14816,5.73403
780,3.1,9.93575,4.2099,2.17095,5.7313
781,3.4,10.2995,4.60275,2.19738,5.72692
782,3.6,10.3582,4.96243,2.22622,5.7235
783,3.9,10.3726,5.25192,2.25662,5.7201
784,4.1,9.57028,5.4456,2.2876,5.71664
785,4.2,8.64303,5.56494,2.321,5.71322
786,4.2,7.942,5.64477,2.3535,5.70977
787,4.2,7.33593,5.70358,2.38662,5.70748
788,4.2,7.0896,5.75106,2.41943,5.70382
789,4.2,7.13564,5.78005,2.45254,5.70132
790,4.1,7.4925,5.78298,2.48596,5.697
791,4.1,7.4752,5.77502,2.51788,5.69424
792,3.9,7.06887,5.76452,2.55068,5.6908
793,3.8,7.5132,5.75527,2.5835,5.68737
794,3.8,7.60473,5.74728,2.61477,5.68463
795,3.7,7.73077,5.74685,2.64575,5.68255
796,3.7,7.43838,5.754,2.67584,5.67892
797,3.7,7.4522,5.76284,2.7062,5.67593
798,3.7,6.9411,5.76074,2.7372,5.67297
799,3.7,6.90197,5.7624,2.76666,5.66952
800,3.6,7.66976,5.7893,2.79522,5.66677
801,3.7,8.2908,6.0166,2.82742,5.6638
802,3.8,9.16967,6.175,2.8587,5.66128
803,3.8,9.60882,6.3498,2.8918,5.6574
804,3.9,9.5478,6.50945,2.92523,5.6549
805,4.1,9.17544,6.64517,2.95834,5.6517
806,4.2,8.88247,6.7481,2.99297,5.64916
807,4.4,8.5728,6.79644,3.02792,5.64666
808,4.6,8.03756,6.77584,3.06194,5.64413
809,4.7,7.54833,6.71533,3.09658,5.64184
810,4.7,7.56732,6.6372,3.12817,5.63912
811,4.6,6.6234,6.53594,3.16036,5.6366
812,4.6,5.95748,6.41073,3.19015,5.63384
813,4.5,5.94595,6.22878,3.2202,5.63156
814,4.4,5.73242,6.04937,3.24847,5.62905
815,4.2,5.44235,5.85525,3.27398,5.6263
816,4.1,5.31225,5.64266,3.29827,5.62402
817,4.0,4.80175,5.41073,3.32046,5.62194
818,3.9,4.34243,5.15612,3.3408,5.61923
819,3.8,3.83193,4.88845,3.35903,5.6183
820,3.7,3.0624,4.60696,3.37454,5.61556
821,3.6,2.3694,4.31494,3.3882,5.61328
822,3.5,2.0753,4.0288,3.39883,5.61053
823,3.4,2.61978,3.79812,3.40826,5.60845
824,3.4,3.5165,3.66073,3.41644,5.60616
825,3.3,4.56808,3.86578,3.4277,5.60342
826,3.3,5.27084,3.90234,3.4368,5.60092
827,3.4,5.77386,3.97546,3.44775,5.6002
828,3.5,5.95458,4.06704,3.45776,5.5977
829,3.6,5.91775,4.15948,3.4684,5.5952
830,3.8,5.67718,4.22585,3.47903,5.59268
831,3.9,4.7724,4.23174,3.49026,5.5913
832,3.9,3.49407,4.1519,3.5,5.58947
833,3.9,2.7821,4.0124,3.5106,5.58697
834,3.8,2.46093,3.84014,3.51882,5.58444
835,3.7,1.8589,3.64352,3.5255,5.58285
836,3.5,1.48535,3.43344,3.53097,5.58123
837,3.3,1.38232,3.23303,3.53555,5.57873
838,3.2,1.53774,3.03134,3.53735,5.57806
839,3.1,1.49227,2.84393,3.53826,5.5753
840,2.9,1.3662,2.67,3.53765,5.57278
841,2.9,1.04275,2.5078,3.53613,5.57028
842,2.8,1.04217,2.35696,3.5322,5.56982
843,2.7,1.32247,2.21874,3.52886,5.56707
844,2.6,1.4704,2.0906,3.5246,5.56454
845,2.6,1.475,1.97335,3.51882,5.56295
846,2.5,1.16305,1.8662,3.51214,5.56133
847,2.4,0.19033,1.77084,3.50546,5.55883
848,2.4,-0.43702,1.69396,3.49816,5.557
849,2.3,1.03698,2.0095,3.49514,5.5545
850,2.3,1.216,2.0805,3.48937,5.5538
851,2.3,1.66436,2.16158,3.4851,5.55105
852,2.4,2.1248,2.25192,3.48055,5.54876
853,2.3,2.34005,2.33807,3.4772,5.54672
854,2.3,2.38552,2.41412,3.4754,5.54556
855,2.4,2.39648,2.46832,3.47296,5.5428
856,2.4,1.5855,2.4805,3.47143,5.54006
857,2.4,1.13888,2.45068,3.46963,5.53823
858,2.4,0.8856,2.39352,3.4672,5.5371
859,2.4,0.8413,2.32083,3.46414,5.53436
860,2.4,0.82806,2.2385,3.4605,5.5323
861,2.4,0.58633,2.17797,3.45715,5.52978
862,2.3,0.35668,2.0969,3.4532,5.52886
863,2.2,0.18,2.01412,3.44805,5.52657
864,2.1,0.13854,1.92965,3.4429,5.52383
865,2.1,-0.28794,1.8431,3.4368,5.522
866,2.0,-0.5642,1.75656,3.4304,5.5204
867,1.9,-0.57285,1.6717,3.42343,5.5179
868,1.8,-0.96134,1.58807,3.41555,5.51583
869,1.7,-0.81803,1.5057,3.40734,5.51354
870,1.6,-1.28425,1.42715,3.3979,5.51196
871,1.6,-1.031,1.3578,3.38882,5.5092
872,1.6,-1.0287,1.3032,3.37878,5.50738
873,1.5,-1.08912,1.06286,3.36633,5.50485
874,1.4,-0.5907,1.00445,3.3554,5.50326
875,1.5,-0.24305,0.97042,3.34234,5.50143
876,1.5,0.17422,0.95403,3.33108,5.4989
877,1.6,0.6151,0.949,3.32015,5.49664
878,1.8,1.20046,0.9532,3.308,5.49456
879,2.0,2.11443,0.957,3.29705,5.49273
880,2.2,1.34377,0.95657,3.2852,5.49023
881,2.2,0.47122,0.95025,3.27398,5.48794
882,2.2,-0.1406,0.93932,3.26275,5.48565
883,2.1,-0.34263,0.9263,3.2515,5.48403
884,2.1,-0.46808,0.9112,3.24056,5.48174
885,1.9,-0.59586,0.93682,3.22964,5.47924
886,1.9,-0.8796,0.9217,3.2193,5.4765
887,1.8,-1.21,0.90362,3.20837,5.47582
888,1.7,-1.4851,0.8864,3.1971,5.47308
889,1.6,-2.07047,0.8675,3.18618,5.47033
890,1.6,-2.18384,0.84857,3.17434,5.46734
891,1.5,-2.185,0.8305,3.16342,5.4653
892,1.4,-2.4066,0.81204,3.15185,5.46346
893,1.4,-2.4348,0.79354,3.14092,5.46093
894,1.4,-2.8636,0.7763,3.1297,5.45864
895,1.3,-2.8515,0.76034,3.11843,5.45614
896,1.3,-2.72544,0.7473,3.1072,5.4534
897,1.2,-3.18015,0.6406,3.09475,5.4518
898,1.2,-2.41062,0.61874,3.0826,5.44952
899,1.2,-1.58527,0.59985,3.07104,5.44814
900,1.2,-0.86408,0.58557,3.0598,5.4454
901,1.2,-0.26435,0.5742,3.04797,5.4424
902,1.4,0.63467,0.56243,3.0352,5.4399
903,1.5,1.66494,0.55404,3.02337,5.4369
904,1.7,1.10607,0.54437,3.0118,5.4344
905,1.8,0.46893,0.53387,3.00088,5.43167
906,1.8,-0.2609,0.52505,2.98904,5.42983
907,1.7,-0.40018,0.5137,2.9775,5.42755
908,1.6,-0.4825,0.50363,2.96502,5.42504
909,1.6,-0.20103,0.55068,2.9544,5.42205
910,1.5,-0.21543,0.5528,2.9441,5.4193
911,1.4,-0.31672,0.5515,2.93313,5.41772
912,1.4,-0.54005,0.5511,2.9213,5.41567
913,1.3,-0.7409,0.54858,2.91036,5.41268
914,1.2,-0.9389,0.54604,2.8991,5.40994
915,1.2,-0.97346,0.5427,2.8891,5.4079
916,1.2,-0.9608,0.5385,2.87814,5.40515
917,1.2,-0.90266,0.53344,2.86843,5.40215
918,1.1,-1.39533,0.5305,2.8572,5.39987
919,1.1,-1.54496,0.52548,2.84716,5.3969
920,1.1,-2.00312,0.52084,2.83624,5.39462
921,1.1,-1.59907,0.50488,2.8262,5.3914
922,1.1,-0.69486,0.50027,2.8165,5.38867
923,1.1,-0.32307,0.49648,2.80523,5.38638
924,1.1,0.19897,0.49606,2.79553,5.38387
925,1.2,0.6646,0.49563,2.7858,5.38204
926,1.4,1.20104,0.4969,2.7761,5.3793
927,1.6,2.11157,0.499,2.76635,5.3763
928,1.8,1.49917,0.5007,2.75604,5.37426
929,1.9,0.9029,0.50237,2.7469,5.3713
930,1.9,0.64446,0.50152,2.7369,5.3683
931,1.8,0.04934,0.50027,2.72717,5.3658
932,1.8,0.05395,0.4994,2.71807,5.36282
933,1.7,-0.1878,0.5284,2.70986,5.3603
934,1.6,-0.34437,0.5305,2.70043,5.35732
935,1.6,-0.6235,0.53344,2.69192,5.35507
936,1.5,-0.51243,0.5343,2.68282,5.35208
937,1.4,-0.71616,0.5343,2.67462,5.3498
938,1.3,-0.9228,0.53512,2.6655,5.34774
939,1.3,-1.02466,0.53387,2.6573,5.34475
940,1.2,-1.21174,0.53344,2.6485,5.342
941,1.2,-1.09604,0.53176,2.63998,5.33972
942,1.2,-1.55073,0.5305,2.63207,5.3365
943,1.1,-2.06644,0.52926,2.6242,5.33355
944,1.1,-2.5545,0.52883,2.61538,5.3308
945,1.1,-3.1243,0.49395,2.60626,5.32852
946,1.1,-2.79453,0.48934,2.59838,5.32556
947,1.1,-2.01807,0.4847,2.58987,5.32372
948,1.2,-0.989,0.48388,2.58074,5.32052
949,1.4,0.00387,0.4843,2.57253,5.31753
950,1.8,0.9288,0.48556,2.56405,5.31548
951,1.9,1.93545,0.4906,2.55676,5.31274
952,2.2,1.6258,0.49313,2.54855,5.30953
953,2.3,1.26492,0.49606,2.54034,5.3075
954,2.3,1.02145,0.4973,2.53365,5.30428
955,2.3,0.70547,0.4986,2.52606,5.30108
956,2.2,0.65884,0.4986,2.51788,5.29833
957,2.2,0.87353,0.52715,2.50997,5.29604
958,2.2,0.73483,0.53176,2.50298,5.29308
959,2.1,0.6174,0.53597,2.4954,5.2901
960,2.1,0.60992,0.53808,2.4893,5.2869
961,2.0,0.35552,0.54058,2.48202,5.28414
962,2.0,0.13912,0.5427,2.4741,5.28094
963,1.9,0.03668,0.5431,2.46804,5.28002
964,1.9,-0.2344,0.54522,2.46166,5.27682
965,1.9,-0.16477,0.54647,2.45498,5.27386
966,1.9,-0.84623,0.54733,2.4483,5.2709
967,1.8,-1.6129,0.54858,2.44192,5.2677
968,1.8,-1.85578,0.5511,2.43524,5.2647
969,1.8,-1.55417,0.54522,2.42947,5.2622
970,1.9,-0.69373,0.5511,2.42278,5.2592
971,2.0,1.34033,0.5633,2.4158,5.25646
972,2.2,3.77438,0.59942,2.41125,5.2535
973,2.6,5.08203,0.65823,2.40457,5.2503
974,2.9,5.7284,0.7385,2.39907,5.2487
975,3.2,6.41848,0.84564,2.39483,5.2455
976,3.4,6.609,1.05026,2.3927,5.24297
977,3.6,6.65792,1.29354,2.3921,5.23977
978,3.6,6.3713,1.5767,2.3909,5.2368
979,3.7,6.4588,1.85153,2.3933,5.23385
980,3.8,6.487,2.1141,2.39968,5.23065
981,3.8,6.98657,2.58175,2.41064,5.2279
982,3.9,6.9785,2.81494,2.41943,5.2247
983,3.9,6.87893,3.0158,2.43008,5.2224
984,4.0,6.35058,3.1868,2.44283,5.22057
985,4.0,5.53213,3.3166,2.4562,5.21737
986,4.0,5.42623,3.4099,2.46957,5.21417
987,4.1,4.31597,3.48132,2.48477,5.21166
988,4.1,3.55795,3.52838,2.50024,5.20846
989,4.1,3.34786,3.54562,2.51452,5.20663
990,4.0,3.18902,3.53216,2.52972,5.2041
991,3.9,3.10613,3.51537,2.54308,5.2009
992,3.9,2.90182,3.51998,2.55767,5.1977
993,3.8,2.7165,3.45907,2.5695,5.19564
994,3.8,3.06988,3.50738,2.58257,5.19448
995,3.8,4.2043,3.60528,2.59655,5.1913
996,3.8,5.18276,3.741,2.61114,5.1881
997,3.9,5.7917,3.89562,2.62722,5.18536
998,4.0,5.9615,4.04983,2.64425,5.18353
999,4.1,5.8533,4.16577,2.66155,5.18078
1000,4.2,5.2127,4.2166,2.67947,5.17758
1001,4.2,4.79482,4.20486,2.69802,5.17642
1002,4.2,4.19796,4.14434,2.7144,5.17324
1003,4.1,4.03912,4.04897,2.73113,5.1698
1004,4.0,4.00344,3.93215,2.7463,5.16866
1005,3.9,3.63564,3.97292,2.76394,5.16522
1006,3.8,3.30816,3.8603,2.7785,5.16384
1007,3.6,2.94842,3.72714,2.79128,5.16134
1008,3.4,2.95995,3.5784,2.80374,5.15927
1009,3.3,2.43963,3.40823,2.81558,5.15652
1010,3.2,2.2031,3.21957,2.82498,5.1547
1011,3.1,1.7858,3.0263,2.83288,5.15197
1012,2.9,1.4491,2.84478,2.83987,5.15014
1013,2.8,1.11068,2.6763,2.84564,5.1474
1014,2.7,0.8183,2.5242,2.8487,5.14532
1015,2.6,1.68853,2.40023,2.8514,5.14282
1016,2.5,3.18728,2.35528,2.85446,5.14144
1017,2.4,5.06536,2.57168,2.86053,5.13845
1018,2.4,5.82623,2.71957,2.86447,5.13525
1019,2.6,5.9264,2.89605,2.86935,5.13387
1020,2.8,5.8717,3.07882,2.87603,5.13046
1021,3.1,5.90396,3.25488,2.88452,5.12908
1022,3.4,5.8579,3.41116,2.89456,5.1268
1023,3.6,5.49587,3.51956,2.90518,5.1245
1024,3.7,5.0377,3.55233,2.91583,5.122
1025,3.7,4.42532,3.5242,2.92614,5.1204
1026,3.7,4.0138,3.45107,2.93496,5.11718
1027,3.6,3.25234,3.34646,2.94436,5.1158
1028,3.5,2.6601,3.2246,2.95196,5.11422
1029,3.4,2.68368,3.37377,2.96502,5.11285
1030,3.3,2.15417,3.26202,2.97292,5.10943
1031,3.2,1.93084,3.13595,2.9796,5.10806
1032,3.1,1.9268,3.00277,2.9863,5.10507
1033,2.9,1.49456,2.86956,2.99114,5.10323
1034,2.8,1.3317,2.73596,2.9948,5.10165
1035,2.7,1.04504,2.60317,2.99813,5.09866
1036,2.6,0.47354,2.4788,3.00088,5.09728
1037,2.5,0.59783,2.3616,3.0015,5.09545
1038,2.4,0.18978,2.2494,3.00118,5.0925
1039,2.3,0.70373,2.16033,3.00027,5.0909
1040,2.2,2.23013,2.14773,2.99996,5.0893
1041,2.2,2.90298,2.11242,2.99874,5.08724
1042,2.2,4.01898,2.2305,2.99905,5.0838
1043,2.4,5.08434,2.42,2.99874,5.08242
1044,2.5,5.8694,2.65487,3.0015,5.08105
1045,2.8,6.26022,2.90823,3.00482,5.0781
1046,3.1,6.37533,3.14688,3.0103,5.07647
1047,3.4,6.30395,3.32375,3.0188,5.07443
1048,3.6,5.4009,3.41747,3.0267,5.07144
1049,3.8,4.33898,3.4561,3.03613,5.06985
1050,3.8,3.83248,3.44225,3.04373,5.06848
1051,3.8,3.1948,3.39352,3.0516,5.0662
1052,3.8,2.888,3.32293,3.05798,5.06344
1053,3.8,2.07128,3.16537,3.06405,5.06185
1054,3.7,1.80538,3.04308,3.06985,5.06024
1055,3.6,1.51873,2.91873,3.0741,5.05682
1056,3.5,1.3524,2.79183,3.07833,5.055
1057,3.4,0.9501,2.66116,3.08108,5.0536
