,Air temperature.mean,t2m
745,-0.277777778,3.439800000000048
746,-4.247222222,-2.5431299999999624
747,0.583098592,5.673969999999997
748,-3.056944444,-2.3075000000000045
749,4.961111111,10.22747000000004
750,-1.716666667,-0.6642200000000003
751,1.8375,6.200199999999995
752,-1.245833333,-2.64883999999995
753,0.926388889,4.8903700000000185
754,-4.081944444,-2.5781599999999685
755,-2.445833333,0.4069499999999948
756,-3.979166667,-2.9932299999999827
757,-0.483333333,2.9734000000000265
758,-3.469444444,-3.526679999999999
759,2.256944444,3.462760000000003
760,-2.163888889,-1.7649999999999864
761,3.991666667,3.9841600000000312
762,-1.147222222,-0.4146799999999757
763,-1.680555556,-0.9137299999999868
764,-2.254166667,-1.754699999999957
765,-1.586111111,-1.343879999999956
766,-0.961111111,-0.903449999999964
767,-0.086111111,1.1089699999999991
768,-2.122222222,-0.5022999999999911
769,0.776388889,2.052670000000034
770,0.002777778,-0.142219999999952
771,-1.436111111,3.02355
772,-5.205633803,-3.869239999999991
773,0.219444444,3.525000000000034
774,-3.152777778,-3.310999999999978
775,-0.891666667,3.1413500000000454
776,-5.531944444,-5.154879999999992
777,-1.476388889,2.9244600000000105
778,-3.876388889,-2.183659999999975
779,3.951388889,6.055800000000033
780,0.179166667,-0.2545799999999758
781,5.627777778,5.370699999999999
782,1.786111111,1.5397600000000011
783,4.163888889,2.78430000000003
784,1.540277778,1.059439999999995
785,10.54305556,11.891930000000002
786,2.118055556,1.236469999999997
787,2.884722222,6.800100000000043
788,1.669444444,1.6750700000000052
789,3.75,7.639280000000042
790,9.059722222,2.172300000000007
791,13.55,15.629850000000031
792,10.08333333,6.676870000000008
793,14.175,16.75356000000005
794,14.30694444,10.345900000000029
795,15.48611111,17.401200000000017
796,14.25555556,10.855200000000025
797,12.14788732,14.981560000000002
798,7.229166667,9.165980000000047
799,5.969444444,6.557240000000036
800,4.602777778,3.4265000000000327
801,3.883333333,6.622500000000002
802,2.019444444,0.7658300000000509
803,3.501388889,6.460000000000036
804,2.6,-0.2575999999999681
805,4.35,7.244169999999997
806,2.383333333,0.6836500000000001
807,3.269444444,8.236199999999997
808,-1.268055556,-2.135319999999979
809,9.451388889,12.189780000000042
810,10.16111111,6.167570000000012
811,13.14305556,14.737500000000011
812,6.598611111,8.166100000000029
813,5.615277778,9.403400000000032
814,3.698611111,4.204060000000027
815,5.048611111,11.366330000000003
816,0.488888889,2.2460000000000377
817,7.241666667,11.87017000000003
818,4.558333333,5.165900000000022
