d2m,t2m,stl1,stl2,stl3,stl4,tcrw,date_full,,air-temp-1.8m-2m,air-hum,air-temp-1m,soil-temp,rain,dew2m,temp2m,soil1,soil2,soil3,soil4
274.56973,274.71613,275.47394,273.20322,275.30212,279.3021,5.96E-08,29.01.2019 01:00:00,,0.2,90.6,0.2,0.4,0,1.41973,1.56613,2.32394,0.05322,2.15212,6.1521
274.33487,274.4041,275.2328,273.21075,275.29633,279.29868,0.000149846,29.01.2019 02:00:00,,0.2,90.6,0.3,0.4,0,1.18487,1.2541,2.0828,0.06075,2.14633,6.14868
274.25964,274.27783,275.38934,273.21664,275.29056,279.29434,0.000274658,29.01.2019 03:00:00,,0.1,90.6,0,0.4,0,1.10964,1.12783,2.23934,0.06664,2.14056,6.14434
274.1527,274.1833,275.402,273.22253,275.28723,279.29022,0.000224769,29.01.2019 04:00:00,,-0.7,90.6,-0.3,0.4,0,1.0027,1.0333,2.252,0.07253,2.13723,6.14022
274.16077,274.1711,275.31567,273.22757,275.28207,279.28632,0.000149846,29.01.2019 05:00:00,,-1,90.7,-1.4,0.4,0,1.01077,1.0211,2.16567,0.07757,2.13207,6.13632
274.23492,274.26566,275.29437,273.2339,275.2784,279.2822,7.49E-05,29.01.2019 06:00:00,,-0.8,90.7,-0.9,0.4,0,1.08492,1.11566,2.14437,0.0839,2.1284,6.1322
274.1855,274.20218,275.07452,273.23892,275.27264,279.27853,5.00E-05,29.01.2019 07:00:00,,-0.6,90.8,-0.7,0.4,0,1.0355,1.05218,1.92452,0.08892,2.12264,6.12853
273.75394,274.11642,274.50757,273.2448,275.269,279.27444,5.96E-08,29.01.2019 08:00:00,,-0.4,90.7,-0.4,0.4,0,0.60394,0.96642,1.35757,0.0948,2.119,6.12444
273.42075,274.41626,273.96252,273.24985,275.26352,279.271,5.96E-08,29.01.2019 09:00:00,,0.1,90.6,0.2,0.4,0,0.27075,1.26626,0.81252,0.09985,2.11352,6.121
274.67075,275.89124,274.17838,273.28262,275.2614,279.2655,0.000224769,29.01.2019 10:00:00,,0.4,90.3,1.2,0.4,0,1.52075,2.74124,1.02838,0.13262,2.1114,6.1155
274.5783,277.08658,274.9404,273.30194,275.25745,279.26138,0.000923812,29.01.2019 11:00:00,,0.9,89.8,1.8,0.4,0,1.4283,3.93658,1.7904,0.15194,2.10745,6.11138
273.647,277.77002,275.7393,273.3259,275.2538,279.25726,0.001298368,29.01.2019 12:00:00,,1,89.5,1.8,0.4,0,0.497,4.62002,2.5893,0.1759,2.1038,6.10726
272.9414,277.7106,276.04547,273.3557,275.25046,279.25385,0.001872599,29.01.2019 13:00:00,,2.1,87.8,3.2,0.4,0,-0.2086,4.5606,2.89547,0.2057,2.10046,6.10385
272.55554,277.33984,276.08865,273.3847,275.24652,279.24973,0.002172232,29.01.2019 14:00:00,,2.1,87.8,2.6,0.4,0,-0.59446,4.18984,2.93865,0.2347,2.09652,6.09973
272.89624,276.67664,276.0121,273.41287,275.24258,279.2456,0.001498103,29.01.2019 15:00:00,,2.3,88,2.7,0.4,0,-0.25376,3.52664,2.8621,0.26287,2.09258,6.0956
273.13647,275.57855,275.7036,273.43304,275.24106,279.24194,0.000699103,29.01.2019 16:00:00,,1.8,88.5,2.1,0.4,0,-0.01353,2.42855,2.5536,0.28304,2.09106,6.09194
272.91238,274.24002,274.53348,273.44437,275.2371,279.23782,0.000274658,29.01.2019 17:00:00,,1,89.5,1.1,0.4,0,-0.23762,1.09002,1.38348,0.29437,2.0871,6.08782
272.8049,273.49982,274.4322,273.45154,275.235,279.23373,0.000199795,29.01.2019 18:00:00,,0.4,89.8,0.2,0.4,0,-0.3451,0.34982,1.2822,0.30154,2.085,6.08373
272.8167,273.2648,274.34183,273.45868,275.23285,279.22937,0.000124872,29.01.2019 19:00:00,,0.4,90.2,0.4,0.4,0,-0.3333,0.1148,1.19183,0.30868,2.08285,6.07937
272.90753,273.28845,274.50412,273.4654,275.2298,279.22525,5.96E-08,29.01.2019 20:00:00,,0.2,90.3,0,0.4,0,-0.24247,0.13845,1.35412,0.3154,2.0798,6.07525
273.71042,274.5169,274.41263,273.47,275.2277,279.22113,5.96E-08,29.01.2019 21:00:00,,-0.5,90.5,-0.8,0.4,0,0.56042,1.3669,1.26263,0.32,2.0777,6.07113
272.30994,272.5469,274.6768,273.48135,275.22525,279.217,5.96E-08,29.01.2019 22:00:00,,-0.8,90.6,-0.8,0.4,0,-0.84006,-0.6031,1.5268,0.33135,2.07525,6.067
271.2443,271.54538,274.58356,273.48557,275.22314,279.21268,5.96E-08,29.01.2019 23:00:00,,-1.1,90.8,-0.8,0.4,0,-1.9057,-1.60462,1.43356,0.33557,2.07314,6.06268
270.9154,271.21176,274.47937,273.48935,275.21918,279.20926,5.96E-08,30.01.2019 00:00:00,,-1.6,90.9,-1.2,0.4,0,-2.2346,-1.93824,1.32937,0.33935,2.06918,6.05926
270.42743,270.76672,274.2883,273.4927,275.21765,279.20514,5.96E-08,30.01.2019 01:00:00,,-1.3,91,-0.9,0.4,0,-2.72257,-2.38328,1.1383,0.3427,2.06765,6.05514
270.062,270.4304,274.06555,273.4948,275.21555,279.20123,5.96E-08,30.01.2019 02:00:00,,-1.4,91.1,-1,0.4,0,-3.088,-2.7196,0.91555,0.3448,2.06555,6.05123
269.8825,270.28384,274.22498,273.4952,275.21402,279.1971,5.96E-08,30.01.2019 03:00:00,,-1.5,91.2,-1.1,0.4,0,-3.2675,-2.86616,1.07498,0.3452,2.06402,6.0471
269.71753,270.31558,274.2152,273.4973,275.21127,279.19278,5.96E-08,30.01.2019 04:00:00,,-1.4,91.2,-1,0.4,0,-3.43247,-2.83442,1.0652,0.3473,2.06127,6.04278
269.9008,270.5371,274.1237,273.49817,275.20978,279.18866,5.96E-08,30.01.2019 05:00:00,,-1.3,91.2,-0.9,0.4,0,-3.2492,-2.6129,0.9737,0.34817,2.05978,6.03866
270.15442,270.7728,273.9113,273.49774,275.20642,279.18454,5.96E-08,30.01.2019 06:00:00,,-1.4,91.3,-0.9,0.4,0,-2.99558,-2.3772,0.7613,0.34774,2.05642,6.03454
270.46988,271.05103,273.3133,273.49817,275.20428,279.18042,5.96E-08,30.01.2019 07:00:00,,-1.4,91.3,-0.9,0.4,0,-2.68012,-2.09897,0.1633,0.34817,2.05428,6.03042
271.4759,271.86685,273.08768,273.4973,275.20248,279.177,5.96E-08,30.01.2019 08:00:00,,-1.3,91.3,-0.8,0.4,0,-1.6741,-1.28315,-0.06232,0.3473,2.05248,6.027
272.11435,272.53342,272.75845,273.4969,275.20065,279.17288,5.96E-08,30.01.2019 09:00:00,,-0.8,91.3,-0.2,0.4,0,-1.03565,-0.61658,-0.39155,0.3469,2.05065,6.02288
272.71622,273.99957,272.78607,273.52295,275.19882,279.1683,5.96E-08,30.01.2019 10:00:00,,0,91.3,0.8,0.4,0,-0.43378,0.84957,-0.36393,0.37295,2.04882,6.0183
272.54105,274.7114,273.0146,273.53177,275.1967,279.16397,5.96E-08,30.01.2019 11:00:00,,0.4,91.2,1.2,0.4,0,-0.60895,1.5614,-0.1354,0.38177,2.0467,6.01397
272.43677,274.81473,273.4503,273.54395,275.1955,279.1603,5.96E-08,30.01.2019 12:00:00,,0.7,91.2,1.4,0.4,0,-0.71323,1.66473,0.3003,0.39395,2.0455,6.0103
272.17505,275.13483,274.07706,273.5612,275.19366,279.1562,5.96E-08,30.01.2019 13:00:00,,1.2,91.1,2.2,0.5,0,-0.97495,1.98483,0.92706,0.4112,2.04366,6.0062
272.0622,275.1821,274.41205,273.58218,275.19275,279.15207,5.96E-08,30.01.2019 14:00:00,,1.7,86.2,2.4,0.5,0,-1.0878,2.0321,1.26205,0.43218,2.04275,6.00207
272.06274,275.0038,274.39938,273.6032,275.1903,279.14774,5.96E-08,30.01.2019 15:00:00,,1.7,83.5,2.1,0.5,0,-1.08726,1.8538,1.24938,0.4532,2.0403,5.99774
272.06006,274.887,274.56055,273.62,275.18973,279.14474,5.96E-08,30.01.2019 16:00:00,,1.2,84.3,1.5,0.6,0,-1.08994,1.737,1.41055,0.47,2.03973,5.99474
272.08585,274.733,274.24283,273.63513,275.1879,279.14108,5.96E-08,30.01.2019 17:00:00,,0.9,84.8,1,0.6,0,-1.06415,1.583,1.09283,0.48513,2.0379,5.99108
272.11057,274.0786,274.0972,273.64523,275.18698,279.1372,5.96E-08,30.01.2019 18:00:00,,0.6,85.7,0.8,0.6,0,-1.03943,0.9286,0.9472,0.49523,2.03698,5.9872
271.99988,273.331,274.32513,273.65152,275.18668,279.13287,5.96E-08,30.01.2019 19:00:00,,0.3,86.8,0.4,0.6,0,-1.15012,0.181,1.17513,0.50152,2.03668,5.98287
271.97623,273.09937,274.0972,273.6574,275.18515,279.12875,5.96E-08,30.01.2019 20:00:00,,0.1,87.2,0.1,0.6,0,-1.17377,-0.05063,0.9472,0.5074,2.03515,5.97875
271.16852,271.93167,273.92798,273.6612,275.18454,279.1251,5.96E-08,30.01.2019 21:00:00,,-1.1,88.5,-1.2,0.5,0,-1.98148,-1.21833,0.77798,0.5112,2.03454,5.9751
270.94925,271.75946,273.81403,273.66833,275.18393,279.1205,5.96E-08,30.01.2019 22:00:00,,-0.9,89.2,-1,0.6,0,-2.20075,-1.39054,0.66403,0.51833,2.03393,5.9705
270.8278,271.78378,273.73346,273.6696,275.18393,279.1164,5.96E-08,30.01.2019 23:00:00,,-0.9,89.7,-0.8,0.6,0,-2.3222,-1.36622,0.58346,0.5196,2.03393,5.9664
270.76706,271.68112,273.49747,273.67126,275.18274,279.11298,5.96E-08,31.01.2019 00:00:00,,-0.9,89.9,-1.1,0.5,0,-2.38294,-1.46888,0.34747,0.52126,2.03274,5.96298
270.86435,271.83847,273.45776,273.67126,275.18182,279.10886,5.96E-08,31.01.2019 01:00:00,,-1.4,90.2,-1.9,0.5,0,-2.28565,-1.31153,0.30776,0.52126,2.03182,5.95886
270.95624,271.8351,273.56598,273.66876,275.18152,279.1054,5.96E-08,31.01.2019 02:00:00,,-1.4,90.4,-1.6,0.5,0,-2.19376,-1.3149,0.41598,0.51876,2.03152,5.9554
270.90894,271.71353,273.41574,273.66705,275.17938,279.1013,5.96E-08,31.01.2019 03:00:00,,-1.8,90.5,-2.1,0.6,0,-2.24106,-1.43647,0.26574,0.51705,2.02938,5.9513
271.15723,271.91345,273.59244,273.6637,275.17908,279.09787,5.96E-08,31.01.2019 04:00:00,,-2,90.5,-2.2,0.5,0,-1.99277,-1.23655,0.44244,0.5137,2.02908,5.94787
271.183,271.95398,273.50897,273.66034,275.17847,279.09375,5.96E-08,31.01.2019 05:00:00,,-2.2,90.5,-2,0.5,0,-1.967,-1.19602,0.35897,0.51034,2.02847,5.94375
270.74182,271.32996,273.41345,273.65613,275.17755,279.08942,5.96E-08,31.01.2019 06:00:00,,-2.9,90.7,-2.5,0.5,0,-2.40818,-1.82004,0.26345,0.50613,2.02755,5.93942
271.5291,271.97827,272.9812,273.65027,275.17694,279.08575,5.96E-08,31.01.2019 07:00:00,,-2.6,90.7,-2.2,0.5,0,-1.6209,-1.17173,-0.1688,0.50027,2.02694,5.93575
271.38187,272.51315,272.40103,273.64563,275.17453,279.08163,5.96E-08,31.01.2019 08:00:00,,-2.7,90.7,-2.2,0.5,0,-1.76813,-0.63685,-0.74897,0.49563,2.02453,5.93163
270.70743,272.4267,271.92676,273.6427,275.17422,279.0782,5.96E-08,31.01.2019 09:00:00,,-2.6,90.6,-1.9,0.5,0,-2.44257,-0.7233,-1.22324,0.4927,2.02422,5.9282
271.09595,272.5753,271.9826,273.6658,275.1736,279.07318,5.96E-08,31.01.2019 10:00:00,,-2.2,90.6,-1.4,0.5,0,-2.05405,-0.5747,-1.1674,0.5158,2.0236,5.92318
271.41464,272.84744,272.03152,273.66916,275.1727,279.06952,5.96E-08,31.01.2019 11:00:00,,-1.8,90.6,-0.9,0.5,0,-1.73536,-0.30256,-1.11848,0.51916,2.0227,5.91952
271.571,273.14865,272.3193,273.67505,275.1724,279.0656,5.96E-08,31.01.2019 12:00:00,,-1.6,90.6,-0.6,0.5,0,-1.579,-0.00135,-0.8307,0.52505,2.0224,5.9156
271.69193,273.3445,272.87183,273.68262,275.17148,279.0622,5.96E-08,31.01.2019 13:00:00,,-1.5,90.7,-0.1,0.5,0,-1.45807,0.1945,-0.27817,0.53262,2.02148,5.9122
271.7489,273.56128,273.24652,273.6923,275.17026,279.05783,5.96E-08,31.01.2019 14:00:00,,-0.8,90.6,0.5,0.5,0,-1.4011,0.41128,0.09652,0.5423,2.02026,5.90783
271.9977,273.616,273.42667,273.70404,275.17026,279.05417,5.96E-08,31.01.2019 15:00:00,,-0.8,90.7,0.1,0.5,0,-1.1523,0.466,0.27667,0.55404,2.02026,5.90417
272.2272,273.35532,273.55618,273.71497,275.16937,279.0503,5.96E-08,31.01.2019 16:00:00,,-0.7,90.7,-0.2,0.5,0,-0.9228,0.20532,0.40618,0.56497,2.01937,5.9003
272.35187,273.43433,273.5274,273.7238,275.16846,279.04572,5.96E-08,31.01.2019 17:00:00,,-0.6,90.7,-0.2,0.5,0,-0.79813,0.28433,0.3774,0.5738,2.01846,5.89572
272.37604,273.43094,273.49286,273.72968,275.16876,279.0432,5.96E-08,31.01.2019 18:00:00,,-0.7,90.7,-0.4,0.5,0,-0.77396,0.28094,0.34286,0.57968,2.01876,5.8932
272.47763,273.68555,273.93146,273.7364,275.16876,279.03885,5.96E-08,31.01.2019 19:00:00,,-0.6,90.8,-0.2,0.5,0,-0.67237,0.53555,0.78146,0.5864,2.01876,5.88885
272.03696,273.01898,274.32053,273.7406,275.16846,279.03473,5.96E-08,31.01.2019 20:00:00,,-1,90.7,-1,0.5,0,-1.11304,-0.13102,1.17053,0.5906,2.01846,5.88473
271.7231,272.90216,274.47937,273.7431,275.16785,279.0313,5.96E-08,31.01.2019 21:00:00,,-1.1,90.8,-1,0.5,0,-1.4269,-0.24784,1.32937,0.5931,2.01785,5.8813
271.72256,273.10678,274.53348,273.73178,275.16663,279.0279,5.96E-08,31.01.2019 22:00:00,,-1.2,90.7,-0.9,0.5,0,-1.42744,-0.04322,1.38348,0.58178,2.01663,5.8779
271.65915,273.0291,274.2336,273.72968,275.16602,279.02444,5.96E-08,31.01.2019 23:00:00,,-1.2,90.5,-1,0.5,0,-1.49085,-0.1209,1.0836,0.57968,2.01602,5.87444
271.79996,273.12097,273.90726,273.7259,275.1654,279.02103,5.96E-08,01.02.2019 00:00:00,,-0.7,90.2,-0.5,0.5,0,-1.35004,-0.02903,0.75726,0.5759,2.0154,5.87103
271.8349,273.08246,273.59186,273.72253,275.1654,279.01666,5.96E-08,01.02.2019 01:00:00,,-1.4,90.2,-1.4,0.5,0,-1.3151,-0.06754,0.44186,0.57253,2.0154,5.86666
271.99664,273.254,273.4054,273.7175,275.1651,279.013,5.96E-08,01.02.2019 02:00:00,,-0.7,90.3,-0.4,0.5,0,-1.15336,0.104,0.2554,0.5675,2.0151,5.863
272.14496,273.28778,273.24423,273.7137,275.16357,279.00912,5.96E-08,01.02.2019 03:00:00,,-0.6,90.2,-0.3,0.5,0,-1.00504,0.13778,0.09423,0.5637,2.01357,5.85912
272.04553,273.26547,273.01343,273.7095,275.16418,279.00455,0.000224769,01.02.2019 04:00:00,,-0.4,90.2,-0.1,0.5,0,-1.10447,0.11547,-0.13657,0.5595,2.01418,5.85455
272.12616,273.72473,272.90637,273.7074,275.16418,279.00204,0.001198471,01.02.2019 05:00:00,,-0.2,90.1,0,0.5,0,-1.02384,0.57473,-0.24363,0.5574,2.01418,5.85204
272.12186,273.65314,272.72162,273.7036,275.163,278.99747,0.000249743,01.02.2019 06:00:00,,0.1,90.1,0.2,0.5,0,-1.02814,0.50314,-0.42838,0.5536,2.013,5.84747
272.27878,273.8814,272.52707,273.70026,275.16238,278.9931,5.96E-08,01.02.2019 07:00:00,,-0.1,90.2,0.1,0.5,0,-0.87122,0.7314,-0.62293,0.55026,2.01238,5.8431
272.878,274.733,272.19095,273.69858,275.16055,278.98923,5.96E-08,01.02.2019 08:00:00,,0,90.5,0.3,0.5,0,-0.272,1.583,-0.95905,0.54858,2.01055,5.83923
273.21924,275.64337,271.9751,273.69733,275.16086,278.98627,5.96E-08,01.02.2019 09:00:00,,0.3,90.5,0.9,0.5,0,0.06924,2.49337,-1.1749,0.54733,2.01086,5.83627
273.29715,276.2424,272.01886,273.68344,275.15903,278.9819,9.99E-05,01.02.2019 10:00:00,,1.1,90.1,2.1,0.4,0,0.14715,3.0924,-1.13114,0.53344,2.00903,5.8319
273.8018,277.24393,271.82834,273.68137,275.1578,278.9785,0.000224769,01.02.2019 11:00:00,,1.5,88.8,2.2,0.5,0,0.6518,4.09393,-1.32166,0.53137,2.0078,5.8285
274.3252,277.9355,272.01483,273.68094,275.1578,278.97504,0.000199795,01.02.2019 12:00:00,,3.2,87.4,4.6,0.5,0,1.1752,4.7855,-1.13517,0.53094,2.0078,5.82504
274.96204,278.6419,272.6911,273.68387,275.1572,278.9707,0.000599265,01.02.2019 13:00:00,,4,86.3,5,0.5,0,1.81204,5.4919,-0.4589,0.53387,2.0072,5.8207
275.6413,278.96808,273.24423,273.68976,275.15662,278.9673,0.001847625,01.02.2019 14:00:00,,5.2,85.3,6.4,0.6,0,2.4913,5.81808,0.09423,0.53976,2.00662,5.8173
276.1255,279.195,273.95734,273.7015,275.1548,278.96292,0.001897574,01.02.2019 15:00:00,,5.8,85.4,6.6,0.7,0,2.9755,6.045,0.80734,0.5515,2.0048,5.81292
276.61078,279.2801,274.6745,273.72,275.15448,278.96017,0.000898898,01.02.2019 16:00:00,,6.2,85.2,6.4,0.8,0,3.46078,6.1301,1.5245,0.57,2.00448,5.81017
276.95633,279.56104,274.7424,273.74564,275.15356,278.9563,0.001473129,01.02.2019 17:00:00,,6.2,85.4,6.2,0.9,0,3.80633,6.41104,1.5924,0.59564,2.00356,5.8063
277.05734,279.8555,274.9099,273.7784,275.15448,278.95172,0.002746463,01.02.2019 18:00:00,,5.7,86.3,5.7,1,0,3.90734,6.7055,1.7599,0.6284,2.00448,5.80172
277.43353,280.1263,275.21436,273.82422,275.15448,278.94897,0.002022386,01.02.2019 19:00:00,,6,86.3,5.9,1.1,0,4.28353,6.9763,2.06436,0.67422,2.00448,5.79897
277.89517,280.39847,275.6017,273.88388,275.15448,278.94485,0.003820062,01.02.2019 20:00:00,,5.9,85.9,5.9,1.2,0,4.74517,7.24847,2.4517,0.73388,2.00448,5.79485
278.2923,280.89822,275.97928,273.97504,275.1554,278.94052,0.002247095,01.02.2019 21:00:00,,6.1,85.7,6.2,1.3,0,5.1423,7.74822,2.82928,0.82504,2.0054,5.79052
278.4793,281.63232,277.2559,273.98135,275.1563,278.93594,0.003095985,01.02.2019 22:00:00,,7.3,84.7,7.2,1.4,0,5.3293,8.48232,4.1059,0.83135,2.0063,5.78594
279.28113,282.5967,277.84125,274.12842,275.1575,278.93365,0.001273394,01.02.2019 23:00:00,,7.9,84.2,7.8,1.6,0,6.13113,9.4467,4.69125,0.97842,2.0075,5.78365
279.60303,283.17953,278.29477,274.29816,275.16055,278.92908,0.000823975,02.02.2019 00:00:00,,6.8,85.7,6.6,1.6,0,6.45303,10.02953,5.14477,1.14816,2.01055,5.77908
279.40527,282.96884,278.54858,274.47125,275.1657,278.92474,0.000998735,02.02.2019 01:00:00,,7.3,85.2,7.3,1.7,0,6.25527,9.81884,5.39858,1.32125,2.0157,5.77474
279.0753,282.34348,278.53824,274.63934,275.17148,278.92062,0.001048684,02.02.2019 02:00:00,,7.9,84.3,7.8,1.8,0,5.9253,9.19348,5.38824,1.48934,2.02148,5.77062
278.8286,282.35358,278.70285,274.80026,275.17755,278.91788,0.000848949,02.02.2019 03:00:00,,8.1,84.4,8,1.9,0,5.6786,9.20358,5.55285,1.65026,2.02755,5.76788
278.6658,282.44543,278.94632,274.95276,275.18515,278.91376,0.001173496,02.02.2019 04:00:00,,8.6,83.6,8.5,2,0,5.5158,9.29543,5.79632,1.80276,2.03515,5.76376
278.5481,282.4853,279.11093,275.10318,275.19397,278.90942,0.002396882,02.02.2019 05:00:00,,7.7,84.6,7.4,2.1,0,5.3981,9.3353,5.96093,1.95318,2.04397,5.75942
278.5024,282.5197,279.11496,275.27713,275.20248,278.90668,0.002421856,02.02.2019 06:00:00,,7.4,85.5,7.3,2.2,0,5.3524,9.3697,5.96496,2.12713,2.05248,5.75668
278.63785,282.75946,279.279,275.46747,275.21402,278.90256,0.001048684,02.02.2019 07:00:00,,7.8,84.7,7.7,2.2,0,5.48785,9.60946,6.129,2.31747,2.06402,5.75256
279.2177,283.98184,279.98117,275.66245,275.22708,278.8982,0.000848949,02.02.2019 08:00:00,,8.2,84.6,8.3,2.3,0,6.0677,10.83184,6.83117,2.51245,2.07708,5.7482
279.47726,285.0705,280.62463,275.88135,275.24136,278.8957,9.99E-05,02.02.2019 09:00:00,,9,84.3,9.3,2.4,0,6.32726,11.9205,7.47463,2.73135,2.09136,5.7457
280.02542,286.80682,281.50986,276.28513,275.25806,278.89087,0.00039953,02.02.2019 10:00:00,,11.1,81.5,12.3,2.4,0,6.87542,13.65682,8.35986,3.13513,2.10806,5.74087
280.1474,287.36533,281.78842,276.61118,275.2781,278.88837,2.50E-05,02.02.2019 11:00:00,,11.9,80.9,12.4,2.6,0,6.9974,14.21533,8.63842,3.46118,2.1281,5.73837
280.64288,287.92856,282.444,276.97208,275.29816,278.88403,7.49E-05,02.02.2019 12:00:00,,13.8,78.3,14.2,2.8,0,7.49288,14.77856,9.294,3.82208,2.14816,5.73403
280.83582,288.64172,283.08575,277.3599,275.32095,278.8813,0.000199795,02.02.2019 13:00:00,,15.1,71.6,15.3,3.1,0,7.68582,15.49172,9.93575,4.2099,2.17095,5.7313
280.6053,288.49854,283.4495,277.75275,275.34738,278.87692,7.49E-05,02.02.2019 14:00:00,,15.1,71.2,15.2,3.4,0,7.4553,15.34854,10.2995,4.60275,2.19738,5.72692
280.3731,287.70636,283.5082,278.11243,275.37622,278.8735,0.000374556,02.02.2019 15:00:00,,15.3,70.6,15.4,3.6,0,7.2231,14.55636,10.3582,4.96243,2.22622,5.7235
280.31885,286.35568,283.5226,278.40192,275.40662,278.8701,0.001672864,02.02.2019 16:00:00,,11.9,81.4,11.9,3.9,0,7.16885,13.20568,10.3726,5.25192,2.25662,5.7201
280.57034,284.96042,282.72028,278.5956,275.4376,278.86664,0.003021121,02.02.2019 17:00:00,,10.5,83.2,10.2,4.1,0,7.42034,11.81042,9.57028,5.4456,2.2876,5.71664
280.5913,284.32425,281.79303,278.71494,275.471,278.86322,0.004269481,02.02.2019 18:00:00,,9.7,84.5,9.5,4.2,0,7.4413,11.17425,8.64303,5.56494,2.321,5.71322
280.31885,283.60364,281.092,278.79477,275.5035,278.85977,0.001547992,02.02.2019 19:00:00,,8.7,86.2,8.2,4.2,0,7.16885,10.45364,7.942,5.64477,2.3535,5.70977
279.73898,282.9918,280.48593,278.85358,275.53662,278.85748,0.001473129,02.02.2019 20:00:00,,7.9,87,7.6,4.2,0,6.58898,9.8418,7.33593,5.70358,2.38662,5.70748
279.4273,282.66086,280.2396,278.90106,275.56943,278.85382,0.000449479,02.02.2019 21:00:00,,7.5,86.5,6.9,4.2,0,6.2773,9.51086,7.0896,5.75106,2.41943,5.70382
279.47995,282.20163,280.28564,278.93005,275.60254,278.85132,0.001073659,02.02.2019 22:00:00,,7.1,87.3,6.3,4.2,0,6.32995,9.05163,7.13564,5.78005,2.45254,5.70132
279.6616,282.2935,280.6425,278.93298,275.63596,278.847,0.002396882,02.02.2019 23:00:00,,7,87.6,6.4,4.1,0,6.5116,9.1435,7.4925,5.78298,2.48596,5.697
279.6057,282.35156,280.6252,278.92502,275.66788,278.84424,0.000349581,03.02.2019 00:00:00,,6.8,86.5,6.2,4.1,0,6.4557,9.20156,7.4752,5.77502,2.51788,5.69424
279.0608,282.09427,280.21887,278.91452,275.70068,278.8408,5.96E-08,03.02.2019 01:00:00,,6.3,87,5.5,3.9,0,5.9108,8.94427,7.06887,5.76452,2.55068,5.6908
278.7636,282.64804,280.6632,278.90527,275.7335,278.83737,0.000774026,03.02.2019 02:00:00,,6.7,85.8,6.4,3.8,0,5.6136,9.49804,7.5132,5.75527,2.5835,5.68737
278.4057,282.88306,280.75473,278.89728,275.76477,278.83463,0.00227207,03.02.2019 03:00:00,,8.2,83.1,8.1,3.8,0,5.2557,9.73306,7.60473,5.74728,2.61477,5.68463
277.90106,283.11945,280.88077,278.89685,275.79575,278.83255,0.014605939,03.02.2019 04:00:00,,8.7,81.3,8.4,3.7,0,4.75106,9.96945,7.73077,5.74685,2.64575,5.68255
277.89517,282.65143,280.58838,278.904,275.82584,278.82892,0.006591439,03.02.2019 05:00:00,,8.6,81,8.4,3.7,0,4.74517,9.50143,7.43838,5.754,2.67584,5.67892
278.09454,282.00308,280.6022,278.91284,275.8562,278.82593,5.96E-08,03.02.2019 06:00:00,,7.8,83,7.7,3.7,0,4.94454,8.85308,7.4522,5.76284,2.7062,5.67593
278.34067,281.2737,280.0911,278.91074,275.8872,278.82297,5.96E-08,03.02.2019 07:00:00,,7.4,83.5,6.8,3.7,0,5.19067,8.1237,6.9411,5.76074,2.7372,5.67297
278.70395,281.54318,280.05197,278.9124,275.91666,278.81952,5.96E-08,03.02.2019 08:00:00,,7,84.6,7,3.7,0,5.55395,8.39318,6.90197,5.7624,2.76666,5.66952
279.47995,282.75946,280.81976,278.9393,275.94522,278.81677,5.96E-08,03.02.2019 09:00:00,,7.8,84.4,8.6,3.6,0,6.32995,9.60946,7.66976,5.7893,2.79522,5.66677
279.37784,284.15,281.4408,279.1666,275.97742,278.8138,0.002496779,03.02.2019 10:00:00,,8.4,84.4,8.8,3.7,0,6.22784,11,8.2908,6.0166,2.82742,5.6638
279.66428,284.6896,282.31967,279.325,276.0087,278.81128,0.0067662,03.02.2019 11:00:00,,8.4,86.4,8.4,3.8,0.1,6.51428,11.5396,9.16967,6.175,2.8587,5.66128
279.9776,284.73282,282.75882,279.4998,276.0418,278.8074,0.007864773,03.02.2019 12:00:00,,9.1,86.6,9.1,3.8,0,6.8276,11.58282,9.60882,6.3498,2.8918,5.6574
280.3844,284.2405,282.6978,279.65945,276.07523,278.8049,0.01006186,03.02.2019 13:00:00,,10.8,84.6,11.9,3.9,0,7.2344,11.0905,9.5478,6.50945,2.92523,5.6549
280.34195,283.60703,282.32544,279.79517,276.10834,278.8017,0.006241858,03.02.2019 14:00:00,,12.1,78,12.8,4.1,0,7.19195,10.45703,9.17544,6.64517,2.95834,5.6517
280.3441,282.9526,282.03247,279.8981,276.14297,278.79916,0.006017149,03.02.2019 15:00:00,,11,82.5,11.1,4.2,0,7.1941,9.8026,8.88247,6.7481,2.99297,5.64916
279.8959,281.40744,281.7228,279.94644,276.17792,278.79666,0.015779376,03.02.2019 16:00:00,,8.9,84.4,8.8,4.4,0,6.7459,8.25744,8.5728,6.79644,3.02792,5.64666
279.488,280.4052,281.18756,279.92584,276.21194,278.79413,0.050883472,03.02.2019 17:00:00,,8.1,87.5,7.4,4.6,0.4,6.338,7.2552,8.03756,6.77584,3.06194,5.64413
279.8916,280.46735,280.69833,279.86533,276.24658,278.79184,0.06728697,03.02.2019 18:00:00,,6.4,89,6.2,4.7,0.2,6.7416,7.31735,7.54833,6.71533,3.09658,5.64184
279.0565,279.8163,280.71732,279.7872,276.27817,278.78912,0.021846473,03.02.2019 19:00:00,,4.4,87.1,4,4.7,0,5.9065,6.6663,7.56732,6.6372,3.12817,5.63912
277.04608,277.76126,279.7734,279.68594,276.31036,278.7866,0.006316781,03.02.2019 20:00:00,,2.9,88.1,2.7,4.6,0.2,3.89608,4.61126,6.6234,6.53594,3.16036,5.6366
