,cdir_real,Global radiation.mean
448,0.0,167.5319444
449,655.4790741,194.3861111
450,0.0,11.39861111
451,636.1985185,112.6555556
452,0.0,177.4208333
453,682.9843519,202.9972222
454,0.0,137.5583333
455,663.77375,152.1111111
456,0.0,175.1597222
457,675.0508333,165.4763889
458,0.0,168.1444444
459,670.3325926,180.9708333
460,0.0,176.9777778
461,668.8647222,173.2875
462,0.0,169.4569444
463,664.8688426,168.5916667
464,0.0,165.3375
465,651.4831481,177.8083333
466,0.0,157.6736111
467,619.9702778,161.4013889
468,0.0,145.2333333
469,624.6885185,152.7486111
470,0.0,99.83333333
471,631.8648148,140.5402778
472,0.0,133.5277778
473,625.8884259,151.5819444
474,0.0,133.6986111
475,619.8188426,156.2055556
476,0.0,139.5638889
477,627.1582407,139.1152778
478,0.0,149.6180556
479,631.2589815,140.8486111
480,0.0,141.55
481,637.3751852,136.8111111
482,0.0,142.4402778
483,626.0282407,133.9194444
484,0.0,143.1972222
485,616.8364815,117.4708333
486,0.0,142.1708333
487,622.1022222,110.5986111
488,0.0,145.4708333
489,627.950463,115.2805556
490,0.0,48.06805556
491,569.4099074,56.67916667
492,0.0,144.9833333
493,613.7958796,129.6458333
494,0.0,150.9402778
495,622.9526852,97.33888889
496,0.0,108.7263889
497,605.5594444,106.45
498,0.0,42.75138889
499,588.8418519,112.2208333
500,0.0,33.90972222
501,578.939537,88.64305556
502,0.0,57.66944444
503,580.2908796,48.31805556
504,0.0,143.575
505,597.8705093,120.5180556
506,0.0,135.8583333
507,582.5276852,116.0916667
508,0.0,108.7416667
509,565.3441204,122.4611111
510,0.0,141.7277778
511,582.6208333,101.7722222
512,0.0,138.4333333
513,564.1441667,96.65416667
514,0.0,134.9944444
515,576.7842593,102.4319444
516,0.0,137.7402778
517,576.4580556,101.925
518,0.0,110.9680556
519,552.1215278,93.49444444
520,0.0,23.29861111
521,550.0012963,30.0125
522,0.0,60.55833333
523,563.3636574,75.99027778
524,0.0,132.8347222
525,570.272037,102.0944444
526,0.0,129.6527778
527,566.2993981,96.86805556
528,0.0,122.9805556
529,569.4448611,113.0777778
530,0.0,20.27083333
531,508.8190278,27.09583333
532,0.0,20.79583333
533,483.0612037,26.82222222
534,0.0,105.2944444
535,518.4418056,85.13055556
536,0.0,38.01805556
537,492.590787,93.57777778
538,0.0,121.2708333
539,510.4966204,103.4083333
540,0.0,53.57638889
541,505.801713,79.94444444
542,0.0,110.6222222
543,494.8159259,90.14583333
544,0.0,111.1166667
545,505.2541667,92.24722222
546,0.0,109.05
547,506.2793519,90.075
548,0.0,91.025
549,493.0684259,54.11805556
550,0.0,49.50277778
551,497.0992593,78.07777778
552,0.0,104.7402778
553,499.9651389,106.2805556
554,0.0,56.63055556
555,488.4550926,70.40416667
556,0.0,84.65833333
557,479.8575,76.12083333
558,0.0,46.24722222
559,461.9749537,74.20138889
560,0.0,105.2277778
561,496.8313426,81.23611111
562,0.0,103.7
563,481.3719907,76.67083333
564,0.0,28.325
565,435.9258796,18.7
566,0.0,101.6666667
567,461.4507407,75.00555556
568,0.0,100.7833333
569,464.502963,75.53611111
570,0.0,100.8611111
571,454.5773148,71.04722222
572,0.0,87.05972222
573,444.4186111,77.15277778
574,0.0,94.26944444
575,448.2398148,72.19027778
576,0.0,84.16805556
577,422.9596296,47.61527778
578,0.0,91.12916667
579,414.88625,68.06111111
580,0.0,89.05416667
581,418.0899537,70.05138889
582,0.0,88.78055556
583,419.8840278,67.1875
584,0.0,79.76805556
585,418.4044907,70.01527778
586,0.0,81.63055556
587,410.7156019,64.21111111
588,0.0,80.45555556
589,408.5370833,60.67222222
590,0.0,76.56388889
591,411.4728704,62.03611111
592,0.0,78.21805556
593,406.0789815,61.96111111
